Regione,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Piemonte,119.743399466,121.677043461,127.430781625,131.585888178,140.48013814,144.418039411,142.976126105,132.343603832,156.265053845,160.570477707,161.648617169,,,,,,
Valle d'Aosta/Vallée d'Aoste,100.650911445,93.9488336231,127.713534059,133.150875986,132.866124892,134.706904153,144.630549981,151.177305937,129.747795965,138.339715415,120.619845388,,,,,,
Lombardia,94.3564147164,94.1599987709,94.6781862993,94.2732812876,104.132358986,102.332968853,103.468243953,102.802073239,104.602445079,102.504372725,97.5480934749,,,,,,
Trentino-Alto Adige,87.4352663344,90.3034707381,102.868053456,105.464213682,102.041318809,95.4886803561,102.950748366,95.9917326898,94.6004982441,101.353147359,110.85182053,,,,,,
Veneto,101.332360869,100.68718412,98.2179211234,100.608138987,104.284322988,106.760259261,109.03732154,110.041258584,114.472268921,116.38503654,106.667970945,,,,,,
Friuli-Venezia Giulia,158.13423697,178.025265082,203.555805519,213.028153596,214.843119966,205.1832484,228.865974824,211.473628366,247.765352875,251.359108721,226.625993577,,,,,,
Liguria,193.170134372,173.708111104,202.46969364,245.56407195,148.377011538,170.322731974,147.390394131,188.99342198,154.040911765,153.953710887,107.095015842,,,,,,
Emilia-Romagna,130.98636055,134.101968168,131.362852596,130.833959433,134.615952497,129.384762332,134.124448232,144.446050384,142.422417248,147.147765318,149.066783,,,,,,
Toscana,150.760059905,134.280137178,129.620221368,129.733882361,139.625884489,141.130683238,131.691480433,142.22103227,145.92072337,142.712206408,137.561320668,,,,,,
Umbria,197.906408287,253.411478994,222.656461334,207.198618059,241.416601382,227.39562731,225.768746141,232.042336031,232.192684405,247.59280471,227.999145922,,,,,,
Marche,74.3519197968,70.7497143874,68.9414549636,72.4323880303,81.9050466934,74.3409690671,70.6149919198,79.726027866,85.2161529402,83.878851825,77.2220897124,,,,,,
Lazio,57.7647200119,55.0646328961,55.9565521014,53.3019011391,60.9069452477,61.8989926574,57.6748926904,53.981756438,59.1928977004,59.5636613303,60.0904674408,,,,,,
Abruzzo,113.7405868,116.415080517,117.343171926,121.049655273,123.1397535,116.935594085,122.325043161,115.460642127,151.219208086,151.68163203,143.622027437,,,,,,
Molise,148.472371272,132.922557912,127.267264951,161.320708333,178.78279758,171.860513085,169.577526736,165.552135586,178.122290611,207.847334535,66.3531730034,,,,,,
Campania,100.14234665,100.030376215,99.2952373113,100.300480461,112.238835137,103.171496702,103.229908068,109.096059184,106.55928344,111.363021073,122.493214823,,,,,,
Puglia,479.117241196,447.439425963,453.246830073,430.864994914,398.184223568,395.126164681,433.130842852,360.055421496,363.118567288,400.343112851,406.570796372,,,,,,
Basilicata,128.092037345,147.008615581,161.146952081,154.632800748,193.70704487,198.992207659,178.261896645,152.36748286,172.764875476,155.382618824,139.09284449,,,,,,
Calabria,86.9855522954,85.6417089615,89.3069233421,85.7080266679,65.9363633526,70.2187895685,60.000854152,63.8308929522,64.5304738755,68.6447288256,67.4828549372,,,,,,
Sicilia,203.261344654,267.080387151,278.75104761,235.361548445,223.902702861,261.158950919,230.858839773,202.897287284,270.23323075,209.030572307,197.453123792,,,,,,
Sardegna,354.65541354,349.751603581,397.620656613,379.470792707,373.738401496,337.71497933,278.525676903,282.14857355,359.28483139,430.44013913,294.071083776,,,,,,
Italia,129.574717489,130.484311589,132.661926742,131.048592369,135.321871176,135.464540109,135.103298507,133.106162215,141.490687868,141.890311862,135.10865838,,,,,,
