Regione,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Piemonte,4.70518596457,4.65583709255,4.24243074341,4.68055501544,4.55873490366,2.96861666311,1.79843980536,2.12373461245,2.5048391035,3.13651009324,3.17940214345,2.47334101794,2.40247477592,3.03838904727,3.48444278781,4.04084073114,
Valle d'Aosta/Vallée d'Aoste,1.97907877414,0.815584472524,1.39334378501,0.991169623581,1.340164193,1.78765365965,0.908805966611,6.82038805808,0.82076012185,0.630799283738,0.85206223759,1.12093914319,1.49652708439,1.47209656067,1.89660989175,2.05500205302,
Lombardia,2.87762915542,3.26017058286,3.37651235282,2.85937123892,2.44545276432,1.99079665875,1.85234371191,1.40820788964,1.84993893418,2.17942005561,2.016786862,1.91960916944,1.65368467579,1.7926190481,2.50573880829,2.82885725847,
Trentino-Alto Adige,1.13988822098,1.44811167634,1.43768047081,1.56249156186,1.49400442354,1.30524176618,0.903489589497,0.635678510115,0.797734005074,0.839942609479,0.972652100932,0.896583947669,1.00416551312,0.818923967923,0.934670826632,0.928065489394,
Veneto,3.0938511429,2.67762567108,2.21108706912,2.23632947466,1.93396049657,1.47436981515,1.07757025093,1.17253021075,1.33576834764,2.0919167884,2.31303313737,2.54465495344,1.92988089461,1.69759635488,2.07629471443,2.847129138,
Friuli-Venezia Giulia,2.00776500447,2.42876895863,2.10347621336,1.66136295698,1.69090308591,1.16109317591,0.598797175446,0.0245092664301,1.363896733,2.2623815838,1.75763513302,1.69590204787,2.0261216474,2.36467586922,1.7190047747,2.01439133738,
Liguria,6.71565800441,7.40369481813,6.51426637982,5.71547521854,5.95488762797,4.3849531225,3.32514249413,3.82120551351,4.37858024393,4.07514199606,3.47677017402,3.14864356477,1.85442856923,2.3051295876,3.00877032533,3.16928826785,
Emilia-Romagna,2.2225948191,1.79726145016,1.98271977652,1.84158358677,1.69255567654,0.941346361625,1.06670616996,0.713747718202,1.27056883994,1.43946330156,1.7256235108,1.25650067781,1.15324926668,1.20039154029,1.63231595197,2.46430011541,
Toscana,8.01411451978,7.0848710364,7.29231699892,6.89102146156,6.43106049184,5.75543991199,4.45503061373,4.08590284946,3.31264904604,2.75568726628,2.48330373885,3.05711100649,2.47990631657,2.62286919266,2.92912044431,3.73393937373,
Umbria,3.64449389063,4.19056875911,3.95669102818,3.7977598848,3.63005984645,2.08966111046,0.963629841312,1.55408669131,3.67059751876,3.47451571161,4.06858172226,3.56564615838,3.28805700779,3.05466865148,3.4998556283,3.52736866989,
Marche,2.93690712717,2.38214044884,3.90311609408,3.01952437211,3.31360250738,2.17115384022,1.59821123815,1.33305993386,2.28778393972,2.16840199185,2.44030736642,2.54483455418,2.76279730454,2.30194399356,2.64022633896,3.44556664827,
Lazio,7.17876018935,7.59999538975,7.42007015195,7.26912627656,7.8061355008,7.9689294961,6.92190040398,5.62865735661,6.11777849045,5.31350456898,5.12362326982,5.01702554039,4.3149591214,4.3558654849,5.75174289767,5.20179282049,
Abruzzo,7.83904694386,7.3689356401,7.22101714378,6.84176416735,8.56622860567,7.07675529367,5.21399809449,5.33257294801,5.74838034595,5.77234224803,5.93391126324,4.74622952057,4.48041702544,4.11381768843,5.02397460012,6.55335344967,
Molise,9.47080636139,9.11623844217,9.41159541163,9.4750093077,10.0411783308,7.98964890283,8.59027620911,6.08707071834,9.35961251112,8.01853850549,7.35544894386,8.67576939749,5.92212800736,6.98147390621,5.89652773815,4.74790701296,
Campania,15.0840996825,15.3530643972,15.5533843629,16.4357298367,15.6480117078,16.0398091879,16.583808422,14.3994581261,14.7944336399,12.0429505263,12.2213752934,10.4912508253,8.2912895231,10.1932556101,9.34736160005,11.0839922262,
Puglia,9.66523330026,10.6241311855,12.5575377893,13.6267162589,14.2168468982,12.8248439611,10.1757546203,9.91666124292,12.4929454265,13.102950493,11.8110319974,10.4182891126,8.61403988836,8.70447215757,8.28727426253,8.91922154619,
Basilicata,7.15588560584,6.67139358997,8.83102313001,10.2805263799,8.5472909906,9.16074315292,10.6678345047,8.73505926384,12.1754547666,11.3085972851,11.2586478942,9.54235389941,9.18464594249,8.97592999034,8.41800257169,9.46945815768,
Calabria,7.59241533362,9.00372967448,9.26839272618,13.8097997282,16.298317036,14.3037653382,14.706233507,11.8403493856,13.6848564612,10.910255335,10.952371592,9.40314317554,8.45560308495,8.04191808364,6.95147895831,7.60908713148,
Sicilia,16.9593300168,18.7292659917,19.7404588507,21.0186356828,21.5211658499,21.9523340303,19.5264758602,17.7784656695,18.8549558771,15.8860127172,13.8383482651,11.7474389575,11.2974597309,10.9296282595,10.9462662239,10.8933875695,
Sardegna,12.6499591781,12.4350271922,12.8016903257,13.9320253584,13.6201024356,13.6474250962,11.8272472231,10.3945250423,11.3430387998,9.63037437021,10.3482924163,8.2066089687,6.79091795379,8.027079524,7.46370776223,7.07731988899,
Italia,6.65197013571,6.81159739109,7.0067000903,7.2906874712,7.26419178423,6.67730571055,5.93879869727,5.26380359698,5.83283546667,5.32919213973,5.07260416089,4.508049004,3.8715115424,4.06058139231,4.3581541575,4.82053306765,
