Regione,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Piemonte,,7.49669749009,11.3759933082,10.9998867401,14.9545582063,17.2381136962,21.6401321459,24.5605218561,27.9830346428,32.833555157,37.2355127684,40.8191712572,44.767104531,48.5420080606,49.8485658293,,
Valle d'Aosta/Vallée d'Aoste,,6.27118644068,6.89655172414,10.2722238801,12.2656274954,14.9413140579,16.8811864075,20.7027325343,23.4609841466,25.4954109589,28.3978748117,31.3377498496,36.1032275097,38.5880829016,39.112959113,,
Lombardia,,21.0465236229,26.9009406455,30.8204133221,33.2474215965,31.988261403,36.1263929305,36.4276760431,39.8502259243,40.9110795241,42.4547863317,43.5763752571,44.5234030647,46.1824445418,47.7725239923,,
Trentino-Alto Adige,,12.5726691593,17.5271996489,14.6952892022,19.1012274948,23.3421479724,23.5166445154,27.6715257897,33.4333188018,37.8373455,44.1740339755,49.1270789614,53.4099558998,56.8335508364,57.8150268593,,
Veneto,,10.3052835524,15.3053904489,19.5398909371,23.8515460326,26.6326441619,34.4532522472,39.1035132712,42.1161012835,43.9366745995,47.6842126931,48.741706441,51.4440539748,52.8694463997,57.4703953638,,
Friuli-Venezia Giulia,,7.18294051627,10.209375579,12.7026077307,16.0306036892,18.3714337597,21.5070923459,24.1336223468,26.8374834392,25.8037305085,30.3599528055,33.2953096383,37.7275526881,42.5984638013,49.8677505767,,
Liguria,,4.73478106088,6.24414245548,8.35763044241,9.49109771485,11.7337304168,12.5623723468,14.3112976814,16.8928495197,16.6189349423,15.721756025,16.6871760069,18.9572348912,21.8388827042,24.3605207422,,
Emilia-Romagna,,8.82619695451,11.6622595058,14.8040406215,19.081969006,21.6973527981,24.7162171185,26.5381505984,28.0935702236,29.7457376328,31.3845989299,33.3738830658,36.9687893887,42.7362358123,45.561250973,,
Toscana,,7.6140198106,9.93391950194,13.1298399068,16.7962615136,21.4846956141,24.4455576959,25.8692996786,28.802009883,30.8924963884,30.7310989464,30.8574443075,31.328536321,33.6392927308,35.2381017816,,
Umbria,,4.79155387114,7.13238886175,6.30883222597,10.0808323936,6.90691322197,12.6996690647,15.5886394184,17.9526457969,20.2471236897,21.4586974959,24.5369683302,25.0126983734,28.9365195184,30.3710627126,,
Marche,,9.10133295113,6.15342911358,7.45853877185,7.36244285562,9.69677038469,11.8504428868,14.8862140068,14.8838347154,16.2157912621,17.6372165092,19.4918266878,20.9559831794,26.3269786251,29.69030049,,
Lazio,,3.20406763246,3.82575757576,4.2200149979,3.42308447789,4.58158224843,4.24370705302,5.46351339781,8.11397931032,8.57146234509,10.3503542682,11.1030758691,12.070983443,12.878334729,15.1076105783,,
Abruzzo,,1.61073825503,2.47362677337,2.64306752181,4.31267908604,6.11368745761,8.85261716915,10.8069659063,11.2663726425,14.1317359882,15.5796291138,16.8521083476,18.6254145675,21.9219219219,24.0402374287,28.0754925325,
Molise,,3.34728033473,4.09698996656,1.36789831299,1.96173088739,2.32767210315,2.847302149,3.51332655832,3.67000809622,3.57122764228,5.22374698695,5.00241704441,4.7633693149,6.48849294729,10.3463447902,12.8638774754,
Campania,,1.29286558928,1.90311418685,1.55711476942,1.05221612261,1.77190307562,6.07424444925,7.2854620834,8.08256133279,10.5578064632,10.6463914709,11.3240826056,13.5000271669,19.0147982227,29.2764336176,32.701661141,
Puglia,,1.20796794239,1.50830447796,2.74747388281,3.70335852463,3.72391552181,5.02655594404,7.58424167547,10.0368613139,7.2792241206,8.19427537535,8.82497035852,8.89528973229,10.6402210566,13.9580252425,14.6148371762,
Basilicata,,1.81017612524,2.41080038573,3.05530919421,2.24794581898,3.44795569235,4.91913021649,4.97559866361,5.95271966527,5.73814345992,6.46200808767,7.7702827043,8.11755328933,9.07975460123,11.308526291,13.2808123882,
Calabria,,0.556792873051,0.57372346529,0.650020355543,0.677238290208,1.11247972042,3.22992240544,7.01425640106,8.66183622695,9.02776059322,8.59561800456,8.0250068891,9.14859442009,12.6770031443,12.3839120744,12.4333076739,
Sicilia,,0.709931012354,0.789287677688,1.00053576374,1.89808780962,1.91609098542,3.28673175482,4.29184276943,5.8292519685,5.43498113208,5.67519292212,6.58599497345,6.11494962522,6.72690914579,7.25963353035,9.40503481587,
Sardegna,,1.15298087739,0.903738189785,0.970785470725,1.25771850573,1.71832858548,2.11681245533,2.78472565615,3.7745818055,5.33736332574,9.90851223569,19.7801074607,27.829985603,34.7124128971,42.4908879855,44.8779943912,
Italia,,7.19665787735,9.4243479967,11.2021932729,13.0714056651,14.4380468313,17.3920086311,19.2175029448,21.4760845669,22.6880585846,24.2298598347,25.7590004812,27.5234916357,30.6027351868,33.5615414261,,
