Regione,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Piemonte,,,,,,,,,,99.0303398484,99.0142426156,99.4574728736,99.1119898513,98.8057200313,98.9431029697,,
Valle d'Aosta/Vallée d'Aoste,,,,,,,,,,97.8225143796,99.018404908,98.5387045814,100.0,98.3915260887,100.0,,
Lombardia,,,,,,,,,,99.1231893347,97.9349275672,98.6803437479,98.4170067758,97.6613389333,98.3235326697,,
Trentino-Alto Adige,,,,,,,,,,97.7773046626,98.741452364,98.8133498146,99.00361591,98.6162289298,99.1825718142,,
Veneto,,,,,,,,,,99.7701861492,98.905404193,99.8042259509,99.4654109292,99.0303371313,98.3058238465,,
Friuli-Venezia Giulia,,,,,,,,,,98.9800895747,98.8411181883,99.070396718,100.0,98.4511172607,99.1737915159,,
Liguria,,,,,,,,,,97.0673749955,96.2684459507,99.5167906556,97.5418956739,96.8999638384,100.0,,
Emilia-Romagna,,,,,,,,,,99.1781700587,98.0484017424,97.6067889576,99.2478092444,99.4574781838,99.1462964506,,
Toscana,,,,,,,,,,98.8760068515,99.1283129046,97.8859300644,97.8106712565,97.9850736197,99.0550118124,,
Umbria,,,,,,,,,,100.0,100.0,99.2528828975,98.2062055591,99.3879919806,100.0,,
Marche,,,,,,,,,,98.9534883721,100.0,98.9143975796,97.4327557034,98.4549037528,98.6082135406,,
Lazio,,,,,,,,,,99.6206932884,99.620764939,99.1065170277,98.9396468077,98.913324906,99.0634218848,,
Abruzzo,,,,,,,,,,98.8757883192,98.978807173,99.8112565364,98.4213274363,98.4995721794,98.6245855336,,
Molise,,,,,,,,,,99.6219065078,98.559887601,97.9023465276,98.6552421754,98.855917054,99.6965651171,,
Campania,,,,,,,,,,98.5541295743,98.3073663887,98.3981040101,98.9004806378,98.2158677298,98.7588470612,,
Puglia,,,,,,,,,,97.3604521639,97.5175350701,98.4002214691,98.9837074553,99.2632757706,99.3592489164,,
Basilicata,,,,,,,,,,99.1364026308,99.3194113199,99.5717972783,99.1239931801,98.4832326105,98.4893526664,,
Calabria,,,,,,,,,,98.5502972356,98.4358297177,99.0607328839,97.838756678,98.2889048991,98.4806978034,,
Sicilia,,,,,,,,,,96.9514250888,95.4749509705,97.4205327161,97.8763252715,98.1899838449,97.5507968387,,
Sardegna,,,,,,,,,,97.9867579396,97.3385509634,98.1481911754,97.5711082261,97.1787059473,98.4520352414,,
Italia,,,,,,,,,,98.6075920619,98.1513353875,98.6200521303,98.6046436821,98.4300056562,98.6947062588,,
