Regione,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Piemonte,,,,,,,,369.939327108,311.472650455,293.010070361,286.903511973,266.117164512,235.114678915,211.375192909,210.906855554,,
Valle d'Aosta/Vallée d'Aoste,,,,,,,,465.783618556,485.698644571,457.314583435,405.110878848,393.573053579,386.186107157,376.266578145,418.936888805,,
Lombardia,,,,,,,,127.547596502,118.330036309,100.537084772,77.5904806232,85.787753863,49.973819366,42.1321921672,33.7577892419,,
Trentino-Alto Adige,,,,,,,,242.697617898,217.240411321,215.58255041,197.622032707,194.865117275,156.053287512,178.91194339,130.830903256,,
Veneto,,,,,,,,223.997832052,169.191763355,171.468039353,176.091723657,178.301828653,143.39237972,110.066096666,106.715808739,,
Friuli-Venezia Giulia,,,,,,,,176.827884579,152.315594564,259.685672134,193.949762039,184.544967119,142.130553592,81.0999768854,69.4519100289,,
Liguria,,,,,,,,520.654152933,512.434473315,492.778212262,474.013120608,546.87490289,559.761320198,519.150754476,505.594156698,,
Emilia-Romagna,,,,,,,,352.600069921,349.908189171,273.085703235,286.607651873,259.984933694,254.416661784,275.314870438,224.192962585,,
Toscana,,,,,,,,271.482709089,230.713827736,312.380484455,322.520715514,354.501564669,353.200618051,349.687319987,308.660399347,,
Umbria,,,,,,,,368.584551007,408.980449783,304.635140835,367.149713693,386.018651862,366.493552754,371.919049718,326.794472683,,
Marche,,,,,,,,427.644800394,442.225067806,418.043747088,374.722444529,371.756271887,354.32209587,343.566231277,343.61098328,,
Lazio,,,,,,,,543.901906677,525.362710879,535.173326564,509.515591385,528.801250518,504.844574409,512.795852098,474.400937059,,
Abruzzo,,,,,,,,381.754199986,415.75817254,406.163158449,398.528898528,432.193977754,419.097389915,419.420746225,311.568077625,299.709390795,
Molise,,,,,,,,321.115361473,270.714312386,292.084207255,395.10935507,373.816821403,397.155927803,379.188726266,373.776956869,346.557085046,
Campania,,,,,,,,358.919237382,380.731065763,338.073720063,304.811391103,292.95967677,359.054635417,353.587021453,291.038789361,231.826518147,
Puglia,,,,,,,,415.990288753,420.833515707,449.615169616,453.088786605,464.921915639,480.514680384,417.757282515,387.249123778,351.718237901,
Basilicata,,,,,,,,311.482396639,326.68214079,298.270866812,235.169221052,238.026225216,300.536478962,308.779098207,302.167056669,314.009908228,
Calabria,,,,,,,,383.369243082,351.852450899,350.693402935,394.650001009,317.182377769,257.415885479,261.476898807,306.766559508,285.271863838,
Sicilia,,,,,,,,466.904472653,464.743920686,484.807678811,473.166636309,507.408706315,496.492326117,467.910248064,456.372917562,483.293752331,
Sardegna,,,,,,,,370.813887531,435.268316399,384.434589639,389.626614886,339.024680856,302.069737087,264.567894796,210.503962278,199.951251801,
Italia,,,,,,,,338.34759751,327.095426268,320.274425697,310.346471498,313.256853715,301.75619273,287.42167321,262.099897898,,
