Regione,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Piemonte,,,,,,,,,,36.0047452712,,,,,,,
Valle d'Aosta/Vallée d'Aoste,,,,,,,,,,23.3031674208,,,,,,,
Lombardia,,,,,,,,,,34.128216504,,,,,,,
Trentino-Alto Adige,,,,,,,,,,34.8730297723,,,,,,,
Veneto,,,,,,,,,,35.5135843157,,,,,,,
Friuli-Venezia Giulia,,,,,,,,,,32.3105059947,,,,,,,
Liguria,,,,,,,,,,31.9016995866,,,,,,,
Emilia-Romagna,,,,,,,,,,35.4649958575,,,,,,,
Toscana,,,,,,,,,,26.7869298843,,,,,,,
Umbria,,,,,,,,,,32.2946175637,,,,,,,
Marche,,,,,,,,,,28.3407572383,,,,,,,
Lazio,,,,,,,,,,25.9931719429,,,,,,,
Abruzzo,,,,,,,,,,28.1266216917,,,,,,,
Molise,,,,,,,,,,13.3986928105,,,,,,,
Campania,,,,,,,,,,22.1698549117,,,,,,,
Puglia,,,,,,,,,,20.7622990745,,,,,,,
Basilicata,,,,,,,,,,20.2205882353,,,,,,,
Calabria,,,,,,,,,,19.8106336489,,,,,,,
Sicilia,,,,,,,,,,20.4058624577,,,,,,,
Sardegna,,,,,,,,,,20.7640711578,,,,,,,
Italia,,,,,,30.8763838081,,,,30.6847926172,,,,,,,
