Regione,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Piemonte,,,,,,,,,23.4898785299,23.2444195872,25.7048850063,28.1077574151,30.8324679284,31.2734485356,35.2180342619,32.893825036,
Valle d'Aosta/Vallée d'Aoste,,,,,,,,,33.5550007083,16.1551945038,17.2768179748,38.4790658121,25.9327779188,24.1081632409,32.6845726807,28.5249078359,
Lombardia,,,,,,,,,30.1891111771,26.1796933232,29.9749371969,32.6597758203,31.7553963973,33.9530173268,32.063903472,36.7557963538,
Trentino-Alto Adige,,,,,,,,,22.5129035485,21.2212692611,24.2810686053,26.6288366328,26.6213646314,30.4995632645,28.830692116,31.0534745818,
Veneto,,,,,,,,,21.9607560266,18.776663503,21.2538651061,24.1290077322,25.2247958002,26.7552747488,31.0513770329,29.0755827729,
Friuli-Venezia Giulia,,,,,,,,,23.9939056358,20.4123598168,22.7108609144,21.5170255313,22.2639024554,27.2870403878,28.9162039609,33.0069529998,
Liguria,,,,,,,,,20.0972496834,22.6126290787,21.1880142332,26.6753659415,31.6429165842,38.0206499333,35.2575045324,37.8938392978,
Emilia-Romagna,,,,,,,,,22.5370995,22.8294147204,24.0456168893,28.0666554586,30.7266265429,31.3364173769,32.1223140728,33.6227466368,
Toscana,,,,,,,,,21.5909281213,19.0378673226,22.5819788528,25.9984264891,30.2184621926,33.207396374,29.4736326842,32.1803887229,
Umbria,,,,,,,,,18.3469232705,18.0847795133,19.0944654956,20.7733608304,23.1499708497,24.4939590225,25.7238351394,25.7120098965,
Marche,,,,,,,,,16.4873289425,17.3538782252,18.7793879858,22.8581895775,20.4109854667,23.455055175,25.5615759886,26.4925680077,
Lazio,,,,,,,,,28.2644879553,21.3618591791,32.8844308292,37.5743738684,38.6155228759,45.0158748781,43.459138434,44.6368322582,
Abruzzo,,,,,,,,,17.7232130984,15.3593062121,16.9301173307,17.4075026747,20.1675505005,20.8520280823,18.5059220304,23.7392682933,
Molise,,,,,,,,,12.6962842858,10.9111862362,17.3638395529,17.0965037731,19.3471104803,22.7935481352,22.0156556157,21.6927359042,
Campania,,,,,,,,,16.1280417972,14.830971406,14.383297658,18.5285124458,20.9532373776,20.1049322126,22.9070458786,24.3964728884,
Puglia,,,,,,,,,14.7055166044,13.3416918626,11.7323883513,15.9281299494,17.8579402852,20.2064069521,21.6111608282,20.2814777022,
Basilicata,,,,,,,,,13.4885573083,10.8081994589,11.7707366096,16.6083843642,18.7800251427,28.3377124911,17.5858430469,21.7623561938,
Calabria,,,,,,,,,18.1153390815,13.6349638485,15.1823754461,17.6473005514,19.6890252458,19.9164396061,22.9217791278,17.9767512548,
Sicilia,,,,,,,,,15.2916674192,15.5691898943,14.9030622186,27.2164245865,18.3849818272,19.7024049696,23.1183517265,24.4183230127,
Sardegna,,,,,,,,,17.8600767654,16.8777543925,15.7986292925,17.0315206347,20.9359512458,25.3859727759,25.0730948937,22.8019859933,
Italia,,,,,,,,20.9019993626,24.2397621048,21.4946650551,24.8393178068,28.2221062219,29.0541872927,31.4894793756,31.6397558304,33.2230774421,
