Regione,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Piemonte,5.54906542056,6.60432495617,8.21283979179,9.42646223737,9.66101694915,9.60044395117,7.02433628319,6.21820237422,11.043956044,,9.74690360797,8.32885545406,10.1517530089,7.49486652977,5.49507516848,6.08210846427,
Valle d'Aosta/Vallée d'Aoste,8.16326530612,10.0,7.8431372549,7.27272727273,9.43396226415,9.25925925926,9.43396226415,9.43396226415,11.320754717,,5.45454545455,7.27272727273,10.7142857143,6.89655172414,5.35714285714,7.01754385965,
Lombardia,8.81494454174,9.79759460252,9.38492636442,8.22235089751,8.072255151,8.69565217391,7.79829154037,6.20070709818,8.69209809264,,7.24787206603,8.16220431505,9.19775166071,5.98441035957,5.55418415206,6.26074146821,
Trentino-Alto Adige,4.03726708075,3.85756676558,4.12979351032,3.96600566572,5.09915014164,4.15512465374,4.49438202247,3.31491712707,5.12129380054,,2.33766233766,4.35897435897,4.06091370558,3.44827586207,2.65700483092,1.66270783848,
Veneto,8.44892812106,6.55324511657,8.05031446541,7.45003028468,10.7013301088,5.7945041816,8.87049083383,9.21361502347,9.14454277286,,8.17120622568,8.22749861955,8.52754237288,6.43305439331,9.01554404145,6.72440142639,
Friuli-Venezia Giulia,4.5738045738,2.95358649789,2.33050847458,3.35429769392,5.36082474227,4.4,2.22672064777,1.44628099174,5.90551181102,,4.296875,5.75815738964,5.04854368932,3.8240917782,2.46212121212,2.96296296296,
Liguria,8.0,6.07344632768,6.90607734807,7.37704918033,7.52840909091,6.21468926554,5.16304347826,7.75623268698,6.0773480663,,5.9620596206,7.07482993197,5.18617021277,4.96644295302,2.87958115183,4.64190981432,
Emilia-Romagna,5.75396825397,5.65045992116,5.55555555556,7.53993610224,8.55513307985,5.59353635799,5.85042219542,5.46967895363,6.69034931912,,6.6091954023,7.50144258511,5.29765155653,5.25164113786,5.70058604156,5.45839957605,
Toscana,14.5384615385,14.8401826484,13.6701337296,13.963963964,16.6787527194,11.8373275236,11.3879003559,11.1977321049,18.542108988,,14.4755244755,14.4131777625,11.4304812834,10.5192178018,12.5802310655,12.3314065511,
Umbria,12.3745819398,13.8513513514,7.58620689655,14.4295302013,8.25396825397,7.66773162939,12.8712871287,13.4868421053,17.2955974843,,12.5748502994,17.4556213018,9.27536231884,10.3641456583,8.98876404494,6.09418282548,
Marche,10.546875,6.51340996169,9.19540229885,12.5703564728,11.5311909263,8.25515947467,9.74729241877,10.0358422939,9.64285714286,,5.90277777778,6.65529010239,7.9674796748,8.07754442649,6.57894736842,7.18849840256,
Lazio,10.6318956871,7.50124192747,9.68809073724,12.3589995096,11.1384918679,10.9206660137,13.4659879685,9.3339587242,16.1804922516,,14.1978230005,16.782568382,14.1470180305,12.5213675214,11.3713798978,10.0963552576,
Abruzzo,13.2584269663,12.1348314607,11.8040089087,20.0873362445,20.7505518764,13.2897603486,21.199143469,18.8034188034,17.6220806794,,15.5102040816,14.837398374,17.4348697395,18.1818181818,22.3076923077,17.4157303371,
Molise,18.1034482759,17.2413793103,18.6440677966,24.5901639344,10.0,18.3333333333,20.325203252,14.2857142857,16.0,,15.1260504202,19.6721311475,12.8,16.6666666667,15.4471544715,12.5984251969,
Campania,21.5392838055,15.7497303128,17.7705977383,18.6830835118,17.6855895197,20.7065217391,19.2185850053,21.383975026,20.8008320333,,19.6985446985,15.2008134215,18.0894308943,16.9223156853,10.8857001484,11.9381343644,
Puglia,12.1551081283,11.8045112782,15.1084517577,14.7014925373,13.182811362,20.6073752711,29.7337278107,25.7102272727,26.3046544429,,15.246015246,15.2042866711,17.0864533696,16.2837837838,20.3515889114,14.2108709889,
Basilicata,14.8325358852,16.3461538462,9.17874396135,17.5609756098,21.9047619048,27.9620853081,28.2407407407,34.4339622642,26.6666666667,,18.3486238532,18.3856502242,15.2777777778,8.14479638009,7.89473684211,7.72532188841,
Calabria,45.3576864536,38.0664652568,32.3099415205,45.2522255193,40.5714285714,47.8260869565,50.5555555556,37.5346260388,43.5326842837,,35.4533152909,33.8753387534,30.5929919137,30.8398950131,36.3031914894,33.3767926988,
Sicilia,42.1052631579,27.7430358158,27.808676307,29.6296296296,36.4600781686,33.705980995,38.7222222222,39.3837535014,41.506322155,,31.8965517241,33.6886993603,30.542390732,27.9008438819,27.8705636743,28.2419272168,
Sardegna,26.1510128913,13.36996337,15.6140350877,21.7948717949,31.4545454545,47.3773265651,42.7101200686,31.2913907285,31.8260869565,,29.1457286432,27.018121911,15.1125401929,15.9375,14.3950995406,10.7902735562,
Italia,14.6856840993,11.9973158223,12.523593809,14.0211141484,14.8499136362,14.9787469969,16.0523564968,14.6392218955,17.0415263749,0.0,13.7970353478,14.0423312617,13.2408198121,11.7158671587,11.4926796898,10.7950132843,
