Regione,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Piemonte,28.7952111338,28.0493063104,26.7567724315,26.4353992239,28.6493449001,28.4207429251,26.7809596056,27.7993464525,32.7933299589,34.5990812184,37.4309566996,36.5359089855,37.0421185114,38.1845536799,40.9903840483,43.0475488799,
Valle d'Aosta/Vallée d'Aoste,36.3551723805,37.2152828473,36.2215397935,30.3830651585,32.868190256,34.8099476982,36.6999408868,35.6325745452,35.4487300647,37.2850494362,37.4686395662,42.2577189666,40.874951825,41.1635882167,41.1628037,42.5426348015,
Lombardia,39.7811015919,39.7286726464,38.0279525,37.5524422148,37.8595101242,36.0094193137,35.8167058868,36.3842736743,39.1828810202,39.7489842137,38.9060469182,39.4518734087,41.9832676618,41.1817431099,43.9082354262,44.4036363884,
Trentino-Alto Adige,49.4615693892,46.060786883,42.6072335548,43.4949618212,47.0127227869,45.0788321092,44.3610980732,45.2692163607,43.4790172435,41.3499477557,41.6171795034,44.0219906394,45.1418857653,44.0174757929,45.4397557047,49.31970698,
Veneto,40.0003347439,38.6134036459,35.880441208,35.5699625823,37.5973427457,39.0493994105,36.7971235955,36.2658258554,41.5330556631,39.5349908154,38.0866547299,40.3245404026,42.069494077,41.7830847633,45.7917930519,47.8132581056,
Friuli-Venezia Giulia,41.3340917381,40.2891759565,38.8717350947,38.157764458,37.7724272782,38.1005479589,37.7267305456,36.8677037271,39.0504759293,36.8665850448,33.9067128247,39.2402440728,38.4744724761,38.9312754604,40.3295421296,41.9533939979,
Liguria,32.7902145208,33.5861309098,33.3073416658,34.8857153951,32.0249935599,30.3088799045,30.7797343168,31.1202146326,35.1420425346,36.5628189532,36.9316579686,40.5799478815,44.5228586001,45.4639903078,48.8229273786,47.4869012601,
Emilia-Romagna,36.7552437584,35.8732730201,36.9457867316,36.1858624259,36.820916476,35.457722393,35.3008752627,36.2506204334,39.8109570966,40.97761375,42.7454812016,44.2122938515,48.3508176377,48.1427951461,47.0830910876,47.800328731,
Toscana,43.2566865318,42.4592374798,42.2202633772,40.9963905825,38.6745018611,39.2665783542,41.1138126393,41.9467377804,42.9424134353,41.5814370067,44.4266343719,45.7160686621,45.0751123913,47.9538298268,49.4796210081,50.1372954402,
Umbria,44.0883691814,45.4139999003,42.9007488132,37.9377488756,40.6625858351,40.17062417,39.3854355444,37.9088911073,35.7757205948,40.3357487275,40.8389356566,35.791228833,41.2223017354,43.8724873707,43.9465501569,42.7643243646,
Marche,50.063676249,49.9683259761,43.0060726441,39.755851758,40.7381670299,42.2563522766,42.3171784212,41.3202635253,43.0227889671,45.1097149667,43.6019117107,43.0225738832,44.8605179716,43.9686928171,45.8775419892,49.1484177118,
Lazio,47.4753402214,45.2589303351,46.62058577,46.8458645456,45.0314057013,43.8435304391,42.9872441557,43.6428588392,44.4790755682,47.504113974,46.73963704,48.2963260931,50.0986301233,52.8937923043,53.1169019175,52.6067144924,
Abruzzo,48.8139157828,49.5521815653,45.303523638,42.9420241155,44.958571923,48.1128244789,46.855348332,44.5993723955,45.5667961984,47.0231478746,47.7327820844,47.7503918479,47.4461775885,47.8121587091,48.0025647672,47.8192176088,
Molise,55.728766782,51.8048445714,50.1723026945,52.1748900622,50.7765504574,52.9812280806,53.1109509931,53.9967189155,47.7467866575,46.1638905605,48.4832549049,48.0737598354,46.2673105574,47.421416841,48.5276069627,46.7852502239,
Campania,48.4818819689,47.6904750556,46.8968179358,48.6460784477,48.2333879437,48.1681523044,47.5149108899,48.9728156835,47.0554357395,47.3089435753,47.138691761,47.6781907977,50.6291878667,49.6075195073,48.3657749816,49.6040906248,
Puglia,34.0532687603,34.1890206185,32.4561556351,31.7984213859,31.7729541769,32.8732280685,31.3079179045,30.7309541396,37.1945329739,41.4065543139,41.9957516033,44.861441255,46.6553077346,45.7424390314,46.1860955316,46.1933106302,
Basilicata,59.5047821014,59.1239884463,58.154561213,57.3006030529,54.9153023156,57.7061065833,55.4279193651,55.4021730029,49.1877097463,48.7928556678,49.018728676,53.722477499,52.1413727387,51.5094985307,49.30929314,49.492065446,
Calabria,47.2553805964,46.9924386028,47.5527209073,48.4826836253,48.0069083371,46.0979573825,45.8229778188,46.4000481518,51.9424357432,53.791690542,53.5336923367,50.4948537992,49.2040827509,49.5941892283,49.7572452697,50.2551782675,
Sicilia,43.4894850799,44.9793490365,44.2965626705,44.8017133264,41.7845536245,42.0800807265,42.0418972422,43.2853091608,42.9961017418,45.3474219253,48.4706461826,49.9271390062,48.0884625455,49.470384969,50.132359356,50.3137579695,
Sardegna,54.9958562874,51.5353802966,50.5594501096,51.0509821726,52.6694600341,49.9012300858,47.4969204788,50.1211610829,46.3248480326,42.9890674439,46.081550966,44.9262494754,43.4833621094,40.5387486381,41.6004903172,48.0391037667,
Italia,41.4642204411,40.9073007868,39.774215815,39.4957785049,39.4329658495,39.0757118385,38.4881092522,38.9994117323,41.2853196197,42.1804341627,42.7004242336,43.7110621593,45.146466567,45.462022732,46.7204150953,47.6411791312,
