Regione,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Piemonte,,,,,,,,,,26.7159123654,25.8850129565,23.7062259003,20.0659037008,19.7955953913,22.1651817282,21.2151680552,
Valle d'Aosta/Vallée d'Aoste,,,,,,,,,,25.5479674797,25.5751808642,28.5750507099,32.9652996845,32.1003293641,21.6513075965,27.5773195876,
Lombardia,,,,,,,,,,26.5165656279,25.1728486569,23.3208955224,23.4304936344,24.1272847808,22.8835191285,21.8561178248,
Trentino-Alto Adige,,,,,,,,,,26.4298670103,25.2352402934,22.0079033907,20.8378791185,20.7706919946,19.5776471223,21.183156807,
Veneto,,,,,,,,,,22.2319213741,21.2162838973,17.446444089,14.7759257286,18.3679174556,20.3824701195,18.0430717259,
Friuli-Venezia Giulia,,,,,,,,,,14.4578668021,19.7607356889,21.9069239501,16.2504228211,18.2976628341,16.737117333,13.5332252836,
Liguria,,,,,,,,,,23.2666153296,18.4580498866,17.0925345253,19.4670648902,14.9711828744,14.1215951288,17.0203551321,
Emilia-Romagna,,,,,,,,,,22.1177884665,22.4040855093,22.2452238243,21.3728303326,20.644712764,18.2678531031,17.7558006847,
Toscana,,,,,,,,,,27.2584986881,23.4270289758,20.1274433361,22.8378243829,19.9586881224,18.2092167514,20.3142633909,
Umbria,,,,,,,,,,15.5383022774,17.0832080416,16.5016835017,15.8570745371,16.2008351293,16.8252615794,16.6722019263,
Marche,,,,,,,,,,18.9131767692,20.8682606657,20.1232929025,19.4923956214,15.4237386094,15.8173408308,18.8758696448,
Lazio,,,,,,,,,,17.5009822871,19.2923419825,14.6570059346,13.1801617864,15.4954191053,14.3677175284,16.9390351306,
Abruzzo,,,,,,,,,,21.4872341506,17.7011933174,17.3883408751,18.6540708999,17.6185940179,17.6879331793,17.9361179361,
Molise,,,,,,,,,,20.846956251,20.9871159564,20.505509748,20.5200385214,20.4533147675,19.436350609,17.3477255204,
Campania,,,,,,,,,,31.8481206624,30.6020223543,28.6617318004,29.3422680638,26.9587297816,23.7854587038,23.6193493718,
Puglia,,,,,,,,,,34.6210350488,33.7190938511,31.5325224176,28.8604851728,29.3682438176,30.3709939945,30.2469851577,
Basilicata,,,,,,,,,,21.0852348467,22.5189809997,20.7474560592,18.4859556976,18.9524710333,14.7570763027,16.7657550535,
Calabria,,,,,,,,,,25.3912109433,20.0328950042,21.8704046549,24.0120043887,21.8504275341,22.0893521322,19.4894287,
Sicilia,,,,,,,,,,36.0022227588,34.1034674746,31.8644953795,29.5504822387,29.2512058126,28.9780442642,29.3194184283,
Sardegna,,,,,,,,,,39.7927847774,42.3336341528,33.2116319865,27.093206951,27.0334675656,28.4973200013,31.1042944785,
Italia,,,,,,,,,,27.0536944441,26.1419597848,23.9505753198,22.8932644652,22.6975450197,22.0111829452,22.0003646973,
