Regione,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Piemonte,,,,,,182.026448875,182.992834928,182.028533955,182.405498282,190.458190149,189.81672394,191.134020619,195.979381443,199.312714777,201.374570447,203.069873998,
Valle d'Aosta/Vallée d'Aoste,,,,,,543.966323667,543.966323667,544.093567251,543.966323667,543.966323667,543.966323667,543.966323667,543.966323667,579.981290926,579.981290926,608.044901777,
Lombardia,,,,,,230.578704519,234.692727196,236.947423305,233.104575624,247.715006412,247.292250891,245.071375224,242.647576906,245.310936685,256.006651354,257.627214182,
Trentino-Alto Adige,,,,,,151.248513674,151.248513674,180.737217598,191.200951249,188.347205707,189.774078478,192.627824019,193.816884661,191.914387634,197.288941736,212.413793103,
Veneto,,,,,,109.021721896,110.964644062,112.847277184,115.206083156,112.894194993,113.065780443,112.88516418,112.91225662,114.899035509,117.201892858,117.996604414,
Friuli-Venezia Giulia,,,,,,257.404635551,257.39879805,257.39879805,257.404635551,266.657595138,266.657595138,266.657595138,266.657595138,277.271284075,278.04236404,278.04236404,
Liguria,,,,,,310.474030616,308.766657635,309.866778197,312.1986025,309.442968212,312.321621888,305.5063478,308.827871273,311.608109438,311.608109438,313.084342092,
Emilia-Romagna,,,,,,78.2586349339,80.9504896661,82.2884811417,80.6946166783,79.2252025753,79.2252025753,81.9049722255,82.2617085973,81.2509555439,84.1727963035,81.1362902815,
Toscana,,,,,,105.759299472,106.089393077,106.107583539,105.989320975,105.908724562,106.029619182,107.394720935,109.2786621,108.382027,108.946201894,111.716703607,
Umbria,,,,,,164.561361095,167.281133843,167.281133843,167.130035357,162.430872443,162.430872443,162.430872443,162.430872443,163.246804267,163.246804267,163.246804267,
Marche,,,,,,140.084791306,138.800071495,138.800071495,139.7732012,140.011518678,140.011518678,140.051238258,140.269695947,140.269695947,148.630667488,152.960101682,
Lazio,,,,,,122.793442859,121.979472899,121.591499114,122.632307946,123.300361194,124.547393924,127.620438866,130.675669055,132.301265293,131.633212045,133.013855424,
Abruzzo,,,,,,92.3695626191,92.8038027198,93.4592583737,93.4599156118,93.4599156118,93.4599156118,93.4599156118,93.4599156118,93.4599156118,110.914205345,113.994374121,
Molise,,,,,,177.170418006,177.170418006,177.163297295,177.156177156,177.156177156,177.156177156,177.156177156,177.156177156,177.156177156,208.66489832,199.019371433,
Campania,,,,,,217.740697139,219.012867294,219.149317559,219.763898492,222.222222222,227.343729994,218.483521549,218.073800927,217.971370772,230.442242196,250.134439579,
Puglia,,,,,,109.419822781,109.889954254,109.574702904,110.889760013,112.517761641,114.338552935,113.303201022,115.802326329,122.021578162,123.121193297,122.607087519,
Basilicata,,,,,,84.2895518671,84.2895518671,84.5208233264,84.5208233264,84.5208233264,84.8766255715,87.3850313995,87.3850313995,87.3850313995,85.6238102862,88.2033765633,
Calabria,,,,,,164.82472944,164.82472944,146.814676556,147.96077083,159.585441328,159.585441328,169.409106538,169.720189269,172.847389361,187.058958364,186.895230611,
Sicilia,,,,,,69.4607603935,69.019982959,69.0958988876,70.4249114266,72.1521936484,72.1521936484,72.4655146096,70.9310452869,75.7071814771,71.9392960722,71.9433130076,
Sardegna,,,,,,52.5176377006,52.9006074192,54.2519343409,54.3604020537,54.2519343409,55.6800925591,55.1332345072,54.4688697664,56.5749511895,57.5963554849,58.6945910767,
Italia,,,,,,115.240897415,115.893095714,116.112815504,116.5402385,117.774958536,118.368379693,119.136746456,119.840266176,121.759415447,124.146231094,125.321457503,
