Regione,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Piemonte,38.1637717122,,37.1685842921,36.6616989568,38.4039900249,38.8971684054,37.4807987711,39.3617021277,42.0391762933,,41.1214953271,39.842983317,43.2098765432,44.23828125,41.5377176015,42.9050814957,
Valle d'Aosta/Vallée d'Aoste,53.5714285714,,50.8771929825,50.8771929825,45.6140350877,49.1228070175,49.1228070175,47.3684210526,44.8275862069,,41.3793103448,50.8474576271,49.1525423729,48.3333333333,53.3333333333,52.4590163934,
Lombardia,43.2030688084,,41.1401425178,42.4810246679,40.037593985,42.6260257913,42.2930542341,40.1317337097,44.127866574,,45.528639348,43.6578829835,42.5683181515,45.4146555507,43.6126224157,45.9150679026,
Trentino-Alto Adige,55.3990610329,,50.5773672055,50.8045977011,52.4027459954,55.125284738,53.5307517084,53.6036036036,52.3385300668,,59.649122807,61.2554112554,57.1428571429,57.6842105263,54.0540540541,63.768115942,
Veneto,38.106679481,,42.6463588767,41.6429249763,39.1529411765,40.3566400751,40.0282885431,44.1299303944,43.2395016151,,42.4842484248,42.4025100852,43.2192085371,44.3176831944,44.1433566434,49.224137931,
Friuli-Venezia Giulia,38.4057971014,,35.466179159,40.1818181818,38.1818181818,34.5388788427,38.5321100917,38.0255941499,38.309352518,,42.4954792043,42.0677361854,38.256227758,41.0211267606,41.7391304348,38.0701754386,
Liguria,34.0341655716,,34.7883597884,33.3778371162,32.5767690254,36.2416107383,31.2066574202,36.9444444444,34.8611111111,,35.8725761773,35.397039031,34.5381526104,35.5704697987,34.3665768194,36.2903225806,
Emilia-Romagna,39.945799458,,39.967462039,40.7467532468,41.4346895075,40.2666666667,43.4267241379,39.9146211313,42.9695697796,,40.3069053708,40.6075949367,40.5679513185,41.8952618454,41.5019762846,43.994140625,
Toscana,35.831809872,,39.0853658537,36.1519607843,33.3333333333,35.8227079539,36.0122699387,40.1709401709,39.1225961538,,37.7156454491,39.2815076561,34.4155844156,37.6525276002,38.9663182346,42.7582227351,
Umbria,36.0613810742,,28.9002557545,35.1282051282,35.2040816327,37.4683544304,34.0153452685,33.5897435897,37.4683544304,,37.75,40.6862745098,38.4236453202,38.0835380835,42.6150121065,38.6634844869,
Marche,37.6296296296,,34.2647058824,35.0877192982,35.6828193833,35.1664254703,38.9534883721,37.2492836676,38.9758179232,,37.2549019608,35.8229598893,35.8126721763,39.8351648352,39.6739130435,39.4878706199,
Lazio,35.5995055624,,33.9754098361,37.3415132924,35.8775510204,34.9225753871,39.5506570581,38.8160676533,37.2474747475,,40.4938271605,36.3673303535,34.2530547891,37.348455221,34.2660022997,39.1271347249,
Abruzzo,32.6086956522,,31.7647058824,31.7195325543,34.4941956882,28.8303130148,36.9491525424,31.7195325543,36.2438220758,,36.5573770492,35.3518821604,35.0734094617,32.96,37.898089172,38.1329113924,
Molise,27.0967741935,,24.8407643312,24.025974026,28.2051282051,29.2207792208,28.1879194631,31.3725490196,29.6052631579,,27.6315789474,30.0653594771,28.9473684211,34.2105263158,28.9473684211,35.3333333333,
Campania,25.0652741514,,27.2492625369,27.2324723247,24.7137052087,28.3604135894,28.6356821589,24.7376311844,29.2610471593,,28.624260355,27.6674025018,28.6293294031,27.1249076127,27.6315789474,28.7961946579,
Puglia,28.8622129436,,29.9060542797,30.3188708834,28.9953149401,31.8181818182,31.7435082141,32.6974032856,32.5741525424,,32.5848563969,31.3910761155,28.2654127482,31.1945748565,30.6409588327,31.8537859008,
Basilicata,23.7113402062,,22.0689655172,24.4827586207,23.7931034483,24.5674740484,26.5734265734,28.2229965157,30.6338028169,,28.6219081272,29.8932384342,35.8156028369,31.6725978648,35.3571428571,33.0960854093,
Calabria,31.4141414141,,31.3645621181,31.9018404908,29.1709314227,28.4090909091,29.4055201699,30.6315789474,33.1589958159,,32.2751322751,29.8523206751,31.3432835821,30.4942166141,32.5605900948,33.3333333333,
Sicilia,24.6944795617,,24.0670859539,25.7429886982,27.2535804549,28.2051282051,27.0995670996,27.6650841606,26.0515021459,,29.1631084543,27.6276276276,29.1257995736,27.7636054422,29.3515358362,29.6437659033,
Sardegna,34.5132743363,,33.5868187579,30.8375634518,30.8280254777,33.2480818414,35.5212355212,37.4522292994,32.1882951654,,36.5261813538,35.2417302799,37.9134860051,33.5868187579,32.8320802005,38.3458646617,
Italia,34.9754061708,0.0,34.8388055267,35.4264083723,34.4766344766,35.6868395773,36.3602152561,36.2868567585,37.4583302467,0.0,38.0712328767,37.0475154153,36.6689538117,37.8240939693,37.4017568192,39.6783884078,
