Regione,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Piemonte,,,,,,5.11591155423,,,3.77065843229,3.77065843229,3.76998920577,3.79439629075,10.7786017575,10.4540268935,10.7844358381,12.1224479834,
Valle d'Aosta/Vallée d'Aoste,,,,,,11.2303463576,,,28.3252227847,29.008592687,29.008592687,29.0039960285,36.9050391635,36.9047327196,36.9048246528,26.4706242875,
Lombardia,,,,,,2.68874566271,,,2.68870375647,4.00795380257,8.53713730157,8.53835258226,12.4603147996,12.4602728934,12.4602645121,12.4602728934,
Trentino-Alto Adige,,,,,,9.27642230416,,,9.52051985695,11.302567389,11.302567389,8.55842878792,19.816974135,19.816974135,19.8229343814,19.8229270322,
Veneto,,,,,,4.2139845911,,,4.21189367814,16.536250907,17.9709057903,18.0177021933,19.4236052797,19.5567657761,19.5593257187,19.5593202836,
Friuli-Venezia Giulia,,,,,,8.02740175965,,,10.3030009964,10.3030009964,12.499634149,12.5982548588,14.8185569818,14.8185569818,14.8185060808,14.8185569818,
Liguria,,,,,,3.62022601727,,,3.617969031,3.617969031,3.617969031,3.617969031,3.617969031,3.617969031,3.61802436573,3.617969031,
Emilia-Romagna,,,,,,4.20162863284,,,4.42928489592,7.03556575972,7.03556575972,7.88607490774,7.95389499822,7.95389499822,8.16750567654,8.39088244789,
Toscana,,,,,,2.01273495212,,,2.16308862805,5.48785287675,5.51633917571,5.51725247689,8.35366153319,8.3556620977,8.35365718414,8.37745085461,
Umbria,,,,,,5.59245225898,,,5.5718752513,5.5718752513,5.57944380585,5.56903704334,5.56915530201,5.56915530201,5.56909617268,5.5870123604,
Marche,,,,,,0.110474897648,,,12.5504690501,12.5504690501,12.5504690501,12.5499532704,12.5504690501,12.5503658942,12.5503762098,13.0443797542,
Lazio,,,,,,14.0062831533,,,14.0786970504,14.0786970504,14.0786970504,23.3737932939,23.3736772575,23.3736772575,22.1809680569,23.6822760773,
Abruzzo,,,,,,29.98265389,,,29.9770225157,29.9770225157,31.8246984263,31.8246984263,31.8246984263,31.8710622139,32.2931027594,28.6099876332,
Molise,,,,,,0.184106867614,,,0.183429179211,0.183429179211,9.36705666024,9.36705666024,13.8993798561,13.8993798561,13.8993347875,14.8769176687,
Campania,,,,,,2.06325197055,,,10.3599347767,15.8057547181,15.876320065,15.8762464828,15.876320065,15.876320065,16.0435430132,16.0484288725,
Puglia,,,,,,11.1649337764,,,10.93357234,10.699869304,10.699869304,10.6998176455,13.6205890102,13.6205890102,13.6206045077,13.6205890102,
Basilicata,,,,,,3.46394673807,,,3.39452965148,3.39452965148,3.56091933552,3.56111944338,15.6366281426,15.6366281426,16.0020050807,16.0626577725,
Calabria,,,,,,1.81269362984,,,1.79575678606,1.79575678606,1.79575678606,17.3902808585,17.390347169,17.390347169,17.3903604312,17.390347169,
Sicilia,,,,,,3.69474092928,,,4.88759849716,4.86994096004,14.18724768,14.1873254665,15.0561618582,15.0578342681,15.0595105673,15.0578342681,
Sardegna,,,,,,0.669907583638,,,0.669866072448,0.669866072448,2.12570501567,2.12566350448,12.2963201575,12.2963201575,12.296336762,12.2832856439,
Italia,,,,,,5.60078767258,,,6.62994442649,8.24885814344,9.87605497265,11.1339696839,14.5345357165,14.517246047,14.5277074585,14.5318775542,
