Regione,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Piemonte,3.91952712462,3.94740383085,3.80152854056,4.11307996163,3.77167609874,2.76485903305,2.08215326483,2.1858063347,2.09834824983,2.34615895029,1.9937147391,1.82460072443,1.83700122382,2.17848756879,2.90308656829,3.60122805749,3.89340579047
Valle d'Aosta/Vallée d'Aoste,1.61229700337,1.02329920442,1.3428729438,1.14509042376,1.21096900998,1.39580588754,0.85436253421,3.07341618267,0.680271385207,0.393973777105,0.79428363444,0.86215923767,1.08592760055,1.0590647754,1.59898352421,1.50610938079,2.14001979508
Lombardia,2.08476709733,2.23830526021,2.23802927873,1.91040901569,1.74893882791,1.46192007878,1.27731372241,1.08071806585,1.33295220219,1.39537266629,1.37416944545,1.32273254301,1.17973251109,1.29029424558,1.80118790987,2.34757378005,2.63383187649
Trentino-Alto Adige,0.689962373314,0.642109601282,0.835099186602,0.779597123875,0.80679432749,0.789794757362,0.541149231698,0.387027725889,0.474181498652,0.522863785655,0.592827937858,0.536966130497,0.636912825607,0.602978399419,0.734418200641,0.830391729277,0.983182055547
Veneto,1.69159375591,1.44909793678,1.26130302093,1.27087623282,1.10673810752,0.768826559492,0.616518766913,0.636100247988,0.829271522473,1.20463263748,1.46669059699,1.40526441009,1.15597138252,1.10468840597,1.26760229872,2.16184987047,2.21391916469
Friuli-Venezia Giulia,2.14857091249,2.20092216708,2.02743407913,1.79739830039,1.70089419014,1.4225707279,1.06064433472,0.905026506059,1.30447033679,1.36370727431,1.28219334436,1.34379873129,1.14118070211,1.44759127251,1.51250743695,2.17501570954,2.40940737148
Liguria,4.67363704038,4.83478177509,4.26187020688,3.76564039095,4.12955390401,3.05617301704,2.14152187913,2.23019977618,2.62046635176,2.50761702693,2.16582794813,2.00368848597,1.52497983723,1.88831827453,2.28246800604,2.71545528597,2.3562477382
Emilia-Romagna,1.43830814026,1.23821497711,1.37656908897,1.29206757062,1.15514524288,0.687793918753,0.82036148878,0.556934089658,0.890797510721,1.00423292572,1.09959754442,0.968430173832,0.813310348327,0.828416006362,1.26332588151,1.98364596713,2.18580644239
Toscana,4.72747775228,4.10308561168,4.23459064253,3.96885595571,3.70347274034,3.27073596614,2.3010882193,2.31062806787,1.87078080214,1.84596729331,1.73228979946,1.93067456287,1.65851076599,1.7037297961,1.97731561731,2.88483525262,2.96642863467
Umbria,4.30519567083,4.91193220046,4.34387022358,4.00086965692,4.16927485421,3.11587052889,2.60902015177,3.46738495187,2.64927919677,2.29506132325,2.60737488896,2.06300552061,1.84731288301,1.75297374161,2.33679559957,2.85530066361,2.72830299172
Marche,3.61505092191,2.62575361544,3.08813551327,2.61952277537,2.90901031354,2.52598936881,2.0325923264,2.29521126565,1.55118539551,1.59369389614,1.72057173155,1.55246007823,1.48582968207,1.6053625621,2.07053419307,2.46735536214,2.88597381354
Lazio,4.10775046627,4.84174030061,4.87778166006,5.01659919448,5.39238540579,5.25408182826,4.92196292393,3.34906321958,4.4107681306,4.00025252492,3.95287024464,3.95061190525,3.25652142129,3.31569811489,4.26475614694,4.55024023493,4.69365200734
Abruzzo,7.67146990569,7.17600693304,7.52329796634,7.3715342838,8.35189636405,7.05934259841,5.37598297494,5.75796322384,4.25069477564,3.42995123267,3.56881414997,3.02644291651,2.89797299406,2.89802069981,3.41013179173,4.46510345924,4.34707621378
Molise,6.6773123564,6.51820300327,6.49012003087,6.99821166005,7.41421543885,5.93920083888,5.46854532112,4.31784454878,5.50004016332,5.8767407854,5.22690784556,5.52991986337,3.98178246598,4.69235215363,4.5322708724,4.07223412779,5.39592272904
Campania,9.6483100731,9.63451389575,10.3469471671,10.7060794786,10.6715300574,10.5073853256,10.1647061429,8.61294557633,9.03050312037,8.19709459192,8.61107322022,7.6082612263,6.07515131853,7.17887347565,7.40550583242,8.3056866547,9.73676585519
Puglia,7.65402387533,8.58000699657,10.0430511424,10.8623714716,10.1269758845,8.58607607912,7.50734529443,7.51268341222,8.58014291119,8.90480422607,7.84414459814,7.32695753636,5.90813551096,5.87878030199,6.08762952302,6.95886949173,7.25590875062
Basilicata,7.8760802017,7.80235630088,8.75075427779,9.13575806753,8.35577074992,8.44995338337,9.20986375646,7.97926121166,7.96187095872,7.10021813571,6.59109290511,6.0430230552,5.1966056464,6.05002958273,6.15936905744,7.42067717834,7.2501577415
Calabria,7.88901446927,9.0046322419,9.44101410646,11.9590156826,13.2188610549,12.1290731758,11.9087509599,10.1601810743,9.58254674562,7.99748376039,8.45058675197,7.29177594738,6.23494632867,6.13732921075,5.87190621375,6.49898112104,7.44483473737
Sicilia,11.8479025778,13.4099234684,13.8069600691,14.6291342568,14.8612493849,15.0139951364,13.7913648194,12.8085450773,12.2510740237,10.0489273736,9.42515324264,8.09596885232,7.86495279814,8.01105586816,8.32357206657,8.50802689284,8.4218452808
Sardegna,7.7567802985,8.21759801569,8.10779456996,9.31341337617,9.28775180728,9.58872976634,8.08902199019,7.11707323168,7.64648465091,6.95723833915,6.93883621635,5.67317797779,4.58545981831,5.95913299278,5.93247367089,6.45869832586,7.14373032276
Italia,4.91546009088,5.12176013135,5.32715788858,5.54486223296,5.50238047825,5.04137404809,4.51754544016,4.04493381689,4.16170007947,3.84451809416,3.73467547782,3.37081558444,2.88710713914,3.08340148451,3.46218142215,4.0786505169,4.3643945779
