Regione,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Piemonte,51.7699836386,53.6627938466,53.6994019649,53.9396982394,55.3675862443,57.103545325,57.3754952554,58.0765532516,57.8295266747,57.4773642195,58.1389099381,58.9040713768,59.4862772314,60.9544318384,60.4718285368,60.8925072024,62.5810065347
Valle d'Aosta/Vallée d'Aoste,54.3608568843,55.1478824923,55.4957206869,55.8499750815,56.4167940222,59.3318702765,59.8246382676,60.6688123773,62.5679918519,60.70548087,60.4640027011,60.8093610439,62.319516472,62.5241130083,62.7093749446,63.6182459796,64.2490191706
Lombardia,49.3592650407,50.1128375453,50.3315447479,51.8344004825,52.6236862157,53.3005639958,54.6092342189,56.0752582941,57.6041693713,58.4528481599,58.271331833,59.3931115312,59.282971589,60.0234196328,59.9745084084,59.6931710154,59.1581384203
Trentino-Alto Adige,50.699386001,52.6701791098,53.3949681083,54.3280788111,55.2003308305,56.8609104839,57.100210735,57.4216499252,59.0204115091,60.1014133689,59.4126176503,59.3897668596,60.2826265855,61.9967526704,62.4910245285,62.7325335651,63.1398053408
Veneto,47.5764950369,48.9189892605,50.356089345,50.6315381866,51.4371605622,53.01124586,54.3570472488,54.8420677255,55.6199889421,56.0751071995,56.479999757,57.3442162756,56.9589908601,58.606972416,57.6103417422,57.7028005206,58.5280620678
Friuli-Venezia Giulia,46.3399589763,47.7360315587,47.5205741341,48.3024139621,49.5093095136,51.0669199756,52.3527220574,53.2397628057,55.7901094917,55.7970086557,56.974476393,57.6260501499,58.4503986371,59.3834208583,57.7968201325,59.4613257459,60.589388021
Liguria,49.511640854,51.0422608946,51.415461491,53.1022376045,55.1095293917,55.7091739804,57.0370072159,57.4054852938,55.8998696394,54.5248586018,55.5794420977,56.3731412129,58.34282,59.0028037183,59.0795188949,59.443490822,59.5613275731
Emilia-Romagna,56.9410046098,57.982569312,59.2800902817,59.7526174626,60.989243928,62.0556647808,62.5768694298,63.6546754136,64.5317529562,63.4052067509,63.4043073619,64.3254288695,64.5517471646,64.9203689338,65.1320436426,64.5137615261,64.9496051684
Toscana,50.3942171931,50.33898738,50.8820975217,52.2445750242,54.0240165139,54.9952553168,56.0362150056,56.4413451034,57.5281964752,57.1045368484,58.336526225,59.1755991061,59.2968382798,60.6245082246,60.172288444,58.9454013386,59.0893604478
Umbria,51.0399923702,53.0408845884,53.2852063874,54.9884074017,56.351867291,58.0090089229,59.2224741625,58.943837217,57.3491408241,56.4405212185,55.9687282436,58.2917651808,59.6475422664,61.0135923233,58.9609434801,58.0003953797,58.1174973237
Marche,47.8015583026,49.0879808768,49.3041778707,49.8114920036,52.3009149987,51.8855222095,53.7552397866,55.0320191953,57.8955131749,58.5452036615,57.0456411247,57.5940628943,58.4613307341,59.3187961806,59.7941810166,58.9139385359,59.7331640701
Lazio,43.1001758605,44.1469512195,44.4491949915,44.7199427685,46.0687906498,47.4885123467,48.7755819507,49.3783570772,51.2938439629,52.5584321182,53.0974369484,53.0620137189,52.4108813242,54.3193262824,54.5058610898,54.9103870603,54.4241091962
Abruzzo,51.2138507999,52.5681326194,52.3051770297,52.7549773985,52.432688627,51.4545657942,53.340473572,55.8689411407,53.3618359104,49.6891733053,51.230894746,49.4297248431,48.977844153,51.1934974839,48.3001972084,49.7587178192,50.5870570703
Molise,41.7584648713,40.9586977987,41.3913104357,41.8430193196,41.127946676,41.386283973,43.7912792357,43.326025514,43.3648678275,45.4940725638,42.3687805512,44.5771531391,45.392707596,47.3826183752,45.6631449835,43.3078741568,44.5200075209
Campania,37.5647769849,36.8426747362,37.4529573509,38.1215360075,37.6159004015,38.0960531382,38.5446757779,38.8697188659,39.344812255,37.2773178935,35.1991695568,34.6413056779,32.6636773262,32.8175789999,31.291510079,31.0767008187,31.4406933717
Puglia,33.3394952573,33.952233244,34.1745995754,35.9669855951,35.9734081519,36.8736899365,37.1745767337,38.0499519742,37.2073789853,36.8810694526,33.9191629383,34.6928307809,35.4552616788,35.9147971466,34.9205339267,35.3002676463,36.3158588685
Basilicata,36.0916032718,35.0169098837,37.9540972392,38.2523029076,39.6799031462,40.2072420393,38.946051446,39.3173016347,42.20663632,42.362903319,42.425814345,40.4768180432,40.3052620049,41.204549229,41.3595595891,41.7826659168,40.2127003085
Calabria,32.1509412986,32.0665801612,30.78662454,33.5863583729,34.7567507624,34.6917853285,37.4250947591,37.5439421169,39.0541011269,39.0288273537,37.7006265765,37.7724779323,36.2767034424,36.5481555788,35.115868249,35.085825829,36.2983813774
Sicilia,31.1009779188,31.6995408035,32.5505847709,35.0904942134,36.2293254708,37.0356454174,37.8887545324,37.5029987788,37.842556875,35.485173271,35.9617361059,35.9642550828,35.166916741,35.2528658273,34.9465319606,34.6885964935,34.7134828136
Sardegna,37.6637234983,37.8710700953,39.6194744069,41.5384550832,43.5162859867,43.0626476753,44.7150982157,46.0627880187,45.6000471011,46.201787499,45.2573349382,44.813252601,45.450046923,48.1065821591,47.8823998278,49.189345422,49.9354926063
Italia,44.3415121296,45.0580092292,45.5568043572,46.6669993924,47.597644091,48.4636368112,49.4740374684,50.1829592774,50.9450326714,50.6102294872,50.3581287017,50.8080463918,50.6531570712,51.6365907023,51.1402575214,51.1295483269,51.4875436872
