Regione,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Piemonte,,,,29.9410313235,31.2186837341,30.7788226755,29.7339944028,32.6178267183,30.301777618,31.1349533789,30.7868553927,,,,,,
Valle d'Aosta/Vallée d'Aoste,,,,26.3276503759,29.1573485623,29.4503919421,27.7583881614,28.7050331025,28.5468056479,29.8259576778,31.5256923289,,,,,,
Lombardia,,,,34.6255725444,35.9984710041,35.460635714,36.5278053717,39.1360114788,37.8457923188,38.7929882619,39.2197898303,,,,,,
Trentino-Alto Adige,,,,32.9418094471,32.1184916586,33.915496522,31.9700934057,34.9892730806,34.5303814269,36.6423748942,34.6910333582,,,,,,
Veneto,,,,30.3560235142,30.3087336067,31.7282202931,32.9173268578,33.8053947446,31.3960357186,31.2098368953,33.7412068363,,,,,,
Friuli-Venezia Giulia,,,,28.4249719565,29.6248973379,31.6351130083,29.3742362785,32.3015646566,31.1527918006,32.1835774118,32.4881726444,,,,,,
Liguria,,,,26.8343197216,26.7177925414,27.0931773181,27.331132557,28.229689253,28.4948537491,28.8589567064,32.0561004528,,,,,,
Emilia-Romagna,,,,32.2996769986,29.2838000356,31.7096315476,32.7826986125,34.1936239142,32.0633833407,34.4075325338,34.3279979203,,,,,,
Toscana,,,,27.6701791868,27.4918008511,28.3099373011,27.8986397083,29.5096297334,30.289102238,29.2188596942,27.6145712361,,,,,,
Umbria,,,,25.3691889844,23.6934097063,27.9032938833,29.5115588568,28.735646084,25.1530806025,26.4798793769,27.6091149492,,,,,,
Marche,,,,25.9586701345,26.4042747433,29.2938155258,26.16827293,29.1810679538,27.9629254515,27.9055140393,28.5547080911,,,,,,
Lazio,,,,27.2182273389,29.2334470407,28.5975164913,30.5200135916,28.5648370785,28.7773483597,29.9142422523,32.4484341361,,,,,,
Abruzzo,,,,22.3984253883,25.1693450773,24.8075045304,25.0296398355,24.0434996605,25.3743069837,25.1969536044,24.0247743138,,,,,,
Molise,,,,21.0459300907,23.6451797376,20.6904332757,20.0311862983,21.3981890323,20.4795427911,18.6812874665,24.0844155621,,,,,,
Campania,,,,22.9170215409,23.1822712091,22.8036721972,26.1271969499,25.5122129361,24.0443197562,25.3711972717,26.432564785,,,,,,
Puglia,,,,19.506347902,22.5494761481,21.4905453931,22.6170906867,22.7451500953,23.4715089207,20.8448193484,22.3089429222,,,,,,
Basilicata,,,,19.1382583383,21.0660499939,24.0243123094,23.0826822734,22.78686148,22.3891328919,22.1738807274,24.3795917496,,,,,,
Calabria,,,,21.7692742294,19.0638070731,19.4811018449,22.6914559344,23.6223668593,24.7882415735,22.950862048,23.3769558201,,,,,,
Sicilia,,,,21.1376529716,21.0512990907,21.1247663597,22.3560164984,25.1049501991,24.5383508167,26.6382135161,23.1105067252,,,,,,
Sardegna,,,,21.3461930878,23.4649111192,24.0284269085,24.6193109999,21.881591007,22.1765989393,27.5232336076,25.3718864329,,,,,,
Italia,,,,28.6741078998,29.0898685094,29.5203969359,30.1593505333,31.3865360776,30.3593168349,31.0157373326,31.4655522852,,,,,,
