Regione,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Piemonte,36.4485981308,32.9631794272,34.4129554656,41.3969335605,38.418079096,33.3518312986,35.6823266219,34.4533029613,38.1658429434,,39.6876682822,34.2289091886,32.967032967,31.0061601643,31.7262830482,28.2818043588,29.5
Valle d'Aosta/Vallée d'Aoste,48.9795918367,49.0196078431,49.0196078431,54.5454545455,47.1698113208,46.2962962963,45.2830188679,47.1698113208,41.5094339623,,47.2727272727,49.0909090909,33.9285714286,41.3793103448,37.5,45.6140350877,34.4
Lombardia,28.079392878,27.8596698113,31.4178457984,31.9629415171,29.5794524414,31.2201963534,33.7413073713,31.106870229,31.2280701754,,30.1263863812,29.8414348843,32.8564128769,31.1038471209,29.4248333745,26.8843604223,30.3
Trentino-Alto Adige,30.7453416149,25.5192878338,28.9085545723,32.0113314448,32.2946175637,22.9916897507,28.5310734463,32.782369146,30.3191489362,,27.7922077922,30.7692307692,27.6649746193,28.078817734,26.8115942029,22.0902612827,23.0
Veneto,35.6872635561,26.7002518892,29.5597484277,30.2241066021,32.2853688029,31.541218638,29.4536817102,28.3459964933,27.6682134571,,34.1856586993,27.9403644395,25.688559322,29.9163179916,26.0621761658,28.6296484972,26.8
Friuli-Venezia Giulia,28.8981288981,24.1970021413,31.3559322034,30.3983228512,23.0927835052,30.2,25.2545824847,27.7432712215,31.1764705882,,27.34375,22.0729366603,23.1067961165,25.430210325,23.2954545455,21.4814814815,31.7
Liguria,42.0,36.0839160839,37.2928176796,36.7486338798,38.7784090909,37.0056497175,28.75,35.6940509915,38.6779184248,,32.1138211382,29.7959183673,29.5212765957,29.3959731544,30.890052356,27.4535809019,31.0
Emilia-Romagna,30.291005291,26.2402088773,28.4967320261,29.7763578275,29.721166033,31.0752019888,32.0146074254,27.8737343657,30.3403755869,,28.8505747126,32.833237161,28.1267067176,30.6892778993,28.4496537027,26.44409115,23.7
Toscana,31.8461538462,35.8916478555,32.3922734027,34.0840840841,28.4989122553,32.9702251271,29.6402877698,34.7608850821,34.1566690191,,31.3286713287,37.2683596431,30.0802139037,35.7383681726,32.0924261874,26.1400128452,32.3
Umbria,32.1070234114,26.6211604096,29.6551724138,34.8993288591,26.6666666667,30.0319488818,31.4381270903,30.5647840532,26.875,,34.1317365269,28.9940828402,35.652173913,26.3305322129,30.3370786517,30.1939058172,30.7
Marche,33.984375,23.8721804511,34.8659003831,31.5196998124,34.5935727788,25.5159474672,28.2097649186,32.6203208556,29.8245614035,,23.9583333333,27.9863481229,32.8455284553,32.633279483,28.125,26.6773162939,25.9
Lazio,26.5797392177,22.9822834646,23.393194707,25.5517410495,29.5712173484,25.6611165524,30.8353221957,29.6011532917,25.312355391,,25.6980596309,28.0945757997,27.6930189552,25.3418803419,24.063032368,23.3347297863,25.7
Abruzzo,40.4494382022,38.1165919283,43.429844098,36.8995633188,32.4503311258,37.908496732,39.6551724138,37.982832618,39.3684210526,,44.4897959184,38.6178861789,35.4709418838,36.9565217391,32.1153846154,32.9588014981,33.8
Molise,49.1379310345,46.1538461538,45.7627118644,51.6393442623,34.1666666667,45.0,37.1900826446,38.7096774194,47.9674796748,,47.8991596639,40.9836065574,47.2,41.2698412698,47.1544715447,44.094488189,37.5
Campania,40.5665419562,45.0489662677,42.2186322025,42.8265524625,38.5371179039,35.0,43.7400106553,37.5195414278,37.4483471074,,40.7484407484,34.9771225216,41.2093495935,39.9802078179,40.0791687284,39.2460125665,38.6
Puglia,34.750186428,26.6110689917,26.1780104712,30.5970149254,23.9621267298,29.3564714389,22.197309417,30.9285714286,23.9803094233,,29.6604296604,24.9832551909,26.3444520082,30.4054054054,24.2055442867,25.2783235102,20.1
Basilicata,35.8851674641,31.5533980583,40.0966183575,37.5609756098,37.619047619,36.018957346,43.2558139535,39.6226415094,34.7619047619,,44.495412844,32.735426009,36.5740740741,34.8416289593,35.0877192982,33.9055793991,32.3
Calabria,52.0547945205,44.227886057,44.4444444444,48.6646884273,41.4285714286,43.0575035063,46.4235624123,42.6778242678,48.8857938719,,44.9255751015,37.8048780488,45.4177897574,43.5695538058,44.2819148936,39.5045632334,42.2
Sicilia,38.6727688787,32.4477105709,30.2002224694,31.6239316239,31.1557788945,29.7931805478,31.0461192351,31.5640880858,35.8791208791,,36.3685344828,29.3710021322,32.7540810953,31.4345991561,35.2818371608,31.5735520246,29.4
Sardegna,23.7569060773,33.1511839709,21.7543859649,27.1062271062,22.0,23.3502538071,29.0378006873,27.018121911,26.9759450172,,24.1206030151,25.7001647446,27.1704180064,21.71875,21.2863705972,25.2279635258,19.1
Italia,33.9240263171,31.0435615127,31.9271423179,33.7072297106,31.679193315,31.4313435594,32.7724911506,32.2944628964,32.4223991412,0.0,32.9357073941,30.9096440523,31.5969257045,31.5498154982,30.2641947659,28.5714285714,29.1645342267
