Regione,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Piemonte,,,,,64.8977659293,,,,,,66.1239840267,,,71.0283344567,,,
Valle d'Aosta/Vallée d'Aoste,,,,,80.7242631478,,,,,,81.4447270783,,,84.6880384439,,,
Lombardia,,,,,49.4567610618,,,,,,65.3193809264,,,67.3857557064,,,
Trentino-Alto Adige,,,,,67.6258254464,,,,,,80.6304766434,,,89.9502646694,,,
Veneto,,,,,54.7951621047,,,,,,47.6581769392,,,47.1706815308,,,
Friuli-Venezia Giulia,,,,,71.4682763346,,,,,,41.2396357211,,,41.5776939076,,,
Liguria,,,,,32.0310971972,,,,,,30.6750132862,,,33.5013392721,,,
Emilia-Romagna,,,,,59.7077072783,,,,,,55.5048918995,,,58.7803127593,,,
Toscana,,,,,30.7969817826,,,,,,21.5385779097,,,26.7035312489,,,
Umbria,,,,,46.7362786779,,,,,,10.6483197287,,,10.842471237,,,
Marche,,,,,27.1072540587,,,,,,35.6866443154,,,40.1271103124,,,
Lazio,,,,,21.6496263258,,,,,,16.2003783572,,,17.2524394587,,,
Abruzzo,,,,,47.4758720767,,,,,,48.2933264126,,,50.5864227946,,,
Molise,,,,,69.8109986067,,,,,,54.3693306954,,,56.8676223517,,,
Campania,,,,,36.0652334786,,,,,,65.8404955783,,,74.0118675002,,,
Puglia,,,,,84.9108460974,,,,,,53.0811346582,,,56.9640354241,,,
Basilicata,,,,,45.4696024138,,,,,,43.8414171207,,,45.8993806713,,,
Calabria,,,,,29.9300943487,,,,,,20.1820087935,,,27.0042744576,,,
Sicilia,,,,,31.9730712368,,,,,,18.6018230415,,,20.5980204385,,,
Sardegna,,,,,71.0792741397,,,,,,66.1250511205,,,72.7466554457,,,
Italia,,,,,47.3449611039,,,,,,46.3532691311,,,49.7698161835,,,
