Regione,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Piemonte,,,,,,,,,,,54.9823967569,,,58.0296010338,,,
Valle d'Aosta/Vallée d'Aoste,,,,,,,,,,,53.0870021391,,,56.1364464928,,,
Lombardia,,,,,,,,,,,55.7745862537,,,60.0161073649,,,
Trentino-Alto Adige,,,,,,,,,,,71.1247912109,,,73.9274698824,,,
Veneto,,,,,,,,,,,48.1387526426,,,51.1020574017,,,
Friuli-Venezia Giulia,,,,,,,,,,,45.4495466166,,,48.3275185123,,,
Liguria,,,,,,,,,,,47.5810704299,,,47.3567097233,,,
Emilia-Romagna,,,,,,,,,,,64.180913449,,,67.3449556768,,,
Toscana,,,,,,,,,,,52.2445502542,,,54.4454554863,,,
Umbria,,,,,,,,,,,63.9595513286,,,64.6809099424,,,
Marche,,,,,,,,,,,44.4951910768,,,46.4035341529,,,
Lazio,,,,,,,,,,,62.2238398374,,,63.3628218406,,,
Abruzzo,,,,,,,,,,,42.8792937077,,,45.5478591971,,,
Molise,,,,,,,,,,,70.2203298972,,,73.6807336527,,,
Campania,,,,,,,,,,,57.8429042729,,,61.3210170161,,,
Puglia,,,,,,,,,,,56.1927901017,,,58.6119707009,,,
Basilicata,,,,,,,,,,,58.192790094,,,61.2200080636,,,
Calabria,,,,,,,,,,,41.7591445042,,,48.246140111,,,
Sicilia,,,,,,,,,,,35.2824455383,,,38.8995830916,,,
Sardegna,,,,,,,,,,,59.0219949783,,,62.7166109393,,,
Italia,,,,,,,,,,,53.4949437015,,,56.5423535933,,,
