Regione,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Piemonte,14.3124096341,14.4554690153,14.6496772934,14.7733290783,13.1450703631,11.4985843619,8.79441500768,8.89538437364,7.1080926316,6.5087884269,6.44160147211,5.07569655784,5.24013085221,6.34815702584,7.82974016488,8.37470443269,8.55638227966
Valle d'Aosta/Vallée d'Aoste,6.60344333087,6.2013074467,4.75752777751,3.40773233823,5.51247265247,3.26470689294,3.49547730523,8.67683163348,2.67911306881,4.11494790819,4.26411871244,3.8356499409,4.25489005894,4.18829538863,5.57300251583,5.10413766088,5.39068616792
Lombardia,8.11391415804,7.82969411039,7.56871846491,7.68152731431,6.21751925307,5.61748555144,4.49436065695,4.5876129458,4.95043176132,5.64597664334,5.4109454892,4.84360832754,4.55015647747,4.79126651558,6.40539599558,6.5411007321,6.68491540227
Trentino-Alto Adige,8.11881012016,7.21626255493,7.08113883163,5.85762406677,6.75282101391,5.12482136558,5.44054321125,5.32622481146,4.38633875988,4.27488007788,4.35126849912,4.16363825148,3.84860316884,3.72510790493,3.95319654395,4.20508683094,4.41488034763
Veneto,10.310045186,10.4851519121,9.57115034406,9.68753922109,8.74895561239,7.4721404113,6.81215836513,6.57037305945,5.8020633585,6.72692208957,6.1750481195,6.46494673965,5.22927085623,5.20998089728,6.43657334939,7.51510126221,6.35906594048
Friuli-Venezia Giulia,14.362105792,13.0339078309,12.5365808943,11.3121787778,10.7765714026,9.18233879133,7.9284351344,7.64468111951,7.84539944746,5.76885659736,5.31984351724,4.92098287337,4.73346478121,6.41150515839,6.37541725508,6.54320076183,6.5414334093
Liguria,12.9834664884,14.4437229422,12.9156404923,11.8700096783,11.8684060199,9.36736980649,7.07215529263,7.107956713,8.68542038479,8.08542584328,9.12654827136,6.57212724157,5.68865977004,7.13260934236,7.05530493769,7.43342225575,6.96874500571
Emilia-Romagna,8.4112154929,7.57762850625,8.43879043013,7.20565566787,5.99457555954,4.74435868597,4.20316196476,3.33547547892,4.4715000294,5.01265289782,5.25938719206,4.3364680695,3.88583939405,4.25736689511,5.50651431051,6.98632094003,6.2297623087
Toscana,13.2274475839,12.316288611,12.7986938582,12.4319652063,11.4842245427,9.19327084636,8.09804332846,7.42803385866,7.64054204148,7.31401770304,7.28865663477,7.04911440662,6.25089802509,7.28931713087,7.78885757171,7.51353593698,7.89217572456
Umbria,12.6862516644,12.5718902485,11.5904132437,11.5798439218,9.98338301218,8.40605377397,6.73207747471,7.51973637948,9.08432565531,8.25105741932,8.78555344678,8.27445785497,6.90300156795,6.81564368753,9.25150191733,8.60313463591,8.27277363608
Marche,7.57865765689,7.11604774235,9.42232675624,7.72715220012,7.50257469768,5.43324444114,4.59082637884,4.38552700969,6.53044829786,7.33097120173,6.50398247073,6.43891555107,6.12150271452,5.68404051567,7.21325046173,6.85520023412,8.47207447489
Lazio,19.0225356385,18.4626450816,17.9487224032,17.2958876824,17.3155856408,16.3397909862,14.8552516413,13.1514766754,12.7073463887,10.2502977477,9.47757326495,9.62026184824,8.15465999814,9.74220034726,10.7810219969,10.6003962853,9.83220100895
Abruzzo,13.1535751821,12.4172620846,12.4426780105,12.1102208976,13.9308989779,11.1761023446,9.28041667214,9.38988292587,11.0783935414,11.4928381079,12.7323753467,9.45661708529,9.78885246924,8.65859043588,10.488996867,11.3738674982,10.6538970198
Molise,16.8324477221,16.4195273074,17.3095571977,17.4865112074,16.5723914799,13.8141191871,15.0293313665,13.2342480933,15.3134777411,15.2614119738,13.2146267707,14.5015171218,10.8891598985,12.4479159811,10.9685404083,9.57048015446,11.551702748
Campania,29.7117305787,29.5392135101,30.4562619761,29.0533604593,28.5213049354,28.8825365999,28.5549076019,27.3448039022,24.7329358632,21.748317976,20.775473794,17.8767751975,14.6179006414,16.7581422405,15.9853495424,17.2952542743,18.987971266
Puglia,21.7264027646,23.0065854182,24.4552471618,26.6742721967,26.3146864198,24.4116474584,20.0134897845,18.6678703528,21.0378607506,21.7726102144,20.9231197973,17.6825433844,15.4580873571,15.825925102,16.2102068676,16.3473287773,16.858529117
Basilicata,18.8798253319,17.4058303783,20.7533010164,20.1159451481,17.9651880924,17.7548650991,17.7964715419,15.7059465463,18.3985009389,18.6340573152,18.4495691225,15.1700264712,15.2505427205,15.1728970121,13.8952260493,15.7242780307,13.1610147516
Calabria,17.9158837211,21.174996011,19.3685225412,25.7892407393,29.5131438901,25.8988371288,27.0408437484,25.1242576523,22.6884112697,18.5360453946,18.2461030409,15.8757536021,14.5483317861,15.677096755,13.8540711488,13.8381386877,13.5507795148
Sicilia,31.5371725269,31.929433967,32.1753911336,33.3044771376,33.9644130058,33.8701873475,30.636347754,27.9767317885,27.7717845983,23.7021976149,21.5952592931,17.8127321575,17.3400281092,17.2660302766,16.5607435189,17.2701107458,17.2215381363
Sardegna,21.5804587267,21.1066412476,21.4073146948,21.6127823996,21.6705927024,22.3608069728,19.0132131756,18.9430085034,19.4018933213,18.0560858694,18.0001097196,14.6445823634,14.238366444,15.8560716008,15.9784131533,14.9217806456,14.5739413885
Italia,15.4037937517,15.2616759625,15.3906572485,15.4439346055,14.8429291235,13.672554542,12.2135184376,11.4863440838,11.3522666288,10.547534784,10.0516650934,8.79615089529,7.87660161785,8.53367388223,9.27785993185,9.66760645965,9.60603155443
