Regione,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Piemonte,,,,,,,,,,,9.32299470209,15.618133047,,15.618133047,,15.621990941,
Valle d'Aosta/Vallée d'Aoste,,,,,,,,,,,33.8216006178,30.3253821355,,30.3253821355,,30.3174145941,
Lombardia,,,,,,,,,,,14.5006872622,15.593476038,,15.593476038,,15.5919255075,
Trentino-Alto Adige,,,,,,,,,,,23.0267615799,22.153816983,,23.7550728238,,23.9643796273,
Veneto,,,,,,,,,,,22.7340295725,22.5042869527,,22.5042869527,,22.5416805942,
Friuli-Venezia Giulia,,,,,,,,,,,18.6339695536,19.3318224216,,19.3318224216,,19.0539028987,
Liguria,,,,,,,,,,,27.1770988002,27.1560716031,,27.1560716031,,27.2519851334,
Emilia-Romagna,,,,,,,,,,,12.4777663137,11.6129245199,,11.6129245199,,11.9936212944,
Toscana,,,,,,,,,,,12.7512937346,15.5841365672,,15.5841365672,,16.1563849973,
Umbria,,,,,,,,,,,16.3159114668,14.2097246465,,14.2097246465,,15.0633156891,
Marche,,,,,,,,,,,15.0283782027,14.1165827321,,14.1165827321,,14.3452794804,
Lazio,,,,,,,,,,,24.9902964556,24.9889040187,,24.9889040187,,25.6225788279,
Abruzzo,,,,,,,,,,,39.1503626875,39.1589107204,,39.1589107204,,35.9645479624,
Molise,,,,,,,,,,,21.297164284,26.5740206594,,26.5740206594,,26.7536190081,
Campania,,,,,,,,,,,30.1903424811,29.1032387949,,29.1032387949,,29.2589387678,
Puglia,,,,,,,,,,,24.0712577294,24.5495120855,,24.5495120855,,24.516967233,
Basilicata,,,,,,,,,,,5.54999144539,16.6714859309,,16.6714859309,,17.0570937735,
Calabria,,,,,,,,,,,21.1858983923,20.8445315323,,20.8445315323,,21.2142793201,
Sicilia,,,,,,,,,,,21.1821604424,21.9757383884,,22.0363729707,,22.1199934659,
Sardegna,,,,,,,,,,,17.7328746624,21.9942058681,,21.9942058681,,21.9942058681,
Italia,,,,,,,,,,,19.0520343055,20.4798092336,,20.5572875276,,20.6346928135,
