Regione,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Piemonte,36.4621893178,35.5172413793,34.3410236012,36.3273983524,35.0905218317,36.5743207246,38.4636191507,31.369900027,32.7336197637,,29.6961690885,34.3256059009,35.2879305811,32.0395936442,36.6908337649,35.4947042108,
Valle d'Aosta/Vallée d'Aoste,31.7307692308,30.7692307692,27.8846153846,29.5238095238,28.8461538462,26.6666666667,21.1538461538,24.7619047619,22.641509434,,22.4299065421,26.1682242991,28.7037037037,28.4403669725,26.3636363636,29.0909090909,
Lombardia,34.6762775132,39.4436610691,38.037514355,36.8836794496,33.8377416073,35.5651183395,35.3630573248,30.03932513,32.1199949793,,32.5378275311,35.3335772655,34.6993210475,32.9646549651,34.0245501132,35.4903584526,
Trentino-Alto Adige,34.2483660131,38.3419689119,38.9175257732,33.8896020539,33.2480818414,32.7827191868,30.876747141,34.0050377834,28.0199252802,,32.1078431373,36.2424242424,32.8537170264,34.7928994083,36.8421052632,34.9537037037,
Veneto,32.5097529259,38.2505175983,40.5935483871,36.2535429013,38.2163968132,35.5316973415,34.2031210028,33.4095528455,36.3636363636,,36.8941641939,32.7201373559,35.0718986108,35.8968177435,34.415274463,36.7608644028,
Friuli-Venezia Giulia,33.3651096282,29.1825095057,32.9523809524,33.3015267176,30.0572519084,34.8903717827,32.7255278311,29.2822966507,33.4919124643,,33.5227272727,29.2060491493,35.0612629595,33.6457357076,33.0848089469,36.0,
Liguria,45.0940860215,43.5309973046,44.31586113,44.5280437756,42.9752066116,44.3676572218,42.4091233072,44.2857142857,40.1142041399,,35.406360424,39.7902097902,41.0364145658,40.1260504202,40.8106219427,42.1678321678,
Emilia-Romagna,32.7699799484,31.705227078,34.4621513944,30.7057484348,33.0400227079,34.405870731,35.039817975,32.3529411765,31.4949608063,,31.6932380429,29.7872340426,32.7100271003,33.4585457472,35.8335542009,31.2812417785,
Toscana,36.6237942122,40.1349614396,39.4551282051,35.5355997434,33.8890670087,33.3866325552,32.8696214817,37.3991610197,32.5536686959,,33.9646464646,36.2009419152,34.4385361276,33.023255814,37.8811210348,35.683629675,
Umbria,23.724137931,20.7988980716,25.8904109589,24.3502051984,27.5956284153,27.8532608696,24.5517241379,23.182441701,22.2672064777,,23.3731739708,29.4736842105,22.2222222222,28.4605433376,27.4007682458,22.6463104326,
Marche,24.6815286624,25.8115597783,22.7308602999,20.7249802994,26.0220125786,25.8795934324,22.5856697819,24.0712074303,25.7077276205,,28.0,23.6131934033,23.0769230769,20.6947524021,29.4289897511,22.8134110787,
Lazio,24.2533123737,24.0923352757,26.0435168739,32.7494456763,28.0017722641,34.7249834327,30.383480826,28.5230352304,25.0168123739,,35.5868751376,33.1657192829,31.045406547,35.8423686405,33.7528368063,32.1545380213,
Abruzzo,17.2350230415,20.5909510619,21.5201465201,19.6900638104,19.0735694823,18.0253623188,24.7252747253,18.0744777475,19.4244604317,,23.7378210806,18.6455584872,20.7530647986,16.8831168831,20.3433476395,20.7014542344,
Molise,23.2142857143,23.5714285714,28.1138790036,23.0496453901,28.0141843972,26.334519573,22.7436823105,23.0215827338,22.2222222222,,17.8571428571,26.4285714286,22.5,23.8434163701,24.4680851064,24.4680851064,
Campania,30.4610081861,33.7895637297,30.3913228413,30.449533503,24.4336226974,32.6711749789,30.3617021277,24.6033425005,25.3618628068,,27.9161477792,28.6954724002,31.0103092784,27.6901004304,29.8855273917,29.4237426186,
Puglia,28.2615156018,27.3587695948,28.4662937886,24.5882352941,27.1579565473,28.9766081871,26.4636309876,28.2134433962,25.5418863503,,27.5492468134,26.9186381997,25.9643062752,26.3912794033,24.7065559691,24.550385384,
Basilicata,32.0866141732,28.4872298625,26.8101761252,21.1350293542,24.2661448141,27.34375,22.0039292731,24.7058823529,18.5909980431,,23.0019493177,20.4678362573,22.0703125,21.0526315789,19.8830409357,19.6881091618,
Calabria,36.7370892019,33.2748538012,36.0770577933,35.427574171,31.4068884997,32.0886814469,28.7825059102,31.526222746,28.898007034,,30.2977232925,26.6627771295,27.729130181,27.2463768116,30.289017341,28.0438545874,
Sicilia,18.9415708812,18.1059160305,22.5553176303,16.5436800762,18.0175897314,20.1993828626,16.0452249218,17.7148343735,13.1096835594,,11.6729678639,13.747645951,12.4882629108,13.3411214953,13.6903376019,11.0801393728,
Sardegna,12.6961483595,18.2528409091,18.5159010601,16.3957597173,14.0536723164,15.0211565585,17.6096181047,14.1449683322,14.6853146853,,13.6615811373,12.4052377671,16.6781056966,13.9344262295,12.925170068,13.1114130435,
Italia,30.3251086757,31.7599186165,32.3204475887,30.9216123152,29.7474502186,31.883941002,30.5089930258,28.6251015435,27.9008417576,,29.2636428628,29.5576129656,29.8672522991,29.4392250686,30.6494610362,29.8683072191,
