Regione,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Piemonte,14.8973966729,15.3237213896,15.0243394414,14.4066207893,15.1469377493,16.1014412472,16.6653449888,16.490076517,18.7310408299,20.6315887697,20.1013590688,21.7343401906,22.1219139917,23.3621367326,24.7046745771,26.3957042571,
Valle d'Aosta/Vallée d'Aoste,18.3580681551,18.3621814622,17.1126651656,14.4948278962,15.3090836894,17.7816435414,19.263082399,19.7780832556,22.1823232747,25.6263091214,23.6339822135,26.6430371771,29.276637501,28.6537521962,32.1404462898,33.7817652221,
Lombardia,12.3452887458,12.2738230167,11.8295039307,13.0439522788,13.3850898776,13.2093315411,13.6198116801,14.8903872652,17.5681784826,18.3968432481,20.2258360738,23.2265014396,21.6302845616,23.1793815326,26.4689568771,25.9004383616,
Trentino-Alto Adige,19.6481816304,22.9912739295,20.8466831261,21.8173806104,22.942034509,23.6411980471,23.8164130442,22.829369818,25.0356801137,24.010803097,23.2764336633,24.6572378748,25.8454319744,27.6354531394,30.4189044785,32.7426263949,
Veneto,11.1833931374,12.6674826155,12.311374686,12.141778348,11.3650578037,12.225405518,12.6418944217,13.7430663106,15.3004859481,17.6192301608,17.7376019292,18.7916973997,20.2875513482,22.7945009083,23.0155197609,23.332971209,
Friuli-Venezia Giulia,10.5957347092,11.5617361511,10.9309897187,11.5393197455,11.7564404158,12.7156689178,13.1858566335,13.1847093306,14.5141756432,17.0239688355,19.8981453278,21.1782026654,21.4972660492,19.3889159759,21.2597875558,24.6688524903,
Liguria,13.1275641142,14.9330554706,15.7956899609,16.5414025439,14.5588203393,15.0463051608,17.2224021329,16.8028443143,21.1235800732,23.1980193936,26.0798525873,27.4595843573,26.8690098062,26.4257073234,26.8941679554,29.5767883663,
Emilia-Romagna,22.1784248111,22.3021861641,22.68382624,23.0894959086,25.7015465271,24.9362469611,24.7437073924,26.3761473247,24.3293211862,25.158354166,25.9599966359,28.2248362902,28.8153945196,29.9054023569,32.3234687783,30.9316020839,
Toscana,17.3420503515,17.3154549113,15.1658561875,16.0008740555,18.7113250687,18.4746315295,18.9474592708,19.9237805262,22.4389239171,25.4487339372,29.3414512758,27.2033450226,26.6089557164,27.0158733738,29.5463890315,30.8117692116,
Umbria,23.2297638946,22.6651489749,23.1711936144,22.8611516523,23.8173039771,23.1630047715,25.833230324,27.2715736198,20.3292164654,23.3762185708,26.9059552271,27.7797627674,30.6623224581,31.2665577264,29.7226862238,29.8139224528,
Marche,23.9976807943,23.4232565068,21.3167572513,21.4615589863,20.1558960457,19.0594424743,19.8778887246,21.8748428274,24.1987404423,22.2464811954,23.7004648472,28.3611194385,28.4485417356,27.1837480023,31.6241356001,33.654879796,
Lazio,18.3968488512,18.7774742232,19.6329374246,18.952533536,19.1596334982,20.0410233923,19.2729902198,20.2797556544,22.5550835521,26.7184125419,29.1804563687,27.4493100666,26.9534162197,30.1076800225,28.3433202143,30.3514110691,
Abruzzo,20.2578036381,20.5987795213,18.7294479028,18.4818152199,18.2079545103,17.1923425527,16.9632846806,18.6120576485,21.8409817537,23.0089194896,25.0100602929,26.6924907934,23.9147619789,24.3616293356,22.7660520394,26.7441597779,
Molise,21.3167057513,21.2579627532,22.8269752028,20.9407293034,16.6044544048,18.4981384184,16.7800566377,17.5119423208,18.7135721205,22.9446492525,26.8159386481,26.2379035905,22.4220349936,24.1308242663,26.0220089512,28.5299186231,
Campania,23.2855395046,22.6739700825,23.0048619746,22.6565141832,22.4232535645,22.9320572518,24.2785905397,23.4078205899,20.6522428995,19.0539270684,19.3554848902,20.94538744,20.4103122199,19.9472183619,21.8392943734,20.9169432051,
Puglia,15.3193757698,13.4545724848,13.3906393437,13.9596650393,13.5900972431,14.3868846027,15.5173439293,15.9591094546,16.6737009319,17.8057415844,15.4833854695,15.4709377566,17.2690682995,18.3507807072,18.5011511666,18.6435821629,
Basilicata,24.2095938621,21.9124574831,23.812274245,22.1989318084,22.4920563785,21.8825918915,20.9974764381,22.1633125342,20.829214933,22.7151159605,25.4285754993,27.1959937727,26.6333559343,27.3082814025,27.5260997357,27.2772757692,
Calabria,18.2179899514,18.4067412105,17.1266215712,17.8458044125,15.9422033713,17.4502428308,19.9153309952,19.2739931722,21.4091494856,23.6134986417,22.7172492503,23.9469611757,25.3241849799,24.0160203696,23.6385335859,25.2892975374,
Sicilia,11.8008050858,11.8707918832,12.3744143266,12.6361857636,12.3175314042,12.9407267666,14.948224412,15.2116355487,16.2466650788,17.6365871357,20.6207411535,19.8340060502,18.6221296413,19.1475886462,20.612624404,22.7223961332,
Sardegna,17.2336286735,17.4759783115,19.7768928044,20.5131795495,21.3557589959,18.5644617099,19.4659898936,20.8762602586,14.9531458313,17.1363957463,17.9270842525,20.8696347378,18.8861800528,20.3573860051,23.7880982314,26.17263104,
Italia,16.3883877531,16.4921836634,16.2732094907,16.5278641011,16.7805997236,17.0286761666,17.7014912166,18.3596508351,19.414512166,20.8753895119,22.1002570738,23.1723550521,22.9712217897,23.9735408414,25.3618588819,26.1586623888,
