Regione,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Piemonte,80.733116848,77.594865073,82.5669807135,81.1571257285,,72.3519097172,57.3286765887,53.9608143544,50.9064069971,60.6680297875,55.6364688151,56.7404555561,60.1156647735,,,33.5342827806,
Valle d'Aosta/Vallée d'Aoste,30.5311078689,9.8228059559,25.5768561657,19.1598122589,,17.8202190198,0.0,0.0294283753717,0.664707407728,0.0604308556683,2.27271254142,6.8538446079,17.3661036481,,,1.55957141072,
Lombardia,45.3789055936,44.2586905902,46.9439122636,53.6220489055,,53.4265433871,45.9100746681,40.0363062911,41.5210519976,46.0413448031,48.1594745609,51.3783546697,52.6519483765,,,31.9286972109,
Trentino-Alto Adige,22.9067010777,25.0339758916,36.9745680149,30.8677288295,,28.4348807087,19.4064208143,17.0499003469,23.4414474121,33.8494588496,25.7716296694,24.8610894566,25.3202711329,,,18.6527960553,
Veneto,49.4687377651,50.3950342305,57.7893305533,57.4932845714,,49.6799449388,44.6476769071,39.7761708471,41.317731286,46.3936065648,48.2340135997,49.8067855448,49.6618516298,,,25.6349354923,
Friuli-Venezia Giulia,48.0321807157,65.3139875368,76.3648994258,86.0138015519,,51.1845638878,47.0507207038,36.3171664931,27.1050698078,38.2329702173,48.1094752747,49.6216553072,57.9031899281,,,34.4004262541,
Liguria,305.041247207,298.307320852,292.735685141,308.595564125,,333.776560668,284.990687335,261.631158828,265.348440964,272.170894159,278.653272392,301.596426707,311.951400907,,,176.787087498,
Emilia-Romagna,67.8296845876,73.7404754481,75.4118392238,87.8472441828,,93.6041889096,88.4552045254,84.9210496128,89.7423005711,97.0724746983,99.8220528879,100.497616368,94.8910666537,,,51.6463547526,
Toscana,79.7636277651,77.4413477071,79.1347269477,76.6860446383,,56.9289247391,48.6750211495,47.7386326454,51.0952999188,53.3136535536,48.8737876969,47.936031966,50.6283350186,,,31.1300592625,
Umbria,115.104339124,102.974067311,104.499116446,106.074333726,,130.858284327,127.481222177,125.311118666,124.330871009,146.875492103,123.018601634,130.180247983,113.502398406,,,67.8029808397,
Marche,31.1287729579,34.337728081,40.5245797475,46.5150698842,,40.7634476931,42.4370266004,33.4918218683,30.0468763924,34.8793372948,31.4952000746,31.3207355394,33.6343083122,,,14.0581488301,
Lazio,18.0959645677,17.3996414675,19.1581602368,17.7506267442,,18.2691276639,16.4899563088,16.9488625902,19.1958930799,21.6827366984,22.844671997,25.5427002989,24.9431700534,,,13.9578649805,
Abruzzo,16.8191516277,14.8148118671,16.2611356617,15.2782115908,,20.3131687489,21.6800291558,19.607683592,15.1401028454,11.9150237431,12.177580561,12.7451934225,8.94653384636,,,3.37754879788,
Molise,18.8506957228,19.7792183806,22.6083185987,22.4688492699,,52.5636138426,30.6715873102,28.9609090371,26.3690974945,19.6578531811,16.094143826,2.50450949404,2.44221281549,,,,
Campania,12.1999650378,10.7746972455,12.7118858931,10.8074350305,,13.9678489055,12.1792012394,11.6562695779,13.8711160145,13.7147301244,14.269855435,15.4555339572,12.5888477661,,,5.77782222711,
Puglia,23.5323504998,20.6627329418,27.7137018958,31.9998660503,,28.948574549,27.299321588,25.7241831591,29.6635981117,35.5854703269,36.1169825491,41.4205628476,40.4641891188,,,21.1548844604,
Basilicata,18.8134938185,21.5631357444,34.657325431,35.6715470066,,42.5428892153,33.896150382,32.006525305,27.042777351,21.42011837,15.8176161064,16.1883356504,14.0108237993,,,3.54251459543,
Calabria,6.32499530494,5.59153904634,8.86021483382,12.3322839111,,13.8036376787,13.598007122,13.3769619481,15.7300748246,19.2447680275,18.4777442065,23.7326426926,21.7400239755,,,1.72242525355,
Sicilia,29.3366524081,26.40057117,31.2140555853,28.3820206362,,22.845455387,21.5933131277,20.6660997769,19.4826564506,21.1990610545,23.2290008378,23.3092660079,23.6389634784,,,15.6538870156,
Sardegna,35.0093851592,34.8356942974,35.3479324937,29.8275507622,,24.7736946252,18.249615114,15.6386949493,15.4255264445,15.3989310228,16.1648436094,15.3306650136,12.6797430422,,,0.0251805953493,
Italia,48.2170618595,47.4369309522,51.0529817862,53.0480763405,,50.9867871418,44.8441244612,41.4484103232,42.5620261417,46.8785826238,47.1088953319,49.4353976814,49.2918438737,,,27.3625403603,
