Regione,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Piemonte,40.7462521368,37.0780866763,36.8521887386,38.5241965759,38.0209702121,36.7763837638,36.6094030803,35.7645465609,32.7830871706,,,,,23.1247088057,21.818570845,21.003143111,
Valle d'Aosta/Vallée d'Aoste,18.1779661017,20.1183431953,18.0424939046,22.1699819168,18.5492227979,22.612244898,16.3214061519,16.8136714443,20.9068010076,,,,,9.90699555196,8.74283374283,9.70305311585,
Lombardia,40.7700332853,36.9093657207,36.2719813425,39.8696088265,38.234415795,40.5505937312,41.6809847244,40.1556305976,38.5475687887,,,,,27.369849257,26.1618282172,24.857124184,
Trentino-Alto Adige,24.1939878304,23.1856654061,25.5552718918,29.2294593444,27.5010570825,28.543435663,26.604911676,23.641025641,23.9449626004,,,,,11.5608243427,11.6992082768,10.5882352941,
Veneto,31.9480442542,28.5034317722,29.5830055075,29.9461248864,30.715908973,34.5426545376,32.0008807398,31.0643258328,28.8750558365,,,,,18.325199802,18.5109389465,17.6952550787,
Friuli-Venezia Giulia,24.5998342999,25.7900195217,23.8639297702,23.3003748223,26.7955801105,28.0544912729,22.4920091964,19.7078953801,19.7517539126,,,,,17.4093469025,15.375228798,14.6672318779,
Liguria,33.3563214704,31.1385557686,30.8981183553,29.8985879687,34.0629676359,31.5470507658,34.5554443514,32.3311224608,27.8813058797,,,,,19.0239825333,18.961726166,19.2375279777,
Emilia-Romagna,31.9238778343,29.410804008,28.3255293581,29.9267074213,31.493219931,33.8824624104,33.8853222095,33.3697624328,29.6577982426,,,,,20.4983980064,18.6474054003,18.1269359631,
Toscana,32.7872313474,30.5208583991,27.2488423265,27.8445214189,29.3265817993,28.8815584184,28.9624758221,28.0371225385,27.8693275919,,,,,16.6876376219,13.6579880633,13.126552218,
Umbria,32.3394739644,31.3729405891,37.9477538096,33.6392582881,29.9090219864,28.3725816335,30.993006993,31.3739314356,23.3004843828,,,,,19.2160943462,17.8852729857,16.457856561,
Marche,12.0422186017,15.0770605316,15.1276544977,17.5773847126,16.0857506934,16.3052429316,17.4710697149,17.5608073141,13.3460287233,,,,,10.8047089179,9.99553770638,11.2620072872,
Lazio,44.7244225361,43.9215046558,43.2090846805,53.805068856,52.3054939127,50.4672897196,48.3167502672,47.4026684164,45.9643284113,,,,,24.0441014892,23.9391386277,24.2599869712,
Abruzzo,25.6692601873,25.5223502596,24.2760470646,24.6331676349,23.3358595428,24.7725867703,24.3649701972,23.3417150785,15.293230247,,,,,9.24642218247,7.79170435457,7.83112398351,
Molise,16.1157024793,17.4324324324,13.5487880671,20.9586056645,19.3834656702,19.0476190476,18.4633710542,15.611814346,15.4997798327,,,,,10.4458995946,13.6356404137,14.0750240462,
Campania,41.112316933,41.4950899261,36.4435448352,35.3744436679,38.1871368383,42.3636457767,45.2850125657,42.9677536892,37.7460120157,,,,,23.2976959176,22.719727152,21.8593425151,
Puglia,37.4900928252,36.5019067609,33.1467134159,29.6436627661,31.4780764962,30.737704918,32.2725336407,31.2433718735,25.1448989343,,,,,24.3496231461,24.9131757691,25.1486752993,
Basilicata,25.119966618,26.25,21.3318284424,19.8083067093,18.3509301156,22.9832572298,19.8171630787,20.7997698504,12.9557440954,,,,,6.36353864345,6.13934237756,5.22826086957,
Calabria,37.3484771315,33.126425133,27.44266976,29.0474465773,27.6300578035,31.6933710336,34.2018991635,28.479280688,27.5864926455,,,,,11.2824294429,13.7221032267,11.3332441829,
Sicilia,41.2900265478,38.1166860899,36.6490567607,36.7206503649,36.2813999006,34.885820742,36.1583368163,34.5777829428,31.3268462942,,,,,19.7308984209,17.4359956586,17.7384068446,
Sardegna,43.0383324501,40.7083881776,38.0679604084,37.7668111058,32.1024952445,33.1320958731,28.8616348803,29.2482269504,24.5464714751,,,,,13.9035965015,11.648528819,10.4283411376,
Italia,38.0603569421,35.7655519818,34.2938090033,36.599432048,36.8407670191,37.681451173,37.7936308384,36.5422440476,33.440076635,,,,,22.1799464208,21.3284198178,20.8029852831,
