Regione,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Piemonte,54.6783383891,58.0876841604,52.6832831924,53.0080459704,55.7437560235,46.8220287801,49.8860212873,49.2564977403,47.086595631,48.4043101781,51.393321306,51.4814031439,58.2247574678,54.169054738,55.1125089976,54.2863612175,
Valle d'Aosta/Vallée d'Aoste,49.1658786834,48.5336106163,42.0572485722,37.9478600307,44.690893321,48.6118109443,54.7577872782,45.2034684244,42.1462940782,54.0545837621,45.4412872803,42.6552514169,41.5780470591,43.6714563475,50.6238943087,49.9343996001,
Lombardia,68.3028978645,72.0234571256,63.8812356331,62.7764199341,66.8177329497,59.2529345091,53.4465895459,53.0717722011,55.4625301566,58.6865328805,58.5489498945,62.4080269,72.9663312408,68.3738144621,67.5451152719,68.1839150367,
Trentino-Alto Adige,89.9571189413,86.0049026483,85.834781211,84.643377041,93.3683164115,66.0644934295,69.1206768526,65.0830406846,58.4808142778,65.5461811792,63.4526705315,65.3827523662,71.6267476536,68.2595201005,75.3504905182,74.1707797232,
Veneto,63.0719819718,62.5042752745,59.1639209504,58.3316327275,60.4130399876,55.1461285077,59.3261884871,63.0472423506,58.8677361828,60.6141873855,58.7663641075,59.7581526319,65.3647645914,64.8236736213,65.0015013289,64.6114653251,
Friuli-Venezia Giulia,66.0240339883,75.6022874008,76.4482954972,80.2809243625,84.2011634848,120.529989375,61.4066653953,58.3745896646,54.6573631409,76.0557741567,64.6879646713,71.9567264796,91.7038620951,87.160073983,90.6951884674,78.289541874,
Liguria,66.7903257273,68.0689966034,67.1458660838,69.6376400929,68.3276385159,58.2365349636,50.2026356287,54.2601825918,51.2680848254,62.8304208837,62.6705299673,62.1474997607,67.2635733599,58.2927272468,58.7857817118,57.6167093648,
Emilia-Romagna,78.204136403,92.4705403208,79.7088089176,78.1074477961,74.3801398844,71.0311474107,73.0817609905,64.324284263,61.139637903,62.9557299892,75.5305179588,69.8300201609,73.1879479463,74.8248417275,70.986751318,72.3418971571,
Toscana,66.1735450666,63.9213606806,61.8343608953,66.1163981461,66.1414392806,70.1466684511,62.4073946148,67.6160766813,70.8234972856,66.8524106896,61.2333840528,66.1396680088,69.7554522677,65.2026184361,66.4027766798,63.6217864733,
Umbria,58.0844161229,58.8133541971,53.255499794,46.2047559945,56.3611534495,60.600648502,54.7585621035,60.7983830461,56.2673876136,56.3475418287,50.9123149195,54.8115426704,54.7863142328,55.3683872012,53.7070504264,52.6635666052,
Marche,49.5868798152,52.733431704,50.9088555753,53.720268789,54.3280500449,56.8481154894,51.8077432416,58.0684800069,57.1102565441,55.1187373227,59.728329509,59.0140581753,67.3208680286,65.02342088,60.4892110242,53.7100648409,
Lazio,77.7997496111,80.4998230855,77.452761338,78.3370684039,95.7295111302,72.1140699035,71.5250494483,74.1633342687,73.5002913744,92.5534440637,90.5717487411,95.722908671,101.644541842,89.6389767108,87.347586938,86.7181932239,
Abruzzo,44.4666944238,41.1770955908,40.952134586,43.2084335623,39.2572902221,41.1925148488,40.0178469607,42.3803163117,35.6857274596,39.7009401323,31.4605162677,39.0345470008,40.9145928444,36.7372008928,31.5226851857,33.6188454401,
Molise,14.454542965,15.5276763131,17.4936950133,14.3542687582,16.4385001608,12.2810421501,10.8487619463,9.68833104188,12.0393189201,10.8142624097,9.10649286003,13.6690479125,13.6283920413,15.0743493555,11.7165659944,12.2776206622,
Campania,27.2099271516,31.8083543863,30.8810001369,33.4670382563,33.2192117613,23.8994276576,24.5178108188,27.2459418192,27.6226506038,30.9885613367,33.3326626318,34.5058282811,37.3814352997,34.0456827185,36.8023232234,34.1535664556,
Puglia,22.369499604,22.1755459874,24.3161391265,24.1072724952,27.596159561,23.4753391547,24.0624324938,24.0518473587,22.2532646526,22.9680594419,23.6766901913,30.4713680851,32.1150346502,30.7569117565,31.2376305116,33.9483815506,
Basilicata,22.5930299059,21.282729789,21.5246341015,22.6956477159,19.9655765921,20.4226665734,19.9424834067,23.5405333215,25.0449606767,25.1490935414,23.9862526792,18.7217400694,18.6953149647,18.4058591641,19.9623562926,19.5767411654,
Calabria,17.2709990489,18.1503938058,19.6908598223,20.5492356654,22.0483436328,22.6954164709,19.8593218803,20.3185200951,16.3459600421,21.607737739,19.4294367542,19.2847561267,23.0218043572,21.5873554931,18.6543734394,19.3075578888,
Sicilia,39.1278730579,43.006571489,44.5479757357,43.7011950266,40.5472163519,35.204583129,27.3398019276,30.6717598163,28.2722493145,37.3067895139,37.8148275429,40.5698862267,42.1877214692,42.2079721623,39.9129790509,41.2910235992,
Sardegna,40.2265765538,41.4937251264,43.1481506769,43.9278745797,40.9486211795,40.9107003905,36.8590310879,37.6294712598,37.9233312047,37.4389489935,38.8688848965,39.301443085,41.7027061166,40.1435825138,47.3825336745,42.8697395556,
Italia,53.9188355772,56.8368353371,53.7866025361,54.1802830961,56.6871083444,50.8514612771,47.7047501285,48.7735675058,47.7116194988,52.3915076688,52.7051961997,55.0536218972,60.4626956886,57.1326409489,56.9033855236,56.3240668223,
