Regione,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Piemonte,71.991722604,72.3755585006,71.7098410231,71.3800519469,72.3284884198,73.2231009889,72.8374384206,73.4243025252,75.5350557404,76.292265956,76.0849510099,76.0315637456,76.0996019264,76.4872757024,77.0688974494,76.7190986745,76.8510668689
Valle d'Aosta/Vallée d'Aoste,82.8804402359,82.318701325,83.2087012092,82.5591309406,82.9681828701,83.8986840091,85.8340078662,86.2608751767,77.4227947648,77.0590050218,76.2671708773,77.0814425603,78.1039028685,77.5774059848,77.2955311308,77.3295277442,77.1847671196
Lombardia,74.4374034316,74.3650662025,73.8951756404,74.2759041107,74.7947711243,75.0012621968,75.6012370966,76.1412602677,77.5944569378,77.9062190158,78.1006676092,78.6572709409,78.7757039804,79.0177061659,78.9049378357,78.0574247168,78.1044049838
Trentino-Alto Adige,77.9595632264,78.7295289519,77.7498842398,77.7534517848,78.4689944925,78.9549893081,78.7299550935,79.2824546351,78.8614302271,78.6031747258,78.8989002527,79.2591421998,79.3726998083,78.9646159023,78.9145329903,79.1817431434,79.3211792309
Veneto,76.2261113277,75.7803791479,75.8171096017,76.1680558061,76.5565358652,77.1996016189,77.0136725869,77.1448399729,78.8363171008,77.9701949041,78.061366521,78.8176824614,78.8788498243,78.8762239788,77.9324898396,78.9221696816,77.9998782005
Friuli-Venezia Giulia,77.7054800696,77.8435049544,78.2571736389,77.8806230424,78.4626365401,77.9611329297,79.515804955,79.2147307413,77.0636750254,74.3171412637,74.4117737267,76.506810643,77.0822494791,76.9325369514,76.0752970883,75.3379438029,74.8570316719
Liguria,71.5936029622,72.1429290428,72.0719103369,72.9812836802,72.5237209195,72.6770738472,73.262534164,73.4510238468,73.5055739507,73.4836551149,74.1832714651,74.8211958999,75.8148199558,76.1573577729,75.7505734513,75.6604459519,75.7247348898
Emilia-Romagna,74.5209542687,74.3710914269,74.8812297712,75.2863217951,75.5756337231,76.3308819157,76.7930511866,77.0286127988,78.9377407608,78.3458430279,78.7365492885,79.271139122,80.077724629,80.1202446307,78.8756115141,78.6253242735,78.6306199195
Toscana,74.6086076905,74.5122834471,74.261314961,74.310250062,74.5992589632,75.3338044488,75.6527463534,75.6763398934,76.6537552919,76.414302366,76.3802158374,77.0998861515,76.1900662094,77.1846801482,77.6148232857,77.2402393658,77.1907456106
Umbria,73.7865765953,73.0893032397,71.3167582744,71.4530543491,74.0037236775,74.1103194844,73.9721891671,73.5442525624,73.0811272526,73.9353352032,75.2870917367,74.2841379907,75.8461794487,76.5139099119,76.3398959752,76.6933517882,75.6198186913
Marche,76.2790094181,76.294420116,75.2635089092,75.2403590816,76.3595348193,77.2897145796,76.3327078299,77.37501368,76.2593250442,76.1727804131,76.1641722805,77.3194038799,76.8056380111,76.3968819322,76.8942773361,76.1930721724,75.0282449159
Lazio,69.7065409601,69.8622896817,69.9155205966,70.3312702193,70.3028896047,70.354020963,70.5199057134,71.2078797814,74.850518185,75.151783452,74.0271867389,75.8656855989,75.6770838566,76.301749905,75.9444183896,76.1147670904,75.2031574744
Abruzzo,73.2542093194,73.7006815918,72.6142150727,72.0660090301,72.1620576027,73.229136569,74.0338391284,73.3630435314,73.6683055511,72.7367543285,73.125272871,73.8704069166,74.3735057027,75.1055283673,73.0632086825,72.1188332166,73.7667105604
Molise,71.5582986509,70.9097022739,71.9553493033,72.6991858947,73.4375780253,73.1848788679,73.2017898381,73.2368233115,72.2668846441,71.755891104,71.1176258867,71.6104545018,71.1077218526,71.7351107976,69.3538493033,68.2987366875,67.8914902452
Campania,69.5178280451,69.3981410588,69.5768131364,70.7347178357,70.6098497741,70.6164537222,70.3599565738,71.7291167163,70.9985127327,69.9769105626,68.8146794364,67.0728379191,66.2620534633,64.8462052931,62.903061031,62.2014791625,62.4152198775
Puglia,66.9277537813,67.4202137467,67.2525325463,68.7658371695,69.0063911014,68.8172388668,67.7898656724,68.0503102073,70.3273194801,70.2834673314,70.7520539912,70.6850411685,70.0880881667,70.2867730394,68.4942875463,67.9355477464,67.2911865388
Basilicata,71.5135609069,71.6676332187,71.8114805319,71.7926478676,70.8460852724,73.9229650635,74.0095354303,73.8564500224,72.1539521149,70.4410906021,69.9013265979,71.9516400488,69.3054495654,70.4266819102,67.8662507502,66.6453515405,68.0824376233
Calabria,68.8735142149,68.4301802469,68.2600771732,70.7656045462,71.0596151309,70.9080246051,71.5874107533,72.49956128,69.5651700991,68.5874920962,66.6873931573,67.1298346592,65.1217527195,64.1030650871,62.5416636886,61.0124690709,61.428371232
Sicilia,71.8106197273,72.0498253225,72.6733482919,73.548151248,72.8593269301,73.2123110947,72.8460942614,72.6235815974,71.5492133504,69.7554518151,69.9369204565,68.8352895812,67.9413882785,67.730323879,66.8597726978,65.9933154428,64.832522274
Sardegna,72.5368552196,71.1805334231,71.60450727,71.8480470095,72.5037028774,73.312679642,73.6382879563,73.5830574937,73.4292726154,72.8797496881,72.9985129266,72.4738560956,71.6592535297,71.5619067092,69.522482384,69.7838691258,70.5391611686
Italia,72.551164682,72.5437539307,72.4300704038,72.959132802,73.2312080578,73.6030225691,73.6685722633,74.0676112063,74.8893070572,74.505794597,74.3779394947,74.6314731953,74.3989189427,74.4429493053,73.7057559295,73.3151517796,73.0882613421
