Regione,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Piemonte,27.2842639594,27.6964047936,28.0104712042,27.6155717762,21.207177814,24.9187432286,23.5006119951,25.0596658711,22.7790432802,,26.1351052049,21.5294117647,25.2272727273,24.3040685225,28.0501710376,24.5828698554,
Valle d'Aosta/Vallée d'Aoste,17.3913043478,15.7894736842,14.2857142857,18.1818181818,11.7647058824,20.8333333333,8.69565217391,20.8333333333,16.0,,15.3846153846,15.3846153846,16.0,15.3846153846,17.8571428571,14.2857142857,
Lombardia,30.6222707424,31.4720812183,29.2141230068,31.2327252626,29.9772899319,30.0160513644,27.8415015641,29.8523206751,27.6170436612,,27.3104880582,29.1583166333,26.1248185776,27.0543008169,29.1387559809,26.3328697265,
Trentino-Alto Adige,28.3870967742,26.7973856209,29.6052631579,30.6818181818,25.5813953488,28.8235294118,29.696969697,25.2747252747,24.7422680412,,27.5,26.5700483092,26.8292682927,30.9644670051,28.0373831776,29.2576419214,
Veneto,20.8904109589,22.0750551876,20.1525054466,16.0387513455,20.6798866856,21.1740041929,19.6617336152,16.717325228,18.893129771,,22.0,20.5772811918,18.4438040346,20.6016408387,17.9190751445,20.5855443733,
Friuli-Venezia Giulia,23.3480176211,21.3333333333,23.6842105263,22.5806451613,25.625,23.3606557377,19.6787148594,20.2247191011,20.6766917293,,22.0973782772,20.0,21.0144927536,22.4899598394,19.0476190476,19.0839694656,
Liguria,44.4915254237,41.3793103448,37.1428571429,35.6589147287,41.0112359551,39.0625,38.1481481481,33.7164750958,36.641221374,,35.8490566038,34.375,35.4948805461,34.9823321555,34.7670250896,37.1621621622,
Emilia-Romagna,18.2658959538,20.7286432161,16.5148063781,14.1355140187,20.4402515723,15.5531215772,14.7153598281,15.6739811912,14.2394822006,,17.3913043478,16.7517875383,15.231092437,17.6352705411,16.9590643275,13.3802816901,
Toscana,24.4766505636,25.2696456086,25.8698940998,21.1077844311,19.1629955947,20.2445652174,19.8847262248,21.7150760719,19.109947644,,19.3921852388,19.6405648267,20.0517464424,22.319201995,16.6219839142,21.4195183777,
Umbria,24.5033112583,15.4838709677,25.6578947368,24.025974026,21.5053763441,19.512195122,16.265060241,17.6470588235,17.7142857143,,16.7597765363,15.3846153846,16.0,13.3689839572,16.5714285714,14.6596858639,
Marche,23.4615384615,19.2028985507,19.0647482014,16.7785234899,15.9624413146,17.747440273,16.2629757785,19.2182410423,17.7419354839,,17.4496644295,18.9759036145,18.8854489164,17.3913043478,17.7914110429,18.5840707965,
Lazio,34.8164627364,36.2365591398,33.7938363443,35.4908306365,29.7014925373,35.7492654261,29.1750503018,34.011627907,35.7429718876,,32.8028293546,27.2309107636,35.9858532272,34.6153846154,30.2698145025,34.8446683459,
Abruzzo,27.1028037383,25.1121076233,25.327510917,28.5714285714,23.2258064516,23.7885462555,25.4310344828,22.3938223938,23.9130434783,,24.8945147679,20.9677419355,22.4137931034,24.8979591837,23.166023166,23.137254902,
Molise,27.0833333333,28.2608695652,25.4901960784,31.1111111111,33.3333333333,34.0,34.0909090909,23.5294117647,25.4545454545,,26.0,24.4897959184,24.5283018868,28.5714285714,27.2727272727,28.3018867925,
Campania,33.078101072,35.1165980796,32.0478723404,35.0529100529,36.018957346,31.4971751412,33.6578581363,34.2253521127,31.4950980392,,37.128072445,31.677852349,34.25,32.8715365239,32.319391635,32.5203252033,
Puglia,24.3243243243,26.6247379455,24.0,26.3043478261,30.421686747,26.4912280702,21.94092827,29.4759825328,25.0431778929,,25.3886010363,23.6084452975,23.619047619,25.7839721254,22.8007181329,24.1187384045,
Basilicata,32.5301204819,35.2941176471,32.5581395349,29.7297297297,29.5454545455,35.0649350649,29.1139240506,29.6703296703,31.1111111111,,27.4725274725,27.8350515464,29.6703296703,26.3157894737,27.7108433735,31.7647058824,
Calabria,23.602484472,27.2425249169,26.1437908497,28.7272727273,33.5329341317,31.0580204778,29.5774647887,23.9616613419,27.3885350318,,24.1279069767,23.9344262295,28.9552238806,26.0736196319,24.2236024845,22.7564102564,
Sicilia,25.1134644478,20.5087440382,26.3688760807,21.5942028986,26.4957264957,22.882615156,19.9675324675,21.9101123596,22.8291316527,,21.0287443268,23.1222385862,24.0489130435,20.0831024931,23.0769230769,19.7596795728,
Sardegna,21.6748768473,26.1061946903,25.1046025105,32.8828828829,24.0,26.8595041322,33.0434782609,24.8,29.8039215686,,22.7272727273,22.2627737226,22.5925925926,21.2230215827,19.2592592593,21.686746988,
Italia,27.120233382,27.634880803,26.5289590928,26.3594936709,26.1456687258,26.1939079466,24.4575936884,25.2574370709,24.7245115288,0.0,25.4757745702,24.0590540417,24.9821556031,25.1788518583,24.5263065127,24.4322152341,
