Regione,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Piemonte,,,,,,8.26826761657,8.20620424356,8.75076648004,9.15197199859,9.6390080718,12.4798091086,16.511827575,17.2590833554,17.1020638728,17.305196764,18.2478009138,
Valle d'Aosta/Vallée d'Aoste,,,,,,2.55412844037,3.13705693578,6.71842340997,6.43443135713,5.72938218162,5.32946453685,5.38124635645,12.257419505,12.324089119,12.18731702,13.1652496249,
Lombardia,,,,,,14.6084805329,14.8222424388,17.1820974372,17.1867520178,18.0016231545,18.8623378077,21.3989762828,21.8222993006,23.0327017359,23.6157265411,23.7942507341,
Trentino-Alto Adige,,,,,,20.9909310187,20.8245778048,28.7484468349,28.448232302,28.6225099348,28.5883547732,30.9992583103,34.0352450487,34.4624447717,35.2358153794,34.9769877268,
Veneto,,,,,,33.9061197709,33.5772601869,35.1961568697,37.206611198,38.6828560807,39.7976432544,39.5703935556,40.0294300634,42.0659417748,44.7914149494,45.9952558574,
Friuli-Venezia Giulia,,,,,,7.61174061197,10.8968081756,11.4361885699,11.6610443008,11.8344483936,11.8599676983,11.8556723523,11.8814911993,12.0004711199,12.0088527639,11.9967555121,
Liguria,,,,,,19.0599209206,19.1344390321,19.9692969595,20.1305887289,21.6734435986,23.1369978558,23.3256830767,23.4568624504,22.3492537466,22.3594859006,22.4001639911,
Emilia-Romagna,,,,,,16.9286417925,18.4669126734,23.1122809732,22.6606088122,24.1015479715,24.4109176558,23.8684466548,23.8375705483,23.9521022403,28.2743536031,28.2326206324,
Toscana,,,,,,13.0918329887,13.3031745614,14.2316960051,15.7653183904,16.4755373481,19.1685557916,21.0232075566,21.8312587466,21.857369372,23.010431413,21.9593542359,
Umbria,,,,,,30.7613432453,30.4153383425,29.5734174037,29.2360563318,27.61912127,27.351998337,27.1508938074,27.1084990566,26.893866047,17.5825824217,17.4942964969,
Marche,,,,,,3.38592466065,3.33325041666,3.30464376433,3.28486120236,8.19648151038,8.13956866581,8.10116577751,13.1851744955,13.4398523347,14.5504619844,15.1669756591,
Lazio,,,,,,6.1000154518,5.69475491289,6.32237135939,6.32093437473,6.67894809516,6.46605358253,6.89681284811,7.05599544811,6.95987352539,6.82344955032,6.74987705293,
Abruzzo,,,,,,2.36952560237,2.31984998661,5.73444149919,5.64132399692,5.41018980182,5.33703946723,21.2403330894,21.2385938516,21.1326058285,17.4327593568,22.8583485722,
Molise,,,,,,1.43967751224,1.40046215251,1.37605210651,1.34646888535,1.32050971675,1.28724979082,1.25686036281,1.24200459542,1.22925629994,1.22033070962,1.21187638861,
Campania,,,,,,3.88617951513,3.86122543693,4.40225445031,4.35709525347,8.05734676408,7.88275207383,7.91603735455,8.0827855502,6.42007771952,6.41609799517,6.40578901362,
Puglia,,,,,,1.48032044584,1.45753597542,2.28465439948,2.25821236564,5.6892481701,5.94358118346,5.95502768363,5.89743422469,6.92618420003,7.26789520195,6.89417715735,
Basilicata,,,,,,2.69392923048,2.61434491052,2.55427841635,2.5036616051,2.48425602743,2.4287171516,2.37693423023,2.35746195646,2.34282568206,4.44725323596,4.87510446652,
Calabria,,,,,,19.794757463,19.375957766,19.3964666209,19.0514606637,20.8990191796,20.3153648698,19.8220080077,19.6769854994,19.487424399,19.3449459801,19.1342511522,
Sicilia,,,,,,3.84005615215,3.80419897052,3.67615106983,3.61255362384,3.44127002499,3.36860079653,5.05768470212,6.52551142558,6.50080225182,6.46848782817,6.44390821657,
Sardegna,,,,,,6.83570262162,6.7402767589,16.9081900791,16.6196538843,17.1298537205,16.8439140929,16.7573674109,16.6035782848,16.9416014449,16.8925814314,16.8372933483,
Italia,,,,,,10.7679843897,10.8570866896,12.3899260852,12.53805115,13.7229198885,14.2394710752,15.4228410833,15.9150063073,16.032958969,16.5135439641,16.6488170666,
