Regione,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Piemonte,49.4799405646,53.0033745782,49.4171428571,50.2990033223,46.7024368433,54.4891640867,53.8922155689,53.9597657245,51.5234765235,,42.0293724967,40.546911834,44.7409733124,40.8978174603,43.3805888768,47.7134146341,
Valle d'Aosta/Vallée d'Aoste,52.6785714286,55.2380952381,56.1224489796,59.1836734694,54.0816326531,52.380952381,48.5714285714,63.0952380952,54.5454545455,,38.0952380952,41.7582417582,47.9591836735,50.0,50.5494505495,43.8775510204,
Lombardia,51.9902697921,51.1324041812,46.4823348694,50.334740962,48.5237338179,52.1770682148,54.363283775,51.9480519481,52.5361021602,,45.9132906894,43.9431913116,47.4091659785,43.9238653001,45.3393758369,47.3953115608,
Trentino-Alto Adige,61.8644067797,62.2087132725,61.4594039054,61.3714285714,62.2195985832,60.8695652174,61.4285714286,63.6363636364,60.5042016807,,59.9531615925,55.1172707889,62.9714285714,59.5419847328,60.8651911469,62.0469083156,
Veneto,59.3960511034,55.7654466745,50.6836991724,54.8444620567,54.5679954225,58.7912087912,55.8874458874,56.052344602,56.7506193229,,52.6165011459,47.8120978121,50.5868069607,47.4206349206,48.9147592739,50.0091692646,
Friuli-Venezia Giulia,56.3953488372,57.4344023324,54.2857142857,56.6170026293,50.6756756757,56.9757727652,48.5359361136,59.126984127,57.9931972789,,52.7151211362,46.2630085147,50.8828250401,51.3317191283,54.2526837325,51.7665130568,
Liguria,49.5468277946,57.3747680891,51.8552875696,54.1377716135,52.9135338346,57.0463320463,55.900621118,56.4459930314,53.6848072562,,48.7068965517,36.4312267658,39.5073891626,38.7437465258,40.8241758242,41.155234657,
Emilia-Romagna,57.4035453597,53.4057778956,51.5966386555,51.2175324675,52.8198757764,55.1020408163,56.0702096538,57.2475143904,54.1862899006,,50.7643647865,40.6283566058,49.3730022129,44.7921643574,49.9890948746,42.4083769634,
Toscana,56.0102960103,54.5058472827,48.0737018425,49.9212184874,49.0033222591,55.081300813,51.2244897959,53.7560478737,49.9715424018,,47.1042471042,43.106022897,49.8368064273,45.7792207792,50.4875670405,45.6543456543,
Umbria,52.0408163265,58.4586466165,54.0031397174,48.5347985348,47.1428571429,50.1428571429,50.1831501832,53.75,55.3571428571,,47.680890538,46.9002695418,49.1496598639,50.0693481276,46.9959946595,47.3515248796,
Marche,50.6912442396,52.8488852188,52.346193952,52.2774327122,46.6386554622,49.9577345731,49.0236382323,56.6137566138,58.4033613445,,51.1077158136,42.1948912015,44.246031746,43.2406519655,48.4826054774,45.4990215264,
Lazio,61.2877997914,58.8915792306,59.3151035012,52.8375733855,53.6667414218,59.8541510845,58.72,60.4087980449,61.9226638024,,54.6306711661,50.3679939611,57.9022988506,47.5,53.4184958618,52.0151371807,
Abruzzo,55.0793650794,52.3399014778,44.544431946,52.5465838509,54.0915395284,53.2069970845,56.8452380952,53.5714285714,55.0649350649,,55.8539205156,41.5220293725,40.0726392252,44.5378151261,47.8208232446,40.8986175115,
Molise,46.7532467532,46.0317460317,44.6428571429,48.5714285714,46.0714285714,46.332046332,45.5357142857,45.1612903226,49.3087557604,,47.8260869565,37.8378378378,35.2380952381,40.5529953917,41.9642857143,41.1764705882,
Campania,49.5884397293,46.2664227507,46.9940073458,53.036896878,55.1659213933,55.2949538024,56.4147973239,57.3081463991,58.7723214286,,57.6237227009,45.2108063856,57.1606254442,44.8449104412,49.0100931677,51.986819151,
Puglia,44.8404713998,44.6610416061,40.4344193818,47.987012987,47.2550177096,49.4382022472,47.013546798,45.719844358,55.4310613134,,44.6901367472,41.0491997629,43.8034188034,38.3795309168,48.3039791259,44.9419002051,
Basilicata,42.0068027211,45.6766917293,40.7045009785,44.0476190476,38.6160714286,35.6107660455,41.6464891041,45.2716297787,48.0769230769,,47.7678571429,35.4591836735,38.3333333333,38.6699507389,43.1216931217,34.7338935574,
Calabria,32.7875562833,35.7142857143,25.0,33.0438558402,30.4433497537,36.775106082,32.6233766234,34.4133529701,39.9253731343,,36.8961973279,29.9125364431,34.2741935484,23.997741389,28.1105990783,36.4201016375,
Sicilia,44.4006568144,45.7866184448,39.6764463943,41.7038690476,42.0615703909,45.3337360314,42.6598263615,40.3966213735,41.1485524442,,43.3613445378,39.6920444825,38.4453781513,31.0282074613,34.3341404358,31.718061674,
Sardegna,51.1187607573,48.732718894,48.0725623583,47.2329472329,46.0784313725,52.9411764706,48.4353741497,57.9027355623,53.4161490683,,50.0,42.8571428571,44.3742098609,46.5909090909,53.3026113671,40.3453689168,
Italia,51.7016834888,51.4381037928,47.6479953684,50.4138746551,49.5338222673,53.4067057256,52.7980106516,53.1451334268,53.8270199625,0.0,49.2389331099,43.4775864743,48.5630710202,43.4685033277,47.144334848,46.9068454749,
