Regione,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Piemonte,,,,,31.2314720812,,,,,,40.0623060372,,,36.4230362685,,,
Valle d'Aosta/Vallée d'Aoste,,,,,7.44736842105,,,,,,11.4613256729,,,12.7189891261,,,
Lombardia,,,,,35.1464187328,,,,,,46.9687909159,,,46.7554619869,,,
Trentino-Alto Adige,,,,,10.5123076923,,,,,,15.1142010943,,,17.75106247,,,
Veneto,,,,,18.4253687316,,,,,,19.355114389,,,18.0253311646,,,
Friuli-Venezia Giulia,,,,,30.4272277228,,,,,,33.7709379716,,,31.111319667,,,
Liguria,,,,,40.0018181818,,,,,,42.4218764877,,,55.6041745937,,,
Emilia-Romagna,,,,,49.4434184676,,,,,,53.6381721841,,,53.6801137813,,,
Toscana,,,,,49.7196759259,,,,,,49.6322847922,,,49.1233520082,,,
Umbria,,,,,12.2705357143,,,,,,10.9838480514,,,10.8472350609,,,
Marche,,,,,19.447804878,,,,,,25.1798204767,,,26.0505821193,,,
Lazio,,,,,3.69072463768,,,,,,2.98296786866,,,2.93794189716,,,
Abruzzo,,,,,1.95341246291,,,,,,16.7336056468,,,20.5751009764,,,
Molise,,,,,9.53072289157,,,,,,7.43491644131,,,8.89653249047,,,
Campania,,,,,2.01945754717,,,,,,7.72040515192,,,9.147256064,,,
Puglia,,,,,38.2579207921,,,,,,49.5250017667,,,45.245956391,,,
Basilicata,,,,,78.782278481,,,,,,80.2472543847,,,80.5012101015,,,
Calabria,,,,,10.895,,,,,,15.7023931455,,,15.8757347373,,,
Sicilia,,,,,25.0398703404,,,,,,32.8469188883,,,35.2454549958,,,
Sardegna,,,,,42.5267100977,,,,,,81.7000131983,,,89.2204714365,,,
Italia,,,,,25.4920355976,,,,,,31.8194933304,,,32.2356291445,,,
