Regione,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Piemonte,21.450617284,22.589238146,21.8782249742,21.8227848101,18.7583444593,18.3460076046,19.4473963868,19.6704428424,17.9310344828,,20.7340324118,17.8624443345,21.3895781638,21.0823529412,22.2004889976,19.6040560116,
Valle d'Aosta/Vallée d'Aoste,13.4615384615,12.2448979592,13.4615384615,15.0943396226,10.5263157895,15.2542372881,9.25925925926,14.0350877193,13.7931034483,,10.0,11.8644067797,14.0350877193,11.4754098361,12.6984126984,12.5,
Lombardia,22.5176096342,22.777268561,22.9481515927,23.0273752013,22.1762647152,22.0453554296,21.0939251289,20.9357997824,20.6580954456,,19.7331611793,21.6064083135,20.2563563774,19.5692307692,22.8743260058,21.0399032648,
Trentino-Alto Adige,19.0594059406,19.0954773869,21.0659898477,21.2765957447,19.9386503067,20.7058823529,20.487804878,19.1244239631,18.4444444444,,19.829424307,20.6967213115,20.4081632653,22.1294363257,22.6824457594,22.972972973,
Veneto,16.1831368994,17.9452669358,15.7193605684,13.7915936953,17.3652694611,16.0034602076,14.9313247674,13.8279932546,14.6855983773,,17.0334148329,15.2235199356,15.2342158859,16.3953488372,13.6947791165,16.9230769231,
Friuli-Venezia Giulia,18.085106383,16.0427807487,18.1981981982,18.1308411215,20.4081632653,17.0395869191,14.6902654867,16.2671232877,15.6302521008,,17.5787728027,15.4621848739,15.6765676568,18.4615384615,14.9517684887,15.5371900826,
Liguria,34.0625,31.5286624204,27.8768233387,27.03125,30.985915493,27.8816199377,29.9837925446,27.0700636943,26.4331210191,,25.9259259259,27.2459499264,27.2988505747,26.0542168675,25.3709198813,29.403202329,
Emilia-Romagna,13.9278557114,14.691943128,13.7531486146,11.3065326633,15.3465346535,11.5921115921,12.8404669261,12.1905651565,11.5698511762,,12.4074074074,13.2937414344,12.6258005489,12.9703408588,13.7543252595,11.7992766727,
Toscana,18.5372005044,17.7846153846,17.9085785848,16.2079510703,15.8514492754,15.1304347826,14.1383495146,16.8653158522,14.3183114661,,15.46635183,16.2285714286,16.5242165242,16.4049810504,14.2524723677,18.1614349776,
Umbria,17.5675675676,14.4356955381,16.9811320755,15.8311345646,17.0212765957,14.3576826196,12.6582278481,12.7764127764,13.1386861314,,14.2857142857,12.441314554,13.3182844244,10.8597285068,13.6253041363,13.1818181818,
Marche,17.0078740157,15.4191616766,15.0442477876,13.5401974612,14.2857142857,13.7481910275,14.8201438849,13.9726027397,13.9534883721,,13.6427566807,17.0827858081,15.1436031332,12.8440366972,14.4385026738,13.8381201044,
Lazio,26.9515918011,27.8496868476,28.2008368201,28.6666666667,26.035868893,27.9097865485,24.0303541315,26.7408323033,28.4833538841,,27.5097276265,21.9899341851,27.73556231,26.3311451495,23.2136509065,27.5874504147,
Abruzzo,18.4782608696,19.21005386,19.4346289753,21.592920354,17.6322418136,18.4121621622,19.5079086116,17.4193548387,18.5567010309,,19.2176870748,18.2565789474,17.7777777778,17.7257525084,15.625,18.8741721854,
Molise,20.8,21.4876033058,21.7054263566,23.7704918033,22.4719101124,21.09375,26.4462809917,17.3913043478,19.5804195804,,20.6106870229,17.4242424242,18.6567164179,21.0144927536,23.1343283582,21.8045112782,
Campania,25.5567338282,25.9132976132,23.610427939,26.8671193016,26.8825910931,26.6036797613,23.0263157895,24.0407965032,24.5274102079,,24.8600746269,23.8993710692,26.8475210477,25.484496124,25.2427184466,24.5535714286,
Puglia,18.1753385602,17.864619679,18.4157075152,21.2034383954,24.0301724138,19.2906036092,17.8210678211,19.6991404011,19.387755102,,17.6694110196,17.3154362416,18.5723727693,19.0954773869,17.23183391,18.4174624829,
Basilicata,22.5531914894,23.9024390244,22.8070175439,22.8971962617,27.4647887324,24.7747747748,24.200913242,21.5189873418,21.8623481781,,20.6896551724,21.6535433071,21.7948717949,21.7573221757,21.2962962963,22.0264317181,
Calabria,18.6813186813,19.8986058302,19.4029850746,18.5430463576,24.672489083,20.0743494424,20.3187250996,16.9719169719,20.6349206349,,19.199057715,16.7091836735,20.7021791768,21.1233211233,20.223325062,17.3126614987,
Sicilia,17.2975814932,15.1898734177,17.5,15.6084656085,17.9205409975,16.6842661035,16.2053056517,16.0572337043,15.4121863799,,13.0388504524,17.5229853975,15.7731958763,15.4291732491,16.5728900256,13.7373737374,
Sardegna,14.8086522463,16.6129032258,16.006097561,21.9224283305,17.1568627451,19.1131498471,20.7751937984,14.2642642643,18.7125748503,,15.1898734177,15.7001414427,16.4073550212,15.6891495601,13.9941690962,16.7434715822,
Italia,20.3989599415,20.6036851463,20.3062983603,20.2827732607,20.6511627907,19.7238355321,18.8877694943,18.8441724445,18.8929412659,,18.9627350171,18.6671187462,19.5307569514,19.2073726004,19.1263282172,19.3963620361,
