Regione,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Piemonte,,,,,,,,,97.2071412425,99.069568942,97.3574854179,98.5129885118,98.1471782113,97.8984368686,99.0219451067,95.7453043126,
Valle d'Aosta/Vallée d'Aoste,,,,,,,,,99.1690148102,99.2826372713,96.7804855148,98.9064698863,96.4285714286,98.6795193694,95.8333333333,98.5069049016,
Lombardia,,,,,,,,,96.645653568,97.7296128807,97.5423897264,97.480845957,97.4393501247,97.6929999694,96.9644619941,96.8507521814,
Trentino-Alto Adige,,,,,,,,,98.9190902268,97.9693834375,98.3823918645,99.2379359214,98.6536373507,98.9506998094,98.9429973575,98.0890749768,
Veneto,,,,,,,,,96.315367352,97.034590822,96.00276979,96.4860707092,97.4807617901,97.2942423595,95.5988511993,95.5007104681,
Friuli-Venezia Giulia,,,,,,,,,95.2221739917,98.3493898743,96.4663623296,98.5114246861,97.6338729763,97.3570058399,99.1271347249,99.3896645791,
Liguria,,,,,,,,,94.5196274099,93.1843073937,95.3079950747,97.7732138774,94.55547898,95.7017003835,97.9005743712,91.5889263136,
Emilia-Romagna,,,,,,,,,96.3465266462,97.9312373746,95.746024633,96.84712858,97.924773022,96.6265377984,98.3849765258,95.4966705601,
Toscana,,,,,,,,,93.8639056508,97.7813666514,96.1079931112,95.74506104,95.8546048601,95.9467038302,95.2808302808,94.0719269254,
Umbria,,,,,,,,,96.3996561918,97.5118180942,91.7671494363,93.738995747,96.4508094645,94.3172782016,96.5308370044,94.6756358599,
Marche,,,,,,,,,96.0856922357,97.8336921518,92.6708910453,96.4140230296,95.8977900552,96.5711859965,93.5069744476,92.7479554253,
Lazio,,,,,,,,,93.6349092827,92.7382475399,92.8925157547,96.4890738995,92.5104853206,93.5043253038,96.4113947466,94.6678804769,
Abruzzo,,,,,,,,,92.3658538693,94.2135269252,94.1107004887,89.4978887509,94.5993914807,95.0639103646,92.0571173583,96.1859079574,
Molise,,,,,,,,,95.984843916,95.201700105,95.0230499685,96.4065377022,92.4107142857,96.5434447059,91.3770913771,95.8169103531,
Campania,,,,,,,,,98.5676112542,95.975610684,93.4268310662,94.1511160026,96.3093304458,94.2567355534,94.179047619,91.3116187958,
Puglia,,,,,,,,,89.3648512065,89.3900954317,89.9959127529,90.7292295613,94.7156398104,90.3941424586,90.0277863538,92.988384663,
Basilicata,,,,,,,,,92.6351602174,93.9723118743,93.7902187772,94.5222032726,94.1437444543,98.1330578097,97.5950349108,93.0135893723,
Calabria,,,,,,,,,92.328759029,94.2684716978,95.8791847052,95.8453924879,94.7368421053,96.5444943672,90.6417112299,93.0228735139,
Sicilia,,,,,,,,,94.7008387757,98.8934263988,94.4498045237,95.5843220763,95.8147467856,92.4550738416,94.7667431443,92.427489219,
Sardegna,,,,,,,,,95.7439207564,97.9059743992,96.9102904102,96.7025101868,97.2785337406,94.2570360164,96.1897738446,96.2390506981,
Italia,,,,,,,96.8768895644,93.8546903218,95.7170900871,96.8187785367,95.6196204569,96.3931151929,96.6025634458,96.1633184174,96.1158870975,95.0772021873,
