Regione,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Piemonte,97.2536753541,97.019553491,96.8954470329,97.2631316341,,97.2562502957,97.6787826697,97.9405491735,98.0364049975,98.2318978137,98.3923147728,98.2170034785,98.0972398523,,,98.8720486263,
Valle d'Aosta/Vallée d'Aoste,98.7778479045,99.5811871826,98.8449076039,99.2874246228,,98.5639716263,100.0,99.9988958185,99.9727527098,99.9982236186,99.9135750542,99.8263554215,99.5331576188,,,99.9354630317,
Lombardia,98.4669237719,98.4262056864,98.2865073408,98.1771120222,,98.1649837659,98.386086033,98.6521709767,98.5804453567,98.5603041314,98.597262177,98.385222916,98.3236625985,,,98.9573068527,
Trentino-Alto Adige,99.4594285975,99.305426664,98.9453024181,99.1455550645,,99.1808088012,99.3866382786,99.571376752,99.4446034345,99.3320944946,99.4695490328,99.5734729427,99.5297325693,,,99.6469375491,
Veneto,95.946167508,95.8522009645,96.1120493726,96.6187368694,,96.5420781905,96.6965786673,97.1952181838,96.8011435445,96.9929203029,96.8693062161,96.3091071496,95.6470672966,,,96.770576946,
Friuli-Venezia Giulia,95.7312009293,95.6667760896,95.9767608792,94.6237572097,,94.9035681548,95.5788603899,96.4038817428,96.2581120782,97.4949499533,95.4239412606,94.3625002291,95.0307036845,,,94.8620612075,
Liguria,70.5602835596,67.7981494874,64.224202546,67.5436454416,,69.4379520223,69.3022583656,70.4556965221,70.4778955796,74.3494057636,75.6046345263,72.1613276277,69.9556880275,,,80.43211817,
Emilia-Romagna,97.2614411261,96.8956187239,96.7514996518,96.5070430901,,96.2427620728,95.8893093832,96.2706531551,96.2000397827,96.142372426,95.9324025837,95.9434989921,96.4620975464,,,97.3404701874,
Toscana,88.3156250142,87.1307816239,88.2128616636,89.873206914,,91.4746509576,92.1149371579,92.1496042211,92.0634877331,93.3990249348,92.2082580611,92.5333966046,90.5079449107,,,92.9186021102,
Umbria,96.2956476814,96.1081024739,96.1827244955,96.1523059739,,94.8166104327,95.4402219962,96.0568589023,96.0122741234,96.0891137977,96.8414209489,97.0914904137,97.0950267005,,,98.1316361811,
Marche,97.3005874749,98.2813330288,97.8972179368,96.4892369025,,95.5770249432,95.9462582002,96.6002295364,96.2842163985,96.5298277719,96.3592007617,96.3017115823,94.4615050135,,,95.0884459272,
Lazio,93.6560824878,92.5605317728,92.6864496669,92.2549930537,,94.1035313088,93.9666315226,93.8279009324,93.6734561611,94.2695142449,93.3960928474,92.6110149155,93.350678732,,,95.510629166,
Abruzzo,99.241908524,99.2690011716,96.7814608119,96.9608164139,,96.9147056929,96.966772508,96.547597152,97.248373461,97.05055933,97.4617645155,97.3941058803,97.323477677,,,97.6590963818,
Molise,99.3141770127,98.7370874262,94.999709864,97.5040331807,,96.8699491005,97.4898071201,98.0103797253,96.7826843958,98.167506192,98.8884323797,99.1265895096,98.9016026638,,,99.4092377014,
Campania,91.8790025993,90.052719592,89.1376736011,88.3935285954,,89.2430358118,88.3996632121,87.7263447601,84.4289250506,86.8608533884,88.1196327486,88.4454974473,87.6187827469,,,86.7906065447,
Puglia,91.9939217847,91.3021836848,86.4309554384,87.9885375512,,86.6793197714,85.8850937812,85.3195096034,82.7988267835,81.533124884,80.507739932,81.4318583889,80.5468847222,,,88.1868252349,
Basilicata,98.8818391669,98.6780736761,97.8126473651,97.6757013047,,96.5256326058,97.3627543001,97.0629576072,97.7672762208,98.1912887441,98.6954565646,99.1307392832,99.1499954573,,,99.8051877082,
Calabria,96.6804951952,91.5546573641,87.4361317901,85.9324523843,,86.1124940365,83.073558067,82.3928228784,79.0121236576,82.1222730608,83.6027253596,86.4677117074,81.682072598,,,82.0701147293,
Sicilia,76.577592738,71.9325594132,68.0523426702,66.6254484524,,69.356902205,68.0608313666,63.6089122214,63.0127922086,66.1967079408,61.8157057858,71.4067448327,62.1334289552,,,63.4531755981,
Sardegna,73.2950770698,66.6343395291,62.0559692083,65.716805463,,76.309257625,76.0211876128,78.5475933292,72.9886296391,69.7653829604,68.5282176447,71.2212942527,77.5424645182,,,71.4801362816,
Italia,93.2970493992,92.147181686,91.5902760712,92.3640461401,,92.9789449882,93.130670286,93.4390240213,92.8951217687,93.5669457652,93.1614955533,93.040812699,92.5080971991,,,93.5204717909,
