Regione,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Piemonte,53.844597329,56.1282467532,53.1343283582,51.424614167,48.180096781,51.0035419126,53.4861690034,51.2857142857,51.3579156547,,42.5907990315,39.5367903259,44.7619047619,44.3206640454,44.1319835021,44.7473139674,
Valle d'Aosta/Vallée d'Aoste,53.781512605,57.9831932773,56.1904761905,62.1848739496,57.1428571429,60.9523809524,52.380952381,55.2380952381,55.9523809524,,39.5604395604,41.9047619048,44.5378151261,42.0168067227,50.0,50.0,
Lombardia,54.9215406562,56.1970197198,51.7834624392,52.3114816218,51.3898788311,52.8132482043,56.0591133005,52.9355835512,50.4140027251,,47.1954730468,45.0434457629,43.3114247052,43.594269103,45.6111327365,47.7219096025,
Trentino-Alto Adige,68.253968254,69.2165898618,68.2926829268,65.0565262076,64.4398766701,68.085106383,66.0580021482,63.8996138996,61.0917537747,,59.1983556012,59.3939393939,61.0738255034,57.8439964943,65.6482246078,62.1598639456,
Veneto,61.2982929021,58.4898501233,54.1941391941,56.1224489796,56.2330623306,59.6838735494,58.1557290568,58.4199134199,56.4257407058,,48.4062980031,47.9469632164,50.5749366595,49.3405164406,48.1695185038,48.5974363738,
Friuli-Venezia Giulia,61.3964686998,65.7142857143,60.9857978279,56.2211981567,56.2874251497,57.3637702504,55.6349206349,59.0062111801,55.5815768931,,59.0163934426,47.3157415833,50.9572901325,53.3751962323,51.3343799058,52.736318408,
Liguria,54.7058823529,58.1120943953,56.3931695127,55.0125313283,55.6742323097,58.3815028902,60.2776533811,53.313253012,53.8248847926,,50.3451938396,34.2380952381,37.7413127413,40.4611211573,41.2698412698,39.0885188431,
Emilia-Romagna,59.543817527,61.5961971479,54.2207792208,54.3168265491,57.8704826583,54.3537414966,56.6342326404,54.9174443647,55.8866995074,,52.5602057517,41.556122449,47.9233226837,45.2784503632,51.2195121951,44.9443413729,
Toscana,56.7507963734,56.2528525787,50.7661108607,50.0253292806,49.5114866649,51.6463572725,50.6518196632,52.4605828954,48.3046136743,,47.0302099334,41.0837438424,49.597207304,47.0371281043,49.0905057675,50.361969112,
Umbria,58.7662337662,66.8571428571,61.6618075802,48.5714285714,51.5306122449,54.9659863946,53.5714285714,53.290529695,52.9411764706,,51.9480519481,46.4891041162,43.6877076412,47.1674876847,48.7316421896,47.1428571429,
Marche,54.4871794872,61.0644257703,58.6565752129,49.4857142857,49.9107142857,54.7471162378,57.9943235572,57.722007722,57.917383821,,53.4362934363,45.3832752613,48.1385281385,44.0567066521,47.3000683527,47.3909324209,
Lazio,65.8000536049,66.4128151261,64.983713355,53.394530503,52.7682843472,58.4335219236,61.7847138856,61.9124423963,59.0998043053,,56.0568086884,52.0488721805,54.4631306598,51.0320169023,50.0678656261,54.2438002096,
Abruzzo,61.4138438881,60.1078167116,54.7837483617,53.5014005602,54.3391188251,54.8797736917,53.1746031746,54.507628294,54.1778975741,,57.249466951,45.7142857143,41.056422569,43.9440993789,47.418967587,48.5472154964,
Molise,48.2142857143,56.1904761905,45.3571428571,53.2019704433,51.2820512821,48.2625482625,52.0737327189,46.7532467532,47.465437788,,52.380952381,40.1544401544,42.0168067227,38.4920634921,42.471042471,38.3673469388,
Campania,51.3653802753,48.8492063492,48.7370600414,55.2758548353,56.8555758684,57.970735464,57.4897959184,50.8448540707,57.1428571429,,60.0633914422,47.2463768116,52.5510204082,50.768600123,54.0141676505,55.6678116791,
Puglia,49.1504090623,45.0954575379,43.5494021397,52.1284271284,48.5908649174,50.2344482651,49.1216440172,47.4040632054,53.2341750259,,45.9316770186,41.8118466899,44.2725477288,43.1738992715,46.4537815126,47.2850678733,
Basilicata,47.9853479853,51.7598343685,46.875,44.6428571429,43.0952380952,38.430583501,46.7032967033,43.8961038961,46.1794019934,,56.0846560847,37.7142857143,39.6825396825,41.7366946779,43.75,41.7142857143,
Calabria,33.9865910263,35.0108225108,25.8128078818,33.3163265306,31.983805668,37.7674956622,35.1078167116,33.1967213115,41.3333333333,,38.0557202134,30.1886792453,39.5217117684,29.2328042328,29.4460641399,36.0221674877,
Sicilia,49.0196078431,50.5283757339,45.0317832051,43.5920992191,46.4596273292,44.8601662887,48.9461358314,40.8923454769,42.0571428571,,41.9047619048,37.7714285714,34.8351648352,32.7404113396,33.3983422721,31.4285714286,
Sardegna,59.3984962406,50.7462686567,53.2846715328,46.0714285714,53.3136966127,47.7477477477,52.1825396825,56.4753004005,59.0799031477,,47.3469387755,43.1486880466,45.9340659341,50.8620689655,50.5154639175,46.7406380028,
Italia,55.4191518521,55.9061015711,52.2041475227,52.103475307,51.9593220339,53.8758091413,55.2189556496,52.9069061779,53.1229188949,0.0,49.9934010822,44.158746854,46.9657676349,45.8658260052,47.3174759328,48.007434147,
