Regione,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Piemonte,9.72536753541e+14,9.7019553491e+14,9.68954470329e+14,9.72631316341e+14,,9.72562502957e+14,9.76787826697e+14,9.79405491735e+14,9.80364049975e+14,9.82318978137e+12,9.83923147728e+14,9.82170034785e+12,9.80972398523e+14,,,9.88720486263e+14,
Valle d'Aosta/Vallée d'Aoste,9.87778479045e+14,9.95811871826e+14,9.88449076039e+14,9.92874246228e+14,,9.85639716263e+14,100.0,9.99988958185e+14,9.99727527098e+13,9.99982236186e+14,9.99135750542e+13,9.98263554215e+14,9.95331576188e+14,,,9.99354630317e+14,
Lombardia,9.84669237719e+14,9.84262056864e+14,9.82865073408e+14,9.81771120222e+14,,9.81649837659e+14,9.8386086033e+14,9.86521709767e+14,9.85804453567e+13,9.85603041314e+14,9.8597262177e+14,9.8385222916e+14,9.83236625985e+14,,,9.89573068527e+14,
Trentino-Alto Adige,9.94594285975e+14,9.9305426664e+12,9.89453024181e+14,9.91455550645e+14,,9.91808088012e+14,9.93866382786e+14,9.9571376752e+14,9.94446034345e+13,9.93320944946e+14,9.94695490328e+14,9.95734729427e+14,9.95297325693e+14,,,9.96469375491e+14,
Veneto,9.5946167508e+14,9.58522009645e+13,9.61120493726e+14,9.66187368694e+14,,9.65420781905e+14,9.66965786673e+14,9.71952181838e+14,9.68011435445e+14,9.69929203029e+14,9.68693062161e+14,9.63091071496e+14,9.56470672966e+14,,,9.6770576946e+13,
Friuli-Venezia Giulia,9.57312009293e+14,9.56667760896e+14,9.59767608792e+13,9.46237572097e+14,,9.49035681548e+14,9.55788603899e+14,9.64038817428e+14,9.62581120782e+13,9.74949499533e+14,9.54239412606e+14,9.43625002291e+14,9.50307036845e+14,,,9.48620612075e+14,
Liguria,7.05602835596e+14,6.77981494874e+14,6.4224202546e+14,6.75436454416e+14,,6.94379520223e+13,6.93022583656e+14,7.04556965221e+14,7.04778955796e+14,7.43494057636e+14,7.56046345263e+14,7.21613276277e+14,6.99556880275e+14,,,8.043211817e+14,
Emilia-Romagna,9.72614411261e+14,9.68956187239e+14,9.67514996518e+14,9.65070430901e+14,,9.62427620728e+14,9.58893093832e+14,9.62706531551e+14,9.62000397827e+14,9.6142372426e+14,9.59324025837e+14,9.59434989921e+13,9.64620975464e+13,,,9.73404701874e+14,
Toscana,8.83156250142e+14,8.71307816239e+14,8.82128616636e+14,8.9873206914e+14,,9.14746509576e+14,9.21149371579e+14,9.21496042211e+14,9.20634877331e+14,9.33990249348e+14,9.22082580611e+14,9.25333966046e+14,9.05079449107e+13,,,9.29186021102e+14,
Umbria,9.62956476814e+14,9.61081024739e+13,9.61827244955e+14,9.61523059739e+13,,9.48166104327e+14,9.54402219962e+14,9.60568589023e+14,9.60122741234e+14,9.60891137977e+12,9.68414209489e+14,9.70914904137e+14,9.70950267005e+14,,,9.81316361811e+14,
