Regione,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Piemonte,19.7195006217,19.6599742831,18.8726796964,18.9089385586,20.9860170873,21.9900631094,21.084612618,23.2076083883,22.169287246,23.0315881896,22.6672839135,22.2158036862,21.3268575183,,,,
Valle d'Aosta/Vallée d'Aoste,22.498094003,20.5392560813,22.0797872371,23.3559750304,20.3132736709,22.6163622654,24.9037978711,24.5124062738,24.110318136,23.3702970445,23.7788586656,23.0895960956,25.2922405812,,,,
Lombardia,16.6567420125,17.5872025091,16.9268047656,17.6885451605,17.7062233894,19.1183360334,19.4831537185,19.8315489939,18.8433406792,19.5571942773,20.3248068695,20.1990747245,20.9572417128,,,,
Trentino-Alto Adige,23.8095828107,24.9082752849,24.2620641433,25.9702371848,25.9719381148,27.0834483799,28.0355743394,29.9605943346,29.1812273551,29.6801043685,29.7169238994,30.0877094181,28.5635510419,,,,
Veneto,20.197944437,20.5861070668,19.5200417616,20.2389385667,20.7938030879,20.9773735589,22.0745782125,24.2438794768,22.6862386152,22.8153100735,22.9627659689,22.7990623245,22.7552223815,,,,
Friuli-Venezia Giulia,19.7149453682,19.8379474175,20.9459509507,20.2175455975,20.8695612804,21.617450723,23.276514942,23.5132423152,22.8955477077,22.669093489,23.1055274838,22.5935001528,22.7936965789,,,,
Liguria,15.7813523473,17.2861058634,18.185703776,17.2049144175,18.2521117329,18.1315387272,18.581362703,18.5288059353,19.9843359771,17.377297009,17.8994849483,17.3997025976,18.0666770345,,,,
Emilia-Romagna,19.5058707295,19.4146430925,18.7785944256,19.6618253389,21.0045775269,20.2346419566,19.6188634306,22.3183084192,20.8338735556,21.3658964513,21.2565579862,21.6159654067,21.0968966152,,,,
Toscana,17.0430073369,17.8793947126,17.4735628573,18.066156168,17.748157725,17.4162301636,17.8029964886,18.0885703044,19.2288146396,19.4419416649,17.5264911596,19.1684979537,19.6107686219,,,,
Umbria,20.4152514248,21.8411933837,21.1263861361,21.7491504721,21.4469285537,21.7643885523,21.0824559828,24.1660419648,21.3320960472,19.9531087039,20.8671497093,20.1500808976,21.1621182486,,,,
Marche,19.0498660143,19.8796920359,18.9161970086,19.8801885702,21.4928623934,20.7230105057,22.6184478555,21.747169759,21.8150975971,23.4713843834,19.9197740552,20.8113278163,20.8725395224,,,,
Lazio,17.0845968291,16.0764099509,16.7449433089,16.8762051926,18.4020205779,18.4496302369,17.6646188812,18.1144311671,18.9991322991,17.3203358535,18.4744391708,18.4958249823,18.3409592344,,,,
Abruzzo,19.8443418382,19.6231023099,19.9582708986,21.6044015205,22.057358771,20.6166345522,22.3562203836,22.4512320783,23.2462613647,23.6876940604,22.993655309,23.6885052318,23.8561427039,,,,
Molise,22.3598486258,22.1832981519,22.9289820841,21.7378449536,23.2080891282,27.2283977043,27.6415972375,21.3757969793,22.1287232985,25.8245822407,24.5344922341,26.9994418714,24.6846128206,,,,
Campania,20.0964762944,19.5637191997,20.4881790447,20.6825706539,19.8883432526,19.8361639665,20.2871150758,19.3264965016,21.332350739,20.9000550655,21.8163050158,22.4326375657,22.744778029,,,,
Puglia,17.4219646974,17.8627565065,19.2963271473,19.79632583,20.6417436973,20.8388023399,21.8187398415,21.3762415581,21.6616372356,22.3022959294,20.6328772515,20.4783452766,20.8418249233,,,,
Basilicata,29.2509146677,26.8486013098,27.9564849697,27.0815371319,26.8029912541,27.6712818919,27.9856522041,25.9669050427,28.8612802522,28.6377486627,28.9814338424,26.8149137225,25.2707025832,,,,
Calabria,20.8039122014,20.8877773442,24.1569144614,22.8474435244,23.5883448572,21.0246257373,22.7327246271,24.1417817197,21.366788741,21.343989849,24.5508640975,23.917571436,24.2210126991,,,,
Sicilia,19.8765830146,19.4133881992,19.8718396432,20.5787424026,19.5366629925,22.7192995088,21.4227452346,20.0589437539,20.6920831809,21.4377559646,20.8823146348,21.7595552661,21.2412666847,,,,
Sardegna,21.1158775894,22.5696457573,23.041747844,25.6386142372,22.873237183,24.2993201013,23.8302533562,25.5162890819,25.8964757107,27.1101984172,24.6841978615,26.866019394,26.562899248,,,,
Italia,18.6723647216,18.9003911496,18.8490422147,19.3643901475,19.8290255868,20.3205663557,20.4964042395,21.1665821728,20.9112915772,21.0598375944,21.0925835258,21.2777475882,21.3235055032,,,,
