Regione,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Piemonte,42.3635622066,40.9501835006,39.4112019291,39.29620375,38.6824590887,39.6730626511,38.444358569,37.7278945403,38.6622755762,38.4512971127,37.9971844215,38.2793459875,37.6330929276,37.9139961107,38.2353290586,38.7015614689,35.8753566636
Valle d'Aosta/Vallée d'Aoste,51.2194596317,43.1456788922,18.6555981365,25.2942714371,27.0933672301,30.0940066795,30.1570536158,18.7386939942,24.1549213673,16.6770571228,11.7698182344,10.5042797594,9.01022602729,9.78659473349,13.8085097587,10.4094484646,11.0047621494
Lombardia,32.0341301534,31.4997849184,31.5039173732,32.0314027049,34.1113285571,35.8553812303,36.3241270321,35.7194888787,34.8948620182,34.7805973449,36.1729523364,33.6602624367,32.4418606634,31.3018010461,33.0923471354,33.7362262522,32.7840584864
Trentino-Alto Adige,27.7369290037,25.1585254185,23.150641685,23.155290386,23.5987817621,23.8372185795,22.5728101643,23.330573344,22.192076278,24.0019557609,23.6105668711,23.5024781878,22.4911544564,22.7814858678,21.9615418139,23.3752094653,24.6511882093
Veneto,17.0080188897,18.4554443924,18.2378709481,18.712966192,20.1456088788,21.6636129862,19.922922426,21.7632950534,21.1397145651,21.1419572504,21.0427560717,20.9576361354,21.5491819798,20.5899158242,18.9201976476,19.1059658667,17.7832379772
Friuli-Venezia Giulia,19.350560695,20.1507596714,18.9280617266,26.769713712,23.3584261644,27.8494268662,22.8859348744,24.0918989166,19.2645215806,26.0982034543,19.7288548245,17.4177777825,17.2482196071,20.0067395474,27.4176934944,25.4053316988,23.6900169749
Liguria,28.6616985156,31.2563740583,33.6851375327,30.3608079741,30.8085962392,35.7644599016,38.9436894612,34.4480675096,33.979178612,33.2567204713,34.2928727406,34.9741632004,34.9272924196,34.8344181445,39.3878831849,37.3701556975,39.6092414735
Emilia-Romagna,20.4481760625,20.6905470517,21.6623483293,22.1279765381,22.3391792913,23.12470444,23.2187954532,23.724338916,23.878134342,24.7473311928,25.870564514,25.4475453393,25.3219128285,25.1628492308,24.064539632,26.3070518201,25.9954220233
Toscana,12.8801638747,13.526664902,13.4479318343,14.3841591992,15.1511580138,14.7367775008,16.5193597708,18.0293054814,18.4097832992,19.6531439214,21.7220076371,22.3056884961,22.6386973009,21.749672146,19.7860604635,19.791991365,18.0253401737
Umbria,11.7304212185,12.6066541693,14.2487151089,15.3065879234,15.1702056658,14.4102258882,13.6891409035,13.6517433696,13.2770174639,14.6741238783,14.4482935272,13.6285726799,14.87636955,15.1704970935,17.031864297,16.5968134571,14.3619613547
Marche,7.16837795322,6.68546147661,8.0407001445,8.68667680974,8.31881161241,9.10419403719,10.1100445979,11.4941090617,12.0012263724,11.372677353,15.0030507393,22.9484744318,25.1353864757,20.789701049,33.4463286931,30.0473524622,28.6317335474
Lazio,64.944112225,67.6958983061,68.9754340288,71.0765962921,72.1938013543,73.6500988963,68.8685174383,70.8504154348,66.7325469552,66.8949179275,61.8820671688,61.7772654825,62.2015331595,59.5664712293,61.4411749942,63.0773432271,61.8683727219
Abruzzo,56.5131620174,53.3893371437,52.588753455,53.1619175515,44.9245528867,48.4820746691,46.7261226557,45.7883027187,45.8819398186,50.4538236636,51.1402973015,50.1468805461,52.4548417545,53.9994575994,46.1878242185,54.047434108,55.3128781122
Molise,26.6955699498,26.2375060921,25.219732172,23.7287999661,21.2919876053,23.8304107733,22.837191943,23.586906703,16.6779739878,14.8855283438,14.9819944443,16.9516720287,21.1397525497,26.7707072925,29.3341211701,34.4548683953,34.5163454646
Campania,36.852419811,33.4132560679,35.9736350705,43.185106681,44.5185722573,44.8942695573,45.9326602378,40.8968602685,36.8487318369,43.5938600196,45.8579273907,46.1269602672,46.1492995182,42.2470010963,39.3822128613,39.7407413238,39.5713294632
Puglia,14.0173476521,13.3347055233,11.2160086465,17.9224593013,21.8471862244,20.8225090219,18.50755578,17.1081487506,17.5185991315,18.8873871781,19.1411975643,22.4678461396,25.4945804064,29.5352909702,34.5574714038,33.9293254507,34.208295903
Basilicata,44.4624746954,55.7542119712,53.2557902946,77.2764952725,78.0162644367,66.3600917619,67.7171714995,67.78906751,65.970980769,61.0522771483,63.8650867319,74.2680851933,72.9338846798,62.4063617174,79.7838236868,76.7903724079,73.8962955237
Calabria,27.4614840936,21.7126777677,26.919809236,23.1530518644,30.1224424303,20.2377469956,25.5508242443,27.3604825014,25.0047803529,29.712370111,28.9937017829,25.3156919146,31.8591480401,32.7107883403,37.5746710365,26.4252172696,21.4147830703
Sicilia,38.2311918019,35.3824503135,34.8540199597,38.0869963607,33.6876865672,29.8831558167,28.0253488072,32.2840124095,30.4831507854,30.2486050933,24.9613082652,22.981618486,19.3719331655,16.9233289212,15.9232991916,17.7136781155,14.4024780591
Sardegna,25.8313260363,20.8543604628,22.6458156282,26.6387911403,19.5181064374,14.2853247603,15.6948617106,15.0885616552,15.38963908,16.3266067913,13.6095035392,14.8133952123,14.129950011,10.7107876784,9.85585044225,7.63267354204,7.68976327541
Italia,28.4450159166,28.1935675021,28.1149403185,29.4707389123,30.1637774962,31.1711072376,30.5089653035,30.7645572907,29.9849019173,30.1086447302,30.2228274488,29.7382205578,29.5043159398,28.9009112055,29.6699888166,30.3235426036,29.5823125603
