Regione,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Piemonte,,,,,,10.4873745914,,,8.89665804021,8.8549691644,8.8549691644,8.85492979814,9.30709073058,9.31953047067,9.77902533849,11.1148684025,
Valle d'Aosta/Vallée d'Aoste,,,,,,11.2717143829,,,31.4935462914,32.1769161937,32.1769161937,32.4003137986,32.4006202425,32.4006202425,32.4006202425,21.9652860347,
Lombardia,,,,,,8.45315721541,,,8.57904353219,8.57904353219,8.57904353219,9.39525118595,9.39541881087,9.39541881087,9.39542300149,9.39541881087,
Trentino-Alto Adige,,,,,,21.3192944498,,,21.3494409421,21.3494409421,21.3494409421,22.153816983,22.1540374606,22.1540374606,22.1598360234,21.7171242068,
Veneto,,,,,,19.4660118419,,,19.3376759961,19.3465352454,19.3440350891,19.9884775407,19.9884775407,20.0903860839,20.1026694603,20.1026694603,
Friuli-Venezia Giulia,,,,,,16.0211942248,,,16.0060775808,16.0060775808,16.0060775808,16.8446717457,16.8189667349,16.8189667349,16.8189158339,16.8189667349,
Liguria,,,,,,33.011514958,,,26.1026828121,26.1026828121,26.1026828121,26.8240632292,26.8240632292,26.8240632292,26.8241185639,26.8967361732,
Emilia-Romagna,,,,,,9.04056213372,,,8.73739789685,8.80363551856,8.80363551856,10.119706981,10.1168133238,10.1168133238,10.2399565228,10.6671507514,
Toscana,,,,,,10.59871328,,,11.0583812563,12.2856840909,12.2856840909,12.2866408826,12.4727803628,12.4747809273,12.4747939745,13.2846181379,
Umbria,,,,,,11.5914778076,,,12.0240680035,11.4030917545,11.4030917545,12.96942777,12.969072994,12.969072994,12.9690966457,14.0270150094,
Marche,,,,,,10.193913875,,,10.2062500129,10.2062500129,10.2065594808,10.5843165815,10.5846260494,10.5846260494,10.5846260494,9.76567093664,
Lazio,,,,,,6.31999683866,,,8.30640805246,8.30640805246,8.30640805246,8.30675616168,8.3028109239,8.3028109239,8.30279351844,8.3028109239,
Abruzzo,,,,,,21.991033367,,,23.457567843,23.4586828039,23.4586828039,23.4685316245,23.4687174513,23.4687174513,23.468763908,23.4687174513,
Molise,,,,,,14.5723853219,,,22.7510771394,22.7510771394,22.7510771394,22.7522038543,22.0272755133,22.0272755133,22.0272755133,22.0272755133,
Campania,,,,,,22.8562263934,,,27.5163646852,26.6757614288,26.7260916658,26.7258709191,26.726165248,26.726165248,26.7309039428,26.7257973369,
Puglia,,,,,,20.7848748675,,,24.044137019,24.044240336,24.044240336,24.044343653,24.0443953115,24.0443953115,24.047949416,24.0479597477,
Basilicata,,,,,,5.34510394842,,,5.37739841775,5.37739841775,5.54919101396,5.54909096003,5.54919101396,5.54919101396,5.91456795213,6.12119932644,
Calabria,,,,,,5.1207799304,,,5.67678234547,5.67678234547,5.67678234547,5.67678234547,5.66650420575,5.66650420575,5.70505054524,5.70111832791,
Sicilia,,,,,,12.5375539528,,,15.1456552346,14.9695854757,16.5782493369,14.9695076892,14.8595953546,14.9280085876,14.9465762269,14.9375374348,
Sardegna,,,,,,17.9806964664,,,19.1812415914,17.6941447221,15.977200394,17.6943937893,17.6941862333,17.6941862333,17.6941820822,19.8279029086,
Italia,,,,,,13.634080903,,,14.6748176562,14.5885584667,14.5963836184,14.9271240434,14.9578040806,14.9710650247,15.0359265061,15.2895699389,
