Regione,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Piemonte,,,,,,38.9573753671,39.2656377454,38.4691781624,38.0146299989,38.9729816561,39.7933997292,38.8488211024,38.4781704741,,,,
Valle d'Aosta/Vallée d'Aoste,,,,,,36.9511075529,37.87856015,36.3046849,32.4289362369,34.975452577,36.5952062209,36.5767382252,35.8234696881,,,,
Lombardia,,,,,,49.5864753831,49.2085659587,49.2459192079,46.8818122151,46.7317600502,48.5152972734,46.9690176191,48.4092137091,,,,
Trentino-Alto Adige,,,,,,41.5135925792,41.6198428895,40.5681362486,39.1571433911,42.0121855348,42.9150701874,42.5466326426,42.9956539775,,,,
Veneto,,,,,,41.191668037,41.4271128261,39.1997487867,38.6534122073,41.3826523243,41.6110386975,42.0290513421,41.7699384032,,,,
Friuli-Venezia Giulia,,,,,,37.8042712801,38.2040478669,37.4256315608,35.549153304,36.9408695239,38.1805782584,36.9324172746,38.5308548202,,,,
Liguria,,,,,,37.4047536041,38.0409055766,36.6509705915,36.3305082773,37.8866456774,38.935018364,38.3996733412,38.7824291342,,,,
Emilia-Romagna,,,,,,40.7401720101,40.696550499,38.4673922773,36.6004037164,38.0515289425,38.7516524176,39.2788241047,39.739734199,,,,
Toscana,,,,,,36.2518911337,37.1422316034,37.9202515656,36.7339208253,38.4793683585,39.0037605789,37.6671803604,39.2101607585,,,,
Umbria,,,,,,34.6991366592,34.6414672176,35.5774590889,34.2858868092,33.3423388055,34.498503244,34.2844279556,33.8401053693,,,,
Marche,,,,,,36.9848543465,36.5663569913,37.6871594328,35.0070097026,34.5888653954,34.8498984611,34.9474882815,37.4877044741,,,,
Lazio,,,,,,44.1636372967,44.9593142931,43.5088119364,41.0145303788,42.5353358344,42.3701139881,43.1044119264,41.9837446235,,,,
Abruzzo,,,,,,32.8855405048,32.3698479176,32.0398337473,31.3366174233,32.9411026407,32.9056727213,31.45855392,32.1742112066,,,,
Molise,,,,,,33.6575476014,33.8942707206,30.9500059434,30.1272953637,29.4950671666,28.8202221151,30.1241078128,29.0951193838,,,,
Campania,,,,,,33.6791646317,33.4995120325,31.1443270137,30.6347020651,31.3378510764,31.2691008956,32.3465071549,32.5992197792,,,,
Puglia,,,,,,33.0331110846,33.1963552938,30.8032004273,30.1826761158,29.8112647691,30.6816760077,31.138863417,31.6069103906,,,,
Basilicata,,,,,,33.4252516231,33.4840126508,32.5555106265,32.3218515839,32.4140985891,32.133693245,34.1074509743,34.9293620669,,,,
Calabria,,,,,,32.3788577265,32.6320852576,31.1472770337,29.5339552671,29.8190071599,29.2195101241,30.2121364272,29.8484329139,,,,
Sicilia,,,,,,31.5043370763,32.6584890974,31.1903402953,29.9551752064,30.5075274818,29.5118167349,29.9926550046,29.9760753226,,,,
Sardegna,,,,,,32.9431088105,34.6493709135,31.3929350467,32.4178142709,32.6740535222,32.2153107156,32.8988137783,32.9650158757,,,,
Italia,,,,,,39.6321753086,39.8497574553,38.686279603,37.413218202,38.3618466631,38.9104192715,38.7251514522,39.1915909967,,,,
