Regione,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Piemonte,28.5894544476,25.2586957689,25.7697793893,28.841709383,25.1539035724,25.6462002709,24.1243905433,25.6619469798,25.4160411238,33.705833005,34.0502037326,31.2556836395,30.9927701256,31.0784355654,27.6961169644,29.3949128922,
Valle d'Aosta/Vallée d'Aoste,24.6761196137,23.3557006367,21.8869243107,26.6965218897,23.6288740963,12.2311758877,25.5173373978,26.6514607723,24.388711211,34.0184722426,26.274223605,39.4019976687,37.0254115977,18.2746162723,11.9297731543,24.1499554854,
Lombardia,29.1461126073,27.6796970597,26.9271837998,28.8797664271,25.3898678348,28.580759487,27.9873193269,29.3039285046,28.83414046,31.5194968983,33.8508897519,31.3038308957,30.8824011365,30.5838000066,28.2168307364,30.3020873937,
Trentino-Alto Adige,42.1459105977,35.7918959455,34.6872873971,35.8173825063,30.6250343558,34.426571855,31.4453748633,39.6077921336,41.9722696618,50.3415171415,48.3266605128,58.0386396617,53.5890782579,58.5864938665,46.9419580765,52.6449074114,
Veneto,30.0047419189,28.7907935883,32.1351131376,35.8053689753,31.3713905988,35.4438611794,35.5569767137,39.989199132,36.9944867346,40.5498747759,44.8201508053,39.9576854891,35.9809729318,39.7461465907,35.3863714441,36.3576775186,
Friuli-Venezia Giulia,31.1724568345,24.9850067956,28.3923700238,30.1730877383,25.1746976442,28.3479234539,27.9324884844,30.7354667477,29.3382155224,37.1038139252,37.1269931653,31.7276973662,37.6591713104,34.6693004517,32.7007198739,34.6087174803,
Liguria,16.8050587075,17.2549967241,18.4166630256,17.8043027568,16.5301613959,17.6012902941,16.4701502254,17.2135732246,18.8752730047,22.9965931422,25.733483781,21.8576263855,19.9810414271,19.0980065652,22.2600591139,26.100397677,
Emilia-Romagna,42.3125822309,38.0774721865,38.7334777176,40.00890132,32.7836050089,37.6917929532,33.8875274641,38.7182139022,39.286768625,42.8496716655,44.0823464556,44.0444054154,48.4782030167,44.6540623682,41.4963473035,42.4098576029,
Toscana,20.7717368272,18.9674553708,19.7974067341,22.3883753651,21.5306220314,23.6501139037,23.1493801612,25.2209879233,24.4564314445,30.3647391107,28.9087772045,28.8004818903,29.3207331415,27.8772431348,27.9860066244,31.8051748783,
Umbria,29.9216865286,25.4288355409,26.3303230679,26.5075437995,24.0013906094,23.9371145188,26.6829572287,30.52640559,29.9350808925,36.0867975817,37.7172646072,43.4566018227,37.9367287331,59.218478168,49.5024924624,35.6120011553,
Marche,22.2456252131,19.6359023915,18.8666418874,22.0268475103,18.5671324497,22.1886920125,22.1278869193,23.8520795582,23.130675166,24.6931826788,25.4834936732,24.6397672099,23.2125279323,23.3060290952,23.0410386946,22.5147314551,
Lazio,14.4128764607,14.1538098911,13.6806732616,14.0814535883,12.8426061666,12.9605535026,12.2119728509,12.0525972242,12.20347178,13.6689193079,13.5542616137,12.4121819367,15.3698593989,15.0650130272,17.7557857407,16.3084033767,
Abruzzo,22.0179854295,20.1183848661,17.3702116009,17.0677261537,15.0224394449,21.0626117472,21.9558699819,19.8159483338,24.61625169,21.5215096272,25.7525427334,26.7506355388,26.4580910963,26.0283608823,26.2451475984,26.7376949827,
Molise,27.2977337662,21.5904107143,24.5577040349,22.3050755374,16.9771292449,23.1736435673,20.1312547221,23.7132845113,18.7782367474,20.9618255263,23.8694023582,27.3333920974,28.7332192251,24.2215004528,23.3506639377,25.6243949313,
Campania,8.33423400717,7.61790823923,8.75937929977,8.52839282722,7.94555155336,8.36705064397,7.45803454061,7.79463399381,7.32626389682,8.03759756294,9.26034552067,10.1228436879,9.97353342567,9.24140812322,11.518688179,10.0286316214,
Puglia,12.5519022317,9.4786568834,10.0317779001,9.84456972783,8.44583601613,9.6000599738,8.35873924903,8.18731659783,8.594987667,7.91961593542,9.5415230442,10.3251406671,9.67510260648,10.420209513,10.6172066788,13.589835546,
Basilicata,16.6372565993,16.0962729855,15.4978429033,14.9905146766,12.1503127816,11.8193582556,12.5138987294,10.5774707797,11.8415842911,11.6285505544,11.9668444994,18.4612240009,16.3431257871,15.2070113287,19.0795579408,18.1488206352,
Calabria,8.68815547626,7.15232683753,7.46220318627,6.44061581857,5.5183171766,7.02471032777,5.93511504104,6.37417286219,5.28823235201,6.80004133705,8.22669029916,11.2935656934,11.9657221016,14.3202168301,14.3509550306,16.3942608872,
Sicilia,8.754566524,7.67388883665,6.6014220932,6.47283997861,6.05248336477,6.73503043121,5.8776953775,5.71556249964,6.00099885859,7.08259012296,7.02545867803,9.93356934916,6.99273003731,10.5528966429,8.63089047278,8.03256655295,
Sardegna,16.9315642124,17.2841846271,14.2946787866,15.1302218916,13.9687846382,17.8285051067,16.3711310058,20.2520050568,15.503222601,13.3398741873,12.8404593964,15.840735177,25.3036829411,12.6886437105,19.8914406122,16.2648837332,
Italia,21.4782786982,19.624064016,19.8792155717,21.0454913393,18.5126960737,20.619534124,19.7391454904,21.2975584651,20.9578322204,23.6882520953,24.9125168113,24.5313661263,24.59878168,24.7524697203,23.8260652646,24.5928479207,
