Regione,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Piemonte,,,,,,3.79046689442e+14,3.75325651741e+14,3.94385240798e+14,3.95430050344e+14,3.37081511649e+14,3.3302590645e+14,3.34663877113e+14,3.15566338909e+14,2.82644996104e+14,2.88590973078e+12,3.07354039919e+14,
Valle d'Aosta/Vallée d'Aoste,,,,,,9.99399399399e+14,9.99401125883e+14,9.99408703879e+14,1.00023612751e+14,100.0,100.0,100.0,100.0,100.0,100.0,1.00011025358e+14,
Lombardia,,,,,,3.52522242188e+14,3.5729394576e+14,3.66508956976e+14,3.55390308616e+14,3.09732870149e+14,2.9250977606e+14,2.91488749751e+14,2.83812714758e+13,2.8663486395e+14,3.02055153155e+14,3.02361905349e+14,
Trentino-Alto Adige,,,,,,9.6307314234e+14,9.62881955613e+14,9.6309726278e+14,9.58812840703e+14,9.58238492666e+14,9.5689954814e+14,9.99934494956e+14,9.52794877347e+14,9.28669287586e+14,9.41663729292e+14,9.43587582526e+14,
Veneto,,,,,,1.78161186811e+14,1.72759176419e+14,1.72841366218e+14,1.78033485358e+14,1.77008413372e+13,1.7736298059e+14,1.78449927949e+14,1.78678923567e+14,1.83464740992e+14,1.88803480783e+14,2.20221992916e+14,
Friuli-Venezia Giulia,,,,,,2.67054385413e+14,2.69756638336e+14,2.48480684881e+14,2.50026357406e+14,2.42424242424e+14,2.40444966066e+14,1.71573788346e+14,1.75614060891e+14,1.77956539148e+14,1.85894009052e+14,2.09691903841e+13,
Liguria,,,,,,2.04599438566e+14,2.11818672423e+14,2.05352089902e+14,2.05893464299e+14,2.6417277285e+14,3.3957033957e+13,3.56108504997e+14,2.97020484171e+14,3.1414585786e+14,3.57770718317e+14,3.93451686222e+14,
Emilia-Romagna,,,,,,8.30831951973e+14,8.38177970821e+14,8.13274628082e+14,8.66170224922e+14,8.03186692053e+14,8.20014483723e+14,7.71783327361e+14,7.83796777345e+14,8.58073810774e+14,1.04906412969e+14,1.42786931892e+14,
Toscana,,,,,,2.35845822314e+14,2.25029638411e+14,2.53502945525e+14,2.54488277675e+14,2.56103859517e+14,2.58534984056e+14,2.24571718196e+14,2.39021632149e+14,2.4399375975e+13,2.60598529142e+14,2.78488474916e+14,
Umbria,,,,,,4.79560480492e+14,4.76828012358e+14,4.85706381409e+14,3.63785895415e+14,3.83893779766e+12,3.86841148673e+13,3.87403748366e+14,3.91502936272e+14,3.9803809251e+14,4.02288361645e+14,4.18418896778e+14,
Marche,,,,,,3.14534551685e+14,2.62804366079e+14,2.65247548433e+14,2.68497421753e+14,2.62723845429e+14,2.64816116186e+14,2.72400602759e+14,2.8409489307e+14,3.11262877648e+14,3.43580670132e+14,4.25084745763e+14,
Lazio,,,,,,5.18781666764e+13,5.21756342932e+14,5.66301310982e+14,5.97103725651e+14,5.66964285714e+14,5.48507117767e+14,5.48402369597e+14,5.66825431606e+13,5.90179034022e+14,7.095229324e+14,9.35655006407e+14,
Abruzzo,,,,,,6.7772131586e+14,6.91815856777e+14,6.95213632377e+14,6.94984326019e+14,6.97378184516e+14,7.03099411658e+13,7.06354027457e+14,7.06678809957e+14,4.85217391304e+14,4.84002372948e+14,4.96852932146e+14,
Molise,,,,,,1.58439765274e+14,1.99835931091e+14,2.18805061669e+14,2.19247125532e+13,2.21338845603e+14,2.40384615385e+14,1.22847772615e+14,1.49169058266e+14,1.85339042628e+13,2.25186896007e+14,2.8529082774e+14,
Campania,,,,,,1.81170549982e+14,1.84877237601e+14,1.96965313274e+13,1.99667434126e+14,2.11318502801e+14,2.41862082043e+14,2.15134072722e+14,1.86468646865e+14,2.17068761299e+14,2.67716382179e+13,2.76341416842e+14,
Puglia,,,,,,2.36609770453e+14,4.00292482187e+14,4.14742632079e+14,4.29256554085e+13,5.54748142031e+14,5.1127363883e+14,6.95135840702e+14,9.16359547754e+14,1.26509350169e+14,1.72465219811e+14,2.18229239254e+14,
Basilicata,,,,,,3.53303022198e+14,4.15135396518e+14,4.29351386766e+14,4.47123519459e+14,4.25523349436e+14,4.27243330639e+14,4.60930144982e+14,4.97185741088e+13,5.53806568791e+14,5.85106382979e+14,5.99247755399e+14,
Calabria,,,,,,2.89523588374e+14,2.8814403371e+14,2.91425484294e+14,3.08767185035e+14,2.99716588759e+14,2.44088281661e+14,2.45053272451e+14,2.22396045889e+14,2.00193975354e+13,2.07587699209e+14,2.39510886858e+14,
Sicilia,,,,,,2.64149673598e+14,2.9305378793e+14,3.00989967001e+12,3.63073230849e+14,5.02931095237e+13,7.4702181342e+14,8.33768329142e+14,1.13250267199e+13,1.37180488894e+13,1.71484732012e+14,2.1226499233e+13,
Sardegna,,,,,,1.19438585919e+14,1.2926314732e+14,1.32379969284e+14,1.38348605528e+14,1.72918966957e+14,2.00014759421e+14,1.99832631864e+13,2.1082261587e+14,2.26224749578e+14,2.6967263462e+14,2.85224438903e+14,
Italia,,,,,,2.34312988488e+13,2.37477962763e+13,2.4211298606e+14,2.42567209662e+14,2.37695102205e+14,2.36316774841e+14,2.30798911806e+14,2.29441730872e+14,2.32696007684e+14,2.52098898999e+14,2.80351655685e+14,
