Regione,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Piemonte,,,,,,,,98.3570146607,97.9149093889,97.453544823,98.862845015,98.8809787083,,,,,
Valle d'Aosta/Vallée d'Aoste,,,,,,,,70.4672391924,70.2139132081,70.2990510722,71.0848059114,71.0567144982,,,,,
Lombardia,,,,,,,,97.2866370963,96.781515628,96.5136163908,98.991726544,98.9633053434,,,,,
Trentino-Alto Adige,,,,,,,,68.0837899994,70.1645984049,70.3405182138,74.1355107639,76.3105152356,,,,,
Veneto,,,,,,,,97.8521572583,97.4015724205,97.3346781051,99.0754124991,99.0571147539,,,,,
Friuli-Venezia Giulia,,,,,,,,97.2552523144,97.1098115931,97.1934387751,98.0638177602,98.1215095337,,,,,
Liguria,,,,,,,,96.4363514619,95.9964389932,95.6004874782,96.9065803825,96.2886403158,,,,,
Emilia-Romagna,,,,,,,,98.8857039262,98.5089941077,98.2277126594,100.17712113,100.206067849,,,,,
Toscana,,,,,,,,96.1167421276,95.5316209962,95.4229419598,96.9069736931,97.3504026683,,,,,
Umbria,,,,,,,,98.467965064,97.923116431,97.7843651872,99.9014370958,99.6823383573,,,,,
Marche,,,,,,,,96.3929649724,96.0222490724,96.7370428763,99.0355983041,99.4174702797,,,,,
Lazio,,,,,,,,96.3580983116,96.9005918687,96.6676343573,98.8964845505,100.398385418,,,,,
Abruzzo,,,,,,,,93.3504176225,95.2488687783,95.7808544744,97.9889648193,98.3883623749,,,,,
Molise,,,,,,,,90.695136817,91.4416937381,91.8318962169,96.7461033507,98.8498897005,,,,,
Campania,,,,,,,,78.3806081432,80.0833158402,82.165308335,86.0403034046,86.144495919,,,,,
Puglia,,,,,,,,86.6179803037,88.8096846762,89.1345919187,93.7415391382,95.6375743301,,,,,
Basilicata,,,,,,,,85.4550280543,88.4873025353,90.2264345069,94.191656196,95.3851111501,,,,,
Calabria,,,,,,,,62.6880905349,62.4975551978,71.7138660192,75.894384285,77.6540874281,,,,,
Sicilia,,,,,,,,79.4249185911,82.4719564737,84.7916050798,89.5477928711,90.8957817134,,,,,
Sardegna,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,
Italia,,,,,,,,88.3597131752,88.8912168257,89.5966828539,92.2820982454,92.8467401706,,,,,
