Regione,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Piemonte,22.7671943494,21.8065491555,21.0111607363,20.9026351062,20.2095773487,19.0978034163,17.3641601349,17.1138865755,18.6703554507,19.2269319165,19.1105159014,17.6085742198,17.0660220615,16.2771146953,16.5758075534,15.5186203058,14.2853713716
Valle d'Aosta/Vallée d'Aoste,18.9950871183,18.6025721172,17.8788674955,15.2634711027,17.0020046188,13.9716065338,15.2283679459,19.2926955879,12.9876421541,17.1999775729,16.4845547658,16.7569183271,16.5928963862,15.7580256778,15.3589230902,13.9381755797,12.3583577683
Lombardia,25.635505622,24.7676113056,24.2159512425,23.6582289533,22.8909952101,22.4803319708,21.4609513796,20.6527953772,20.880491994,20.5138330556,20.5062724927,19.8714671501,20.1000292078,19.5118523427,19.080715733,18.4102416115,18.885551961
Trentino-Alto Adige,28.5862416709,27.1891725353,25.7643199634,24.5811143065,24.9448836229,23.4162846755,23.4605486803,23.3328143636,21.1351515195,19.5448402306,20.2215873938,20.8474287646,19.8620456858,17.6006138487,16.8045895373,16.7104711522,16.1613023679
Veneto,30.1352703449,28.8062953097,27.0119559288,27.4814554327,26.7851859429,25.69184306,23.9653824422,23.5123914986,24.4838627294,23.6752377429,22.7977380691,23.3134036102,23.2771533324,21.4789861966,21.2372510038,21.9454102476,20.0458055385
Friuli-Venezia Giulia,34.765234696,33.4037865369,33.7088781878,32.5933284588,31.4947237661,29.678624362,29.5475359836,28.2076151108,23.1503495116,19.8160153883,18.0329385204,19.7887916224,19.5184883472,19.2948205473,18.5278396456,15.9106872012,15.1168348516
Liguria,19.4420061826,20.2099283179,19.0985193389,17.4080884372,15.8536368517,14.6827569243,13.9943359749,13.8100606811,19.0198347769,20.4308995259,21.2634730504,19.6220336459,17.5929482015,18.3105661791,17.2926332848,16.132954182,15.9289803198
Emilia-Romagna,20.0324260361,18.6917769204,18.4459931221,17.4321325184,16.5248362801,15.4379985116,15.0749182598,14.0618335137,15.6980084387,15.9690986674,16.5322855885,15.5831188135,16.3766106782,16.0506424321,13.9670466207,14.9411200664,14.1332845298
Toscana,27.9487155237,27.4944863224,27.1939871001,26.032885492,24.4687433834,23.2693681098,22.9876454213,22.08544061,21.2455610748,20.6956482407,19.4084063287,19.6312053657,18.4796750616,18.4306415531,18.8280738684,18.8273851543,18.5570025579
Umbria,23.091647801,20.2982350908,19.0987719818,17.6008275425,17.9958891306,16.466746901,14.26922257,13.6932125095,17.791594265,19.3920872273,21.0989509396,18.8625035018,18.2492122071,17.2380247037,19.2425240795,19.7235485435,18.2881887012
Marche,27.3282499196,26.5366638759,26.473981353,25.4694915015,24.1579456847,24.5741380326,21.562403268,20.5196650774,19.7781376953,19.1213683373,20.264380529,20.9872473248,19.8251553114,17.4252641241,16.6012295665,17.5195225148,16.2178815295
Lazio,29.0132646304,27.8342429171,27.5968251228,27.179489986,26.3525291973,25.0877098806,23.6527299776,24.5608258969,25.1074867307,23.282661383,21.2210711621,23.2954793329,23.5967402614,22.7353636298,22.0576650546,20.6066497253,19.9816071964
Abruzzo,20.2247723056,19.3207451922,18.3882417415,17.0123206568,18.3057978709,19.8427502656,19.158906913,15.889937259,21.4346204042,24.7131668978,25.1603343157,25.7063079981,27.2984996587,24.4777946262,25.0709657279,22.9285783996,23.3020257585
Molise,30.5536299674,30.2918236405,31.1554963997,30.8590556222,32.0844039298,31.8673413805,31.2636401992,31.1937889099,29.9303363676,26.7793137482,28.4839667631,28.3205819971,26.0883821083,25.2452052774,23.2260431133,23.7827931151,22.4094805453
Campania,32.8883250069,33.0218875201,33.0066733451,33.230475154,33.0660845373,32.9690174698,33.5326991284,34.9963268868,32.4858563987,32.13887297,32.7038293321,31.707287498,32.0216197411,30.6952686684,29.4019761955,28.7457015988,28.2930893189
Puglia,32.2184315521,32.375138614,31.5297005686,31.4185746321,32.8116783812,32.5751518172,30.6222676637,29.8060481675,32.6514052665,32.8518252571,35.7217843571,34.7983660182,33.792318718,33.4048162662,31.7813284754,30.1488182439,29.5986732734
Basilicata,31.7880700826,31.7978971839,31.1490895451,31.0479420493,28.4254316196,31.3106495269,32.3185899322,31.5344597352,30.2303476082,29.2733217246,29.2911542495,31.8497233947,30.7866705506,29.2933709207,25.7028315399,23.9064866958,25.4774708088
Calabria,33.3962508883,33.1533654464,33.909377303,34.7391441251,34.3801408495,33.8865774868,33.4859555728,33.9890469915,30.2618699461,28.572782297,27.660314466,27.759762351,27.9741457945,26.8085676866,26.035979992,24.1568029155,22.4860559653
Sicilia,37.1071870869,36.5763046851,36.3910335269,35.5987503028,34.610416694,34.7222754334,33.8604826908,33.3717551754,32.8230624544,32.9772595631,32.3309460728,31.5137806965,31.6212386636,30.4486231817,29.342493209,28.4495608121,27.7285242746
Sardegna,34.9754001321,33.4103976303,32.6378247923,30.9439388776,29.5665866853,31.3605698261,29.5584997088,28.8017948918,29.0275310465,26.7027530603,28.6172303128,27.994410086,27.4772551822,23.9647395123,21.2286148435,18.3560541701,18.7679065943
Italia,28.7507626241,28.0440476682,27.5333675739,27.0520693316,26.4806855797,25.9648357029,25.0094950637,24.6758237151,24.8569600264,24.4616080161,24.4542300475,24.1959871952,24.0616705701,23.0651540688,22.2650343295,21.5365799254,20.9593373938
