Regione,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Piemonte,17.4891774892,19.1829484902,17.8023850085,17.6929748482,16.9491525424,13.2091447925,16.4319248826,15.5797101449,14.2361111111,,16.6527196653,15.2860802733,18.4140969163,18.5558354324,17.8082191781,15.7984628523,
Valle d'Aosta/Vallée d'Aoste,10.3448275862,10.0,9.67741935484,12.9032258065,9.52380952381,11.7647058824,9.67741935484,12.1212121212,12.1212121212,,8.82352941176,9.09090909091,12.5,8.57142857143,8.57142857143,11.1111111111,
Lombardia,16.7315175097,16.8209876543,18.6640471513,17.2182821119,16.5293794618,16.5255796835,16.0440424695,14.7091515376,15.7366071429,,14.3697170158,15.8597026306,15.750371471,13.9942734431,18.0819912152,17.0053475936,
Trentino-Alto Adige,12.8,14.2857142857,15.7676348548,14.5161290323,16.2436548223,15.2941176471,14.2276422764,15.0197628458,13.9534883721,,14.126394052,16.0142348754,15.7894736842,15.9574468085,18.771331058,18.339100346,
Veneto,13.0925507901,15.1812688822,12.6686656672,12.2509225092,14.9377593361,12.3711340206,11.5179252479,11.8411552347,11.5655853315,,13.3285816108,11.071682044,12.8712871287,13.2838840189,10.6749311295,14.2163661581,
Friuli-Venezia Giulia,14.5400593472,12.5,14.4171779141,14.7335423197,16.8103448276,12.4629080119,10.7936507937,12.9746835443,11.2462006079,,13.9880952381,12.0943952802,11.2121212121,15.4761904762,11.7478510029,12.8279883382,
Liguria,28.2178217822,25.7575757576,21.5053763441,21.2598425197,23.7903225806,20.207253886,23.5632183908,22.3433242507,19.0735694823,,19.0600522193,21.9948849105,21.3399503722,19.4225721785,18.7341772152,23.5294117647,
Emilia-Romagna,10.6100795756,10.3354487761,11.5627822945,9.17107583774,11.1825192802,8.49056603774,11.2788632327,9.38292476754,9.42906574394,,8.70967741935,10.4958677686,10.6158833063,9.27835051546,11.1975116641,10.5090311987,
Toscana,14.7150259067,12.8073770492,12.2863247863,12.8231644261,13.5593220339,11.3131313131,10.0628930818,13.2984293194,10.7178968655,,12.7617148554,13.491246138,13.7474541752,11.8660287081,12.4357656732,15.5778894472,
Umbria,12.7853881279,13.7168141593,10.9589041096,10.2222222222,14.0845070423,10.7296137339,10.4347826087,9.32203389831,9.74576271186,,12.4481327801,10.2459016393,11.1111111111,9.01960784314,11.4406779661,12.0,
Marche,12.5333333333,12.7551020408,12.25,10.9489051095,13.0281690141,10.5793450882,13.7931034483,10.1654846336,11.1638954869,,10.8958837772,15.6177156177,12.4153498871,9.52380952381,11.8483412322,10.0702576112,
Lazio,21.8951902369,22.5255972696,24.5686680469,24.355495251,23.467230444,22.4350205198,20.3193033382,21.3620071685,23.4679665738,,23.3495482974,18.1818181818,21.5189873418,19.9223803364,18.0700676091,22.1238938053,
Abruzzo,13.0177514793,15.223880597,15.4302670623,17.2413793103,14.0495867769,15.0273224044,15.4302670623,13.8888888889,15.0141643059,,15.3846153846,16.3888888889,14.730878187,12.7478753541,9.46372239748,15.7593123209,
Molise,16.6666666667,17.3333333333,18.1818181818,19.4805194805,16.0714285714,14.1025641026,20.7792207792,13.7931034483,14.7727272727,,16.049382716,14.4578313253,14.8148148148,15.8536585366,20.253164557,17.5,
Campania,21.5733982157,20.8459214502,18.5792349727,22.1286370597,22.113022113,23.944742901,16.9451073986,18.7546330615,20.1538461538,,17.943107221,19.5158850227,22.4215246637,20.8661417323,20.8497246263,19.9530516432,
Puglia,14.967462039,13.4937238494,15.3361344538,18.6096256684,20.4355108878,15.3474903475,15.6626506024,14.9094781683,16.0931174089,,13.2132132132,13.8286893705,15.8906882591,15.3241650295,13.7387387387,15.2103559871,
Basilicata,17.1052631579,18.2481751825,16.1971830986,20.0,25.5102040816,19.1780821918,20.8633093525,16.4383561644,16.5605095541,,16.3120567376,17.9487179487,16.7832167832,18.75,17.2932330827,16.9014084507,
Calabria,15.4929577465,15.368852459,15.4618473896,12.7083333333,19.5205479452,14.0077821012,14.7121535181,12.6482213439,16.4356435644,,15.8415841584,12.108559499,15.0712830957,17.8498985801,17.5619834711,13.6363636364,
Sicilia,13.0539887188,12.5493291239,12.5509372453,12.1666666667,12.324929972,13.1859131859,14.1323792487,12.5212947189,11.0573042776,,8.70279146141,14.2735042735,10.7142857143,12.5743415463,12.4895920067,10.0731112916,
Sardegna,11.3065326633,11.1959287532,10.551558753,15.3638814016,12.7906976744,14.5631067961,13.9759036145,7.93269230769,11.8644067797,,10.3529411765,11.5473441109,12.585812357,11.8811881188,10.5769230769,13.6815920398,
Italia,16.0961640916,16.1793757408,16.2031198141,16.2989465315,16.888064075,15.392508979,15.0497342962,14.4982382879,14.8267422388,0.0,14.4786910198,14.8628685208,15.6462585034,14.9271465199,15.2376721457,15.783817952,
