Regione,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Piemonte,,,,,,,,,,29.6019900498,28.6069651741,31.6749585406,35.7379767828,37.0646766169,36.4842454395,,
Valle d'Aosta/Vallée d'Aoste,,,,,,,,,,100.0,100.0,67.5675675676,70.2702702703,78.3783783784,85.1351351351,,
Lombardia,,,,,,,,,,55.3040103493,54.5924967658,58.08538163,62.871927555,62.4838292367,77.1668822768,,
Trentino-Alto Adige,,,,,,,,,,40.7079646018,75.8112094395,56.9321533923,67.8466076696,83.7758112094,89.3805309735,,
Veneto,,,,,,,,,,41.1359724613,42.6850258176,50.7745266781,66.6092943201,70.2237521515,77.9690189329,,
Friuli-Venezia Giulia,,,,,,,,,,47.4885844749,52.9680365297,71.2328767123,84.9315068493,83.5616438356,89.4495412844,,
Liguria,,,,,,,,,,67.6595744681,75.3191489362,74.8936170213,77.4468085106,64.2553191489,69.7872340426,,
Emilia-Romagna,,,,,,,,,,77.7126099707,78.0058651026,77.7126099707,85.3372434018,87.9765395894,88.5057471264,,
Toscana,,,,,,,,,,63.7630662021,78.0487804878,72.1254355401,70.3832752613,74.5644599303,74.9128919861,,
Umbria,,,,,,,,,,39.1304347826,51.0869565217,47.8260869565,52.1739130435,63.0434782609,64.1304347826,,
Marche,,,,,,,,,,50.406504065,45.9349593496,49.593495935,52.8455284553,55.6910569106,61.9246861925,,
Lazio,,,,,,,,,,28.0423280423,30.4232804233,35.1851851852,44.4444444444,30.6878306878,39.1534391534,,
Abruzzo,,,,,,,,,,23.606557377,26.2295081967,26.8852459016,32.4590163934,52.131147541,67.5409836066,60.3278688525,
Molise,,,,,,,,,,2.20588235294,2.94117647059,2.20588235294,6.61764705882,7.35294117647,9.55882352941,11.7647058824,
Campania,,,,,,,,,,30.4900181488,39.2014519056,39.0199637024,38.6569872958,50.4537205082,39.5644283122,44.2831215971,
Puglia,,,,,,,,,,24.0310077519,27.519379845,27.519379845,36.4341085271,44.1860465116,36.4341085271,36.4341085271,
Basilicata,,,,,,,,,,16.7938931298,32.8244274809,31.2977099237,25.1908396947,21.3740458015,27.4809160305,24.427480916,
Calabria,,,,,,,,,,6.60146699267,7.8239608802,8.0684596577,14.1809290954,15.6479217604,18.0929095355,16.3814180929,
Sicilia,,,,,,,,,,33.0769230769,33.3333333333,33.8461538462,34.358974359,34.6153846154,33.8461538462,36.1538461538,
Sardegna,,,,,,,,,,14.8541114058,17.2413793103,17.5066312997,20.6896551724,20.424403183,36.8700265252,36.3395225464,
Italia,,,,,,,,,,39.2420688804,42.7971855327,43.9945685718,49.3395877052,51.6849771633,56.8024691358,,
