Regione,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Piemonte,,,,,,,,,,17.7022182095,15.5518351195,16.0981058314,14.3659122323,16.9790300945,17.2079879427,13.746120657,
Valle d'Aosta/Vallée d'Aoste,,,,,,,,,,18.7004519523,18.7895460798,15.0734346818,15.1971522453,19.0224937517,21.0465391597,15.1960784314,
Lombardia,,,,,,,,,,17.1131811845,17.9834132138,13.5009482271,12.9164621244,15.2066298639,16.9323836472,14.7631021705,
Trentino-Alto Adige,,,,,,,,,,16.6469070869,13.7515618567,12.4430118768,13.3855772278,12.9525680606,13.7110608219,13.1994645248,
Veneto,,,,,,,,,,14.033004453,15.5341243794,12.3021606909,11.3667737482,13.4788887185,13.4356612944,13.868374616,
Friuli-Venezia Giulia,,,,,,,,,,12.9443791646,12.0965466023,17.6849439386,8.90885378931,12.296851915,12.2795838385,10.6157704096,
Liguria,,,,,,,,,,9.7457893324,15.5009748471,14.9674726893,13.5361763297,10.3667620421,10.7290900026,15.4365436544,
Emilia-Romagna,,,,,,,,,,17.8656548834,16.3312117488,12.8499772799,13.3514590334,12.2772294194,11.4807864894,12.0554737739,
Toscana,,,,,,,,,,14.7057168643,10.9400140009,12.3685028998,12.990128495,13.276813056,15.5925792507,14.8220990524,
Umbria,,,,,,,,,,11.1597249844,13.9559956543,12.9619221582,9.53917207186,13.3509308141,7.9724746477,10.0167504188,
Marche,,,,,,,,,,14.5718140189,17.4998938113,15.6034978485,13.2639419404,14.0717441773,15.3625703927,10.9330819981,
Lazio,,,,,,,,,,13.7600820367,10.4651828041,10.0113777797,8.5383047081,10.8850335993,7.82803285594,9.76150859678,
Abruzzo,,,,,,,,,,11.8044771126,14.4563393784,11.7374789846,11.1485168839,13.3476162742,11.8094764085,8.87909319899,
Molise,,,,,,,,,,9.84006150038,10.2618334215,11.91369606,11.7921440262,12.720392883,13.6601901612,9.47281713344,
Campania,,,,,,,,,,25.6270421645,25.221361892,25.4379926724,28.6674899474,25.8015388637,23.2396180661,22.3434979933,
Puglia,,,,,,,,,,26.22654356,24.8760798349,22.2574338689,21.2043308732,19.0513464572,18.8034392166,16.516728406,
Basilicata,,,,,,,,,,12.8174790976,13.949453929,9.17526597872,9.32785200411,8.72728767574,9.11640079761,13.3473684211,
Calabria,,,,,,,,,,18.4436285766,16.5526679443,17.3039913888,18.4036067649,15.4483251292,12.5932338839,12.879708384,
Sicilia,,,,,,,,,,25.6202173265,26.32930001,24.398754777,22.6294488859,23.1076077327,24.0502439906,22.6389725996,
Sardegna,,,,,,,,,,20.7447103904,24.0820773299,22.9252840865,16.3580199948,18.7464920486,17.4392935982,16.0625207848,
Italia,,,,,,,,,,18.8936911802,18.5681488785,17.1012979968,16.4064506213,16.7583869619,16.3522463812,15.4340486814,
