Regione,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Piemonte,25.4672897196,20.5727644652,21.6310005784,24.0772288472,25.593220339,20.4217536071,20.9731543624,21.8109339408,23.6683141131,,25.0942380183,22.1386351424,20.3035060178,19.1991786448,20.321410057,20.3243791181,21.5
Valle d'Aosta/Vallée d'Aoste,20.4081632653,23.5294117647,29.4117647059,21.8181818182,28.3018867925,24.0740740741,22.641509434,28.3018867925,18.8679245283,,27.2727272727,23.6363636364,19.6428571429,24.1379310345,21.4285714286,22.8070175439,18.9
Lombardia,19.0309398716,18.1603773585,19.520646838,21.0191082803,18.2049110923,18.6535764376,21.0292072323,18.7022900763,20.9446693657,,19.3706474078,21.6012477255,23.8119570772,21.6997736988,19.1804492718,19.3469187331,21.8
Trentino-Alto Adige,19.8757763975,13.649851632,16.2241887906,17.5637393768,17.8470254958,14.9584487535,16.384180791,19.0082644628,13.2978723404,,15.8441558442,17.9487179487,15.4822335025,16.2561576355,16.4251207729,15.9144893112,13.1
Veneto,26.0403530895,19.5214105793,20.5660377358,17.9890975167,24.2442563482,23.6559139785,20.5463182898,20.748100526,21.7517401392,,28.0711506392,21.2589729431,19.7033898305,22.3849372385,20.0518134715,22.2109016811,18.4
Friuli-Venezia Giulia,22.0374220374,15.2034261242,18.6440677966,22.0125786164,17.9381443299,22.6,19.5519348269,23.3954451346,23.137254902,,20.8984375,18.4261036468,19.2233009709,20.8413001912,19.1287878788,19.6296296296,25.8
Liguria,35.7142857143,21.1188811189,30.9392265193,24.5901639344,24.8579545455,25.988700565,19.3055555556,29.4617563739,29.676511955,,24.7967479675,23.2653061224,21.2765957447,22.0134228188,23.8219895288,21.0875331565,23.6
Emilia-Romagna,23.2142857143,15.0130548303,17.9738562092,17.6996805112,20.0887198986,21.1311373524,21.8502738892,16.4979154258,20.5985915493,,20.4022988506,23.1967686093,18.7329328236,19.5295404814,20.3516249334,19.501854796,17.8
Toscana,19.3076923077,19.337848006,18.1277860327,17.9429429429,17.5489485134,19.0994916485,21.0071942446,20.4853675946,19.9717713479,,19.5804195804,22.2374742622,17.9144385027,24.2076871207,22.5930680359,17.0199100835,19.4
Umbria,23.4113712375,17.0648464164,17.9310344828,16.7785234899,17.7777777778,18.5303514377,21.4046822742,23.9202657807,16.875,,23.9520958084,19.8224852071,20.8695652174,16.8067226891,20.7865168539,22.9916897507,20.5
Marche,25.390625,18.2330827068,25.0957854406,20.2626641651,23.8185255198,15.5722326454,17.3598553345,21.0338680927,17.5438596491,,14.9305555556,19.795221843,22.4390243902,23.4248788368,20.8881578947,19.3290734824,19.1
Lazio,18.6559679037,15.8464566929,13.1852551985,18.1951937224,19.9605717102,17.6787463271,19.8568019093,19.9903892359,19.527996298,,19.0250828206,21.6968011127,21.6366158114,18.547008547,20.1873935264,20.4021784667,20.1
Abruzzo,30.1123595506,22.4215246637,27.3942093541,21.1790393013,21.412803532,24.1830065359,23.275862069,23.3905579399,24.2105263158,,24.693877551,21.1382113821,21.0420841683,24.7035573123,15.9615384615,24.1573033708,22.7
Molise,37.9310344828,23.0769230769,22.0338983051,25.4098360656,20.8333333333,27.5,19.0082644628,22.5806451613,24.3902439024,,27.731092437,23.7704918033,25.6,26.9841269841,25.2032520325,27.5590551181,20.7
Campania,26.884019241,21.7083786725,20.3554119548,21.199143469,21.3973799127,20.652173913,23.441662227,21.6779572694,20.9194214876,,22.0374220374,20.9456024403,25.0,23.5032162296,26.076199901,24.0212663122,26.5
Puglia,26.5473527218,17.8165276725,19.9700822737,22.0149253731,15.1493080845,20.1012292119,15.1718983558,22.8571428571,18.70604782,,20.6514206514,16.8117883456,18.4479237577,20.0675675676,16.1595672752,18.4020956123,15.8
Basilicata,25.3588516746,22.3300970874,21.7391304348,22.4390243902,22.8571428571,19.9052132701,27.4418604651,24.5283018868,24.2857142857,,25.6880733945,17.0403587444,26.8518518519,28.5067873303,23.6842105263,28.3261802575,26.8
Calabria,31.5068493151,26.5367316342,24.1228070175,28.3382789318,25.2857142857,32.538569425,31.4165497896,29.009762901,33.426183844,,31.1231393775,28.7262872629,29.6495956873,32.0209973753,26.1968085106,30.2477183833,30.5
Sicilia,28.7757437071,23.1769361221,21.9132369299,22.849002849,22.445561139,22.1352711012,26.0404949381,25.2399774139,28.7362637363,,26.4547413793,21.4285714286,27.0142180095,25.9493670886,28.9144050104,25.0128139416,24.4
Sardegna,16.9429097606,18.9435336976,15.0877192982,13.7362637363,12.0,14.7208121827,17.35395189,16.1449752883,14.6048109966,,13.4003350084,14.6622734761,16.077170418,14.0625,13.9356814701,17.3252279635,12.3
Italia,23.9975027614,19.2053614169,19.9320498301,20.6569893487,20.5405910088,20.5923119571,21.2844205397,21.2794030666,21.8982019859,,22.0331549864,21.2612455995,21.7890691716,21.7754109359,21.1687611464,20.9932556714,21.0821036487
