Regione,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Piemonte,,,,,,5.59440530901,4.14997073752,3.88418807373,3.755029731,5.20870114876,4.81207228532,5.06612637174,5.41078424512,5.12681227974,5.05236935417,6.16175676827,
Valle d'Aosta/Vallée d'Aoste,,,,,,5.53413310483,4.16299246195,4.46336099879,4.11541898966,4.46591246134,4.06161478078,4.66505834829,4.88618992188,4.95844681891,4.35393844912,3.90298299415,
Lombardia,,,,,,5.34662329107,4.18374370043,4.08129323054,4.13897263508,6.03508954922,5.46218649891,5.89830457505,6.07263505798,5.95360717954,5.79932464173,6.17164985591,
Trentino-Alto Adige,,,,,,8.00653311864,5.84279412828,5.02633690042,5.10267779451,8.02002634458,7.55935660812,7.46597435292,8.37720526973,8.09508703755,8.2769292346,7.87083933109,
Veneto,,,,,,7.20067961921,5.32962283883,5.02754157774,5.19097782892,6.16006182489,5.99711105572,6.34923553045,6.55668802039,6.53106813025,6.0993994942,5.89956013319,
Friuli-Venezia Giulia,,,,,,6.31302484101,5.75372903962,5.5452049706,5.48748689006,7.99680446795,6.63613802541,7.28077553908,7.73811605862,7.37910744985,7.07886620649,8.20355951057,
Liguria,,,,,,4.24592342761,3.4454772521,3.27345631997,3.72776945868,6.37802558693,5.76684380861,6.87069837101,6.66303958569,7.0114834034,7.33859832323,6.81308986221,
Emilia-Romagna,,,,,,6.8934845158,5.199769469,5.53567589352,5.69827472168,6.66070628379,5.73660287458,6.47129050982,6.45112174128,6.67843090239,6.98680566519,6.80039299165,
Toscana,,,,,,6.12024954028,5.01296110268,4.85315811852,5.35689945703,6.24410315612,6.8440898214,7.02645197764,6.38181625423,6.80211054952,6.81395989565,7.21552858676,
Umbria,,,,,,5.69181920388,4.78289369097,5.5427331812,5.18264499131,7.57767742075,6.95296130819,7.13282014331,7.67050758429,7.63306265294,7.25719269797,7.32960802708,
Marche,,,,,,4.74993492637,4.01100203326,4.23249514426,4.66537052362,6.00549979142,5.32403418738,6.07154495701,5.72235719128,5.45679181016,4.61523581344,4.62945743642,
Lazio,,,,,,5.25249614602,4.77583941738,4.7579490699,4.85507270102,7.99240173211,7.68119235828,7.49177460651,8.3186151881,8.15388301393,7.33806051284,7.15466612083,
Abruzzo,,,,,,3.86190120309,4.45389641309,4.6942150677,4.68529785346,7.39698934499,7.07394358709,6.92670922182,6.50315380138,6.95318459848,5.54852834854,6.27203688636,
Molise,,,,,,4.84508067309,4.6208398645,4.82596838988,5.06167338899,6.63695949451,6.31864907998,6.34581000674,6.88512153132,7.33416264067,6.95568223612,6.52236320836,
Campania,,,,,,4.30241583746,3.88807487665,3.59080745929,3.42596207309,5.84799095075,4.99943110045,5.39103208379,5.14530777769,5.21891805645,4.95528129833,5.57473569833,
Puglia,,,,,,5.27584436131,4.40627940385,4.22515822719,4.03443328551,5.22841147855,4.76816336099,4.89214989011,5.27909424234,5.67194258948,5.08727790909,5.16392415263,
Basilicata,,,,,,5.32886316312,4.49983298605,4.73120733261,5.52997729665,5.76810112434,5.65103751634,6.4413905224,7.10553186378,6.86063297469,6.1765174795,5.76017464525,
Calabria,,,,,,5.24267770908,4.91174394866,4.48072897799,4.46555585823,6.77297005874,5.90139865326,5.94254226929,6.1666165065,6.28801929986,6.1604618805,5.6119266055,
Sicilia,,,,,,3.96890605904,3.39251197204,3.35416962258,3.36196987137,5.10887232501,4.92575642531,5.38924158751,4.92045770968,5.18535518385,4.86754000536,4.65895970869,
Sardegna,,,,,,6.3269051481,5.61627557468,5.78218872366,6.08516657473,6.65611533305,5.95000645952,5.95538057195,6.63749580665,7.53395629613,6.44989822239,7.24540522701,
Italia,,,,,,5.4626570766,4.49722945503,4.39845900271,4.47060477777,6.24669338721,5.78413759807,6.10706742285,6.23078583556,6.29973684681,5.99172594599,6.17793472791,
