Regione,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Piemonte,,,,,,8.52782887118,8.43835113694,8.4165166523,8.41356469396,8.70400315256,8.42957934698,8.47265090503,8.81436682288,,,,
Valle d'Aosta/Vallée d'Aoste,,,,,,5.81138870133,5.72829255366,5.65434503454,5.67285664075,5.77649441541,5.63571868721,5.57707492666,5.96853368056,,,,
Lombardia,,,,,,7.81496037646,7.75094928145,7.62837979427,7.60225438983,7.85508856334,7.78706077243,8.30034936183,8.2666903004,,,,
Trentino-Alto Adige,,,,,,6.90128235681,6.89361538659,6.87328579193,6.83309745392,7.01768580593,6.69701378506,6.75571764584,6.73488070066,,,,
Veneto,,,,,,8.06303804283,8.04575575065,7.94014398219,7.93200755337,8.16636539819,7.89696891356,8.0697829014,8.59789702594,,,,
Friuli-Venezia Giulia,,,,,,7.26759211401,7.18805179517,7.14387965773,7.13933280293,7.44209851188,7.20400545755,7.37755835097,7.8910026298,,,,
Liguria,,,,,,7.02788837886,6.95117926325,6.89663719276,6.87259920833,7.19334605079,7.08372891015,7.24029548085,7.61548229332,,,,
Emilia-Romagna,,,,,,8.48368223357,8.48803148256,8.47483686023,8.45029343343,8.87077711909,8.58072329042,8.7379676644,8.94843497564,,,,
Toscana,,,,,,7.79063471373,7.70983253916,7.66782443399,7.66670970622,7.87060203034,7.55197311935,7.62212164231,8.01063467477,,,,
Umbria,,,,,,7.33117461187,7.31137539578,7.18664971116,7.18600393459,7.43847758612,7.44576304183,7.56315056923,7.69061220046,,,,
Marche,,,,,,8.07934558189,7.97953063413,7.93388071282,7.96273645077,8.26841413587,8.07763776631,8.3027512792,8.28748604886,,,,
Lazio,,,,,,6.71659060051,6.59946787449,6.53974242673,6.53037079319,6.52395734237,6.21938024121,6.32666049474,6.00320463337,,,,
Abruzzo,,,,,,6.80807169106,6.65145116107,6.63080533609,6.62090705984,6.8301356794,6.67022203196,6.64032229293,6.61321309898,,,,
Molise,,,,,,6.30117589115,6.17065968523,6.17138896892,6.17248974464,6.36132498031,6.26199799178,6.45751751678,7.44709494553,,,,
Campania,,,,,,6.22684274609,6.08168584729,6.04966487757,6.02211509029,6.17856193891,6.10045515734,6.21138600031,6.40982492886,,,,
Puglia,,,,,,6.50955652301,6.45505570528,6.41524881672,6.43556600651,6.58045977181,6.49787162116,6.54192458785,6.5988701996,,,,
Basilicata,,,,,,7.25036504549,7.12855129441,7.15808490664,7.18649481215,7.42452709064,7.26601004627,7.45224234738,6.53124506989,,,,
Calabria,,,,,,6.01763304047,5.92914028997,5.90859659352,5.93678592792,6.08647076245,5.97055845797,6.06180387226,6.10770314771,,,,
Sicilia,,,,,,5.88616916465,5.74699315463,5.77065708043,5.79843238542,5.94066150913,5.83236660247,5.90910873297,5.99288384897,,,,
Sardegna,,,,,,6.25095117043,6.11139260241,6.10725120309,6.09608688987,6.23519108819,6.05907521137,6.17461742323,5.99323284802,,,,
Italia,,,,,,7.3428293299,7.26501548249,7.2128190912,7.20475560686,7.41763029301,7.23304774019,7.41811232384,7.54154365949,,,,
