Regione,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Piemonte,,,,42.0558255981,44.6124512041,48.5696420385,52.5352970342,47.5998217196,44.3639555641,44.671257467,43.9187825179,42.7699611118,44.1644619126,47.2317613406,49.6971958486,,
Valle d'Aosta/Vallée d'Aoste,,,,32.5644684517,31.6780368014,31.3587593418,41.4429109685,45.3114883269,43.0278240863,40.6782294517,41.3463117619,40.5766415756,38.299727631,38.2702143057,39.5650133284,,
Lombardia,,,,49.0865701047,51.3951475793,54.7212793551,57.6557072302,59.4086762877,62.573164184,63.9904652608,67.9727499468,72.1253601655,76.4583301541,81.9821915577,85.663130365,,
Trentino-Alto Adige,,,,43.0251296914,46.3655586418,49.1504470253,53.3553075427,56.62842915,60.6323276004,63.8311031282,68.6020728743,72.8801016976,75.1473304209,78.8508896385,82.8026676199,,
Veneto,,,,44.015466157,45.7995424544,47.3166592857,49.1439993758,51.7014828995,54.0791255359,54.7665976549,57.2395023022,60.0861801715,64.4962260746,68.6192936719,71.2949740401,,
Friuli-Venezia Giulia,,,,36.2863304282,37.3033317882,41.2005888883,41.5916475713,42.6846671759,44.5131949052,45.7409645629,46.0252762983,45.8935235095,46.9976770776,49.6193283682,52.1832291101,,
Liguria,,,,30.52282266,30.1624555985,30.8391694522,30.5642487965,32.7368932439,33.1666494581,33.2445872807,33.4696990471,34.7167607835,36.824424452,44.8545125163,45.2067737476,,
Emilia-Romagna,,,,48.7873263508,51.4522465526,52.7704136262,54.655644998,56.3673432709,59.2485042272,60.6087837883,62.9387106009,63.9909682002,67.9207049211,73.6287426468,76.9777007145,,
Toscana,,,,40.0480567834,40.7155739333,42.2758015097,43.0653924327,44.4975282727,46.7891453872,49.2439364167,50.9901973632,52.8296692331,55.9380090736,59.7549956822,63.7205778466,,
Umbria,,,,39.8817495064,41.5959697958,42.9105308093,43.3891413886,44.8125437162,46.2955030031,46.7267477453,49.1594819394,51.0089363225,54.0706229003,57.469604113,60.6386940477,,
Marche,,,,39.7146168562,40.7294907404,42.2840568928,44.9449118293,47.134997139,50.9462212298,53.0592012624,54.7998992287,56.3377524371,59.2444479503,62.6533313386,65.5322813322,,
Lazio,,,,46.4304928742,43.5570890347,45.7675346432,49.9035864318,49.5425907338,52.5110366055,48.7150844022,47.7183330493,50.2477927308,57.5477390508,64.4161928029,64.2701530156,,
Abruzzo,,,,36.1963925872,35.5557180456,34.2259792035,33.7864393715,34.5172987809,37.1827788465,39.713873707,40.9620578435,46.0132513512,48.9896282778,52.4834453379,55.1279593933,,
Molise,,,,25.4492940252,26.4472264452,29.5128486574,29.4114943588,28.8181496422,29.7464829573,31.8288201339,33.6723961301,34.6576037433,38.1380624144,36.7826063365,34.8161971294,,
Campania,,,,25.7994522346,25.6824639362,25.287591485,24.1660870762,23.5420594169,23.6815020767,24.9545096002,27.1570691665,30.7678442065,34.357485039,35.704239775,37.3119001348,,
Puglia,,,,27.3092671188,26.5756562722,26.0799233154,25.2294656436,25.7202625583,27.3468949734,28.0686320558,29.0072284001,29.7001968199,32.7765126637,35.2039497726,37.4273310043,,
Basilicata,,,,32.9489990814,32.8046809088,32.9428644826,32.4262576853,30.4832769978,31.2325463442,31.3322132068,32.7149297834,31.4705468639,32.9572196653,33.3435425303,34.4023730369,,
Calabria,,,,20.5501528022,20.0387035877,19.8438273736,18.7179097178,19.3426409482,20.0525952352,20.7760059702,21.4530587997,21.5179139695,23.4832470574,25.6453213951,25.1717328711,,
Sicilia,,,,26.6495959971,28.266900807,26.8131699015,25.1260042242,24.3280675236,24.8363307173,25.2725652511,25.9982506399,27.9904447976,30.05970259,31.6240465133,32.0719025254,,
Sardegna,,,,30.0891470173,30.3749938795,30.9166849108,30.0225461231,30.1652692964,30.6930485496,30.7118914055,31.3375747237,32.0650637669,34.0952341253,35.9401102335,38.0820184978,,
Italia,,,,40.4542721175,41.4377615406,43.1667988217,44.8141535513,45.4316853058,47.2422083779,47.8787651744,49.5814262722,51.7665647998,55.4923895803,59.7301764166,61.9775665282,,
