Regione,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Piemonte,,,,,,,,,14.7,,,14.798324098,,,18.8,,
Valle d'Aosta/Vallée d'Aoste,,,,,,,,,,,,,,,11.4,,
Lombardia,,,,,,,,,11.5,,,19.530116832,,,11.6,,
Trentino-Alto Adige,,,,,,,,,,,,,,,,,
Veneto,,,,,,,,,11.5,,,14.79326018,,,14.5,,
Friuli-Venezia Giulia,,,,,,,,,,,,10.301416697,,,13.5,,
Liguria,,,,,,,,,,,,22.921053428,,,18.3,,
Emilia-Romagna,,,,,,,,,,,,18.387185437,,,17.6,,
Toscana,,,,,,,,,18.8,,,,,,19.6,,
Umbria,,,,,,,,,,,,,,,20.4,,
Marche,,,,,,,,,,,,,,,17.5,,
Lazio,,,,,,,,,,,,,,,21.8,,
Abruzzo,,,,,,,,,,,,,,,20.9,,
Molise,,,,,,,,,,,,,,,22.8,,
Campania,,,,,,,,,,,,36.137194292,,,31.5,,
Puglia,,,,,,,,,,,,36.254810257,,,17.6,,
Basilicata,,,,,,,,,,,,33.962110004,,,24.1,,
Calabria,,,,,,,,,,,,,,,33.0,,
Sicilia,,,,,,,,,,,,40.802528831,,,31.4,,
Sardegna,,,,,,,,,,,,37.176907657,,,24.5,,
Italia,,,,,,18.9,,,23.9,,,26.4,,,21.0,,
