Regione,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Piemonte,44.2933061065,45.8272053593,45.7666836012,45.9158913449,48.0291630311,50.4785915081,52.2846988257,52.8764456815,53.7030502743,53.7260027873,54.3821210428,55.9039326172,56.3445539973,57.0536081516,55.7057764527,55.7604454511,57.1808361994
Valle d'Aosta/Vallée d'Aoste,50.7335448488,51.6398108637,52.9052078534,53.9323019233,53.264667258,57.3786780153,57.7117989243,55.3677623104,60.8613288358,58.16735567,57.862271477,58.4616152292,59.6431991444,59.873609897,59.1725510755,60.3276701319,60.7551581267
Lombardia,45.3246986729,46.1594240556,46.5126455013,47.8284492427,49.3234937594,50.294961133,52.1363566041,53.4863601238,54.7315653108,55.1311234081,55.1042293937,56.4990493324,56.5664329881,57.136258811,56.1252370661,55.7607366327,55.1804712439
Trentino-Alto Adige,46.5840157066,48.8611691101,49.5943008785,51.0889647598,51.4318159985,53.9203994741,53.9852748176,54.3946657404,56.4352642318,57.5119131119,56.8148842006,56.8921921452,57.9422828513,59.6589381718,60.0111449794,60.0653404611,60.3223417327
Veneto,42.6710792822,43.7810481354,45.5367258974,45.7137195208,46.8971751358,49.0539349663,50.6470524534,51.2482237718,52.3933498543,52.2871666106,52.9704555611,53.6129493542,53.9579608116,55.5355735052,53.8821535002,53.3492504721,54.7827435698
Friuli-Venezia Giulia,39.6794181411,41.4890211944,41.4545022976,42.8139889418,44.1562966737,46.3888178743,48.1940536514,49.1605920059,51.4028292573,52.5557105315,53.9671841629,54.7552330593,55.6544908447,55.5366232649,54.0804692401,55.5485093865,56.6043881122
Liguria,42.9997340514,43.5933947631,44.6723376054,46.6648816957,48.4956184903,50.4570358954,52.9635756943,53.2965098897,51.0001136446,50.0558054791,50.4891713454,52.6057464402,55.0015191318,54.7190929804,54.8740688881,54.9981481855,55.3532488606
Emilia-Romagna,52.1033580446,53.5494199721,54.2483131877,55.4279972076,57.3220528555,59.0888802556,59.9179317648,61.5159427313,61.6193646731,60.2483892782,60.0462467503,61.5401091709,62.0275360303,62.1380296189,61.5066718563,59.9488907254,60.8596080552
Toscana,43.7161489236,44.1164214784,44.3810591432,45.7477699807,47.8160042549,49.9411353681,51.5000477066,52.2555954355,53.1572738755,52.8929563959,54.050818451,54.9875396223,55.5422199011,56.1710615824,55.4437080963,54.4534110135,54.3706977728
Umbria,44.5454652506,46.3473468837,47.0886706837,48.607118527,50.7224169988,53.1262257755,55.2345771472,54.5162813943,52.0971566073,51.7428697327,51.0150270968,53.4290121677,55.4926422257,56.812544955,53.4408867222,52.9752491473,53.2853644528
Marche,44.1698101914,45.5811626987,44.629821804,45.9507461546,48.3697846491,49.0757477485,51.2851479308,52.6127280455,54.0958543412,54.1971834011,53.303536351,53.8344148927,54.8429684439,55.9435438017,55.4314039477,54.8415369442,54.6651090112
Lazio,34.8936700032,35.9752550302,36.454389307,36.9670237528,38.0681456964,39.721685679,41.530622864,42.880716155,44.7445706847,47.1014067351,48.013836383,47.9352525929,48.1229709406,49.035771967,48.6119824551,49.0412027774,49.016260282
Abruzzo,44.4402521721,45.9717203202,45.7267250064,46.3215766028,45.0674032849,45.6511733624,48.3331338318,50.5830195325,47.4083236434,43.9431470086,44.6580014366,44.7243376179,44.1374959789,46.7398702368,43.1947619738,44.066675055,45.1728044864
Molise,34.6830887248,34.1873376406,34.1679011728,34.4895335528,34.2508422053,35.6410878494,37.1569907459,37.5401820873,36.7125766146,38.5039820759,36.7290486658,38.0693478578,40.4235387815,41.4535392938,40.6235815554,39.1571549364,39.3393148528
Campania,26.3103588569,25.861707705,25.9671777912,26.9769140312,26.8262124829,27.0143154373,27.465028416,28.1723719143,29.5561272721,29.1186482701,27.86431809,28.4309226628,27.8581274809,27.2976357632,26.2612806448,25.6772729815,25.4469842997
Puglia,26.0431805935,26.0746187503,25.7738385565,26.3166669753,26.4672008592,27.8219487084,29.6776155144,30.9137895757,29.3360795622,28.8132063188,26.7748151309,28.5267065764,29.9568873279,30.2088331584,29.2341723749,29.4996972045,30.1495398208
Basilicata,29.2272652985,28.8562986498,30.0539807407,30.5284260011,32.5346095358,33.075620702,31.9838873238,33.132402149,34.4560371621,34.459680618,34.5722667532,34.3163247903,34.1165250855,34.9094750285,35.5904559493,35.1740778095,34.8887928499
Calabria,26.3190021193,25.209273488,24.7316464826,24.7981687786,24.4574660813,25.67633768,27.2472502818,28.0093678551,30.1488147344,31.7698702555,30.7682010579,31.7366425928,30.9737530914,30.7853475453,30.2095738165,30.1809086231,31.3424874829
Sicilia,21.2034676944,21.5191522394,22.0061100207,23.3107025272,23.845416182,24.4025321518,26.1889328928,26.9518230629,27.2858065942,27.0240388485,28.1508629982,29.5420070725,29.0321413361,29.1319216474,29.1275229727,28.6654541462,28.6915261811
Sardegna,29.4969337644,29.8433550243,31.0941827341,32.4989785265,34.0557065263,33.3769424098,36.1841101917,37.2983359839,36.6981776963,37.8347844412,37.0897753293,38.2207168987,38.9665379054,40.4442686251,40.1801755049,41.8095392502,42.6050669402
Italia,37.4690266963,38.1340645346,38.5059437485,39.4161034737,40.4911344894,41.8054916958,43.3956618278,44.3913164818,45.1329807128,45.2390079694,45.2653101353,46.3137000424,46.6348666972,47.205290364,46.3648662918,46.1482616213,46.5026608557
