Regione,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Piemonte,83.0623358866,84.8444192755,80.2630767724,94.5089285714,70.9917336209,89.3165188189,78.799161283,74.1475303235,63.0155051044,80.0005520273,93.185377383,86.3510371128,74.7807642637,90.7736049939,88.4616100936,76.8739221605,60.8289174546
Valle d'Aosta/Vallée d'Aoste,,,,,,,,,,,,,,,,,
Lombardia,175.034559186,197.719837729,186.170887857,171.52781076,162.107089307,185.35735727,185.0709514,173.727559882,172.165713402,173.528721662,179.676093156,141.013276824,144.022743161,162.987631838,150.217707892,144.222061137,153.633932797
Trentino-Alto Adige,,,,,,,,,,,,,,,,,
Veneto,222.429111743,221.475201591,194.504675791,244.469344656,203.959681239,257.323837832,233.503087182,305.918665858,247.502475162,242.892583391,249.397820614,237.72245145,234.665635358,315.911878689,241.086898056,236.985527124,240.002264733
Friuli-Venezia Giulia,9.00537825406,109.091811111,95.8037828894,100.885028104,95.6009761169,126.76783182,124.361206634,119.410100515,113.711870636,108.614395683,100.690655795,107.17723428,96.047045815,102.826417431,97.0674350514,88.253882875,98.9201203666
Liguria,69.1378780113,78.0632738416,66.6284535137,66.2956599686,67.6185429424,78.5341380332,66.168355794,65.7176130431,76.011195601,51.6277309709,66.6180377128,56.9675871877,61.5754326779,58.7381842163,64.0468029784,58.6974364848,60.7660317882
Emilia-Romagna,65.9372643792,68.070614038,59.8608704829,69.4717180232,59.8715501446,75.5586497748,79.2128795094,72.1689333241,75.2543894653,76.5599606781,69.1765602774,68.6536689179,60.7250885924,54.587400213,54.7893850616,57.9951995788,58.2203497002
Toscana,273.287818043,290.580474127,260.955446139,288.695699577,291.982046731,324.791219852,355.513061791,306.978927526,278.769926385,292.936494752,286.285878998,278.248439611,251.059318343,256.946452129,228.736274703,236.47622797,237.34887751
Umbria,121.175014795,118.385505788,105.695097994,119.934542887,114.628265781,126.173803474,137.180957843,122.463832728,101.887754173,133.179875799,93.8218043732,98.531297001,103.477412777,109.431023252,82.8452124384,75.9990221643,93.762440307
Marche,102.587375948,99.0132884608,102.688841309,101.209675026,94.6198957653,96.8766235116,97.2232605539,97.0964326111,85.1288180394,75.1445558362,85.4495707451,79.4770716309,73.8210677123,72.9176011483,69.4849358689,70.8102912908,78.6378536447
Lazio,150.431903254,161.561377732,146.134071448,184.829195425,179.918839236,244.742144087,226.357503899,214.420265613,207.913615385,204.455848283,218.436127534,221.794057903,210.668719584,219.423805382,204.958678298,203.697170905,209.33494784
Abruzzo,78.7656733431,72.2714360155,76.2850566874,69.1704552942,64.6312202246,68.5674243983,79.8593480592,70.7070088652,72.063277515,65.5823502884,71.3768165104,68.6043755481,62.3960170626,64.1953867727,46.7527126633,38.8774371679,39.4521508728
Molise,63.1080499354,62.0071334343,52.3655913978,26.4976174268,22.8618938475,33.4615043332,36.6306665749,64.7936294302,26.4934236183,47.5449043342,62.2995877233,54.3903635472,59.9125176894,51.6006764243,53.3500487533,62.622588816,68.4695417362
Campania,132.420395341,126.547007192,117.001375723,126.108184193,116.343662087,136.276150455,155.037658302,158.286967206,142.142419019,150.255748973,160.14255444,163.297674932,153.74693423,164.812634889,138.040574013,142.197120218,151.680916489
Puglia,58.0818935244,74.4989303933,72.3804758155,68.7849646914,61.172231202,73.7268391265,73.8320023971,82.5591442764,81.8582445832,78.1270646687,85.8078393881,96.3443993019,82.5055090958,77.2631413832,75.7143760673,77.690274194,79.4795244936
Basilicata,50.9884152553,45.5226024773,49.9269689659,51.3228016749,36.6952230617,39.6367521368,48.6586452763,52.7691553668,45.2765900588,52.2378736296,50.5270281545,46.9567024017,42.2599537908,43.3527034326,45.4107893373,49.4795912965,46.7424676601
Calabria,65.1501335244,79.6645808271,70.1158220584,220.909195336,154.241662938,147.402724763,71.2257964977,179.309891554,77.7975614214,66.4336694385,95.4203188736,71.5637008572,72.1377396924,57.7251720584,49.3392565934,33.4309095959,40.2363981334
Sicilia,,,250.166498877,162.702851951,144.505801355,183.815783286,187.12399323,146.713602983,138.547764902,144.643483114,151.377174794,159.32923866,130.17102548,139.047086602,128.59953878,,
Sardegna,133.792087639,124.713429594,114.782450706,106.530722555,106.375043036,140.43871801,141.041832775,116.652580773,105.709013452,103.487409094,120.21363211,107.634845009,94.3329182044,103.200669129,89.8243775882,52.6158034401,86.5828633553
Italia,127.890091821,160.742497827,157.074856142,166.667699392,156.488345753,187.065197327,191.283540139,177.233152663,164.354905423,168.176895786,177.722134323,175.051062723,162.176889112,172.104352279,156.754695542,160.971783775,165.843572211
