Regione,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Piemonte,,,,,,,,,,22.2839983788,20.6756503837,19.9625897084,17.2788370776,18.4070067747,19.765431198,17.5784042749,
Valle d'Aosta/Vallée d'Aoste,,,,,,,,,,22.3455250762,22.2702630346,21.8790333917,24.2562836986,25.8591907576,21.3571986029,21.2146715237,
Lombardia,,,,,,,,,,21.7798109569,21.6125002028,18.5446085768,18.3060244542,19.8019318958,19.9476918634,18.3967741935,
Trentino-Alto Adige,,,,,,,,,,21.5999205572,19.656019656,17.3456239469,17.2137923304,17.041707482,16.6968574173,17.2670856452,
Veneto,,,,,,,,,,18.1554103123,18.4376851669,14.9580624187,13.0955333015,15.6473399172,16.9834115806,16.0364514712,
Friuli-Venezia Giulia,,,,,,,,,,13.6980136334,15.9049469437,19.7746795393,12.6302853632,15.2683360583,14.5463613316,12.09734489,
Liguria,,,,,,,,,,16.3041304425,17.0246851503,16.082471821,16.5405801556,12.6504133096,12.4499871312,16.24753098,
Emilia-Romagna,,,,,,,,,,20.0132182246,19.4135338346,17.7471033588,17.4235918161,16.6065743229,15.0078376048,14.9312912636,
Toscana,,,,,,,,,,20.9532853977,17.2012449082,16.2874603893,17.9514775629,16.5193970395,16.9196607008,17.6098828503,
Umbria,,,,,,,,,,13.2821439326,15.4922944483,14.769035053,12.6880896427,14.7970523868,12.3220685266,13.3576824936,
Marche,,,,,,,,,,16.7414235484,19.1890874882,17.9624359704,16.3566413388,14.7379415116,15.597307908,14.9577412464,
Lazio,,,,,,,,,,15.6244559913,14.8293956192,12.3132276843,10.8754489148,13.1979353098,11.1680449288,13.4036900002,
Abruzzo,,,,,,,,,,16.6072615236,16.1157750879,14.6920792079,14.9990005996,15.5951078851,14.7615743036,13.4619171495,
Molise,,,,,,,,,,15.2396959395,15.5894869572,16.2416081338,16.3724727838,16.532665299,16.6028552888,13.5497749273,
Campania,,,,,,,,,,28.6487484991,27.9419137992,27.0742198892,29.0109156953,26.3195394971,23.5154483094,22.9867112722,
Puglia,,,,,,,,,,30.2975377151,29.3501949989,27.0125829838,25.0992855937,24.3352568454,24.7668093971,23.430740038,
Basilicata,,,,,,,,,,16.963941646,18.2814266225,15.1868224802,14.0816205534,13.9490945674,12.0205582989,15.100953392,
Calabria,,,,,,,,,,21.8598943606,18.2808547285,19.618230563,21.2517757622,18.7108605211,17.4038777522,16.1602764155,
Sicilia,,,,,,,,,,30.7137674587,30.206001402,28.1313668173,26.1404956834,26.2037948626,26.5452760298,26.0445555808,
Sardegna,,,,,,,,,,30.1122009738,33.1862886896,28.2619311876,21.7822453129,22.9277828887,22.9462264887,23.8795372956,
Italia,,,,,,,,,,22.9333433172,22.377222156,20.5924950003,19.7018082533,19.7360514073,19.2339112458,18.7744116163,
