Regione,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Piemonte,20.2217389654,18.712764654,18.0104390582,17.4403537075,16.9609021755,16.119555664,15.4619431653,15.3477492737,17.7055290657,18.8149017364,17.9460410717,17.1274923688,16.613324695,15.532843864,16.5970689126,15.8265914721,14.2700603342
Valle d'Aosta/Vallée d'Aoste,28.5195833516,27.1708188327,27.7129805223,26.709155859,26.5513888479,24.5668137326,26.0093695986,25.5920627995,14.8548029129,16.3535241519,15.8031681762,16.2720815164,15.7843863965,15.0532929764,14.5861561863,13.7112817646,12.935747949
Lombardia,25.0781383909,24.2522286573,23.5636308924,22.4415036282,22.1710849085,21.700698201,20.9920028777,20.0660019736,19.9902875665,19.4533708558,19.8293357762,19.2641594097,19.4927323914,18.9942865331,18.9304294273,18.3642537014,18.9462665635
Trentino-Alto Adige,27.2601772254,26.0593498421,24.3549161315,23.4253729737,23.2686636619,22.0940788243,21.6297443585,21.8608047099,19.841018718,18.5017613569,19.4862826023,19.8693753402,19.0900732229,16.9678632319,16.4235084619,16.4492095783,16.1813738901
Veneto,28.6496162907,26.8613898874,25.4610202567,25.5365176195,25.119375303,24.1883557589,22.6566253381,22.3027722474,23.2163281587,21.8950877046,21.5813667639,21.4734661857,21.9198589643,20.2692515628,20.3221480974,21.219369161,19.4718161327
Friuli-Venezia Giulia,31.3655210933,30.1074733956,30.7365995048,29.5782090803,28.9533270266,26.894212954,27.1630828976,25.9749679356,21.2735655337,18.520132608,17.4372973337,18.8807604931,18.631850842,17.5491160932,18.2784769558,15.876618057,14.2676436509
Liguria,22.0819621082,21.1006681482,20.6564488459,19.8790460757,17.4141915279,16.9678998668,16.2255269481,16.045538553,17.6057043113,18.958796513,18.6038293673,18.448054687,17.4719999558,17.1545540546,16.6710545564,16.2169551298,16.1634073167
Emilia-Romagna,17.5799496588,16.3885221149,15.6011394895,15.5337043325,14.5863897951,14.275217135,14.2161817569,13.3739373852,14.4059878047,14.940636277,15.3322419267,14.9457102525,15.5259774644,15.1998756969,13.7435678715,14.1115627474,13.681014751
Toscana,24.2143904974,24.1732960671,23.3792174393,22.0656750377,20.5752424493,20.338549132,19.6165313477,19.2349947901,19.1255588167,19.3097655177,18.0436896123,17.9242870454,16.8932279296,16.5601719236,17.4425348417,18.2948380272,18.1013851628
Umbria,22.7465842251,20.0484186513,18.031551887,16.4646469474,17.6518563866,16.1013105615,14.7497150046,14.6004153453,15.7319864284,17.4948139847,19.3183634931,15.9923728099,16.1986371823,15.5003175886,17.3789524951,18.6929564086,17.5023213676
Marche,28.4774511155,27.2064392392,25.9593310385,25.428867078,24.0586198206,25.4041923701,22.5774680433,22.3429944847,18.3638118693,17.6275767516,19.1185311558,19.7253409856,18.344307277,17.0780857516,17.1000963195,17.2791336364,15.2950808458
Lazio,26.6063650996,25.7153384622,25.4663256051,25.6113274508,24.2340989549,22.8655086163,21.7443237627,21.8295227042,23.5566742221,22.5933513338,20.9297497905,22.8036718799,23.2662025324,21.9824236225,21.4385572998,21.2043800301,20.7790482782
Abruzzo,22.0403585194,21.1325489724,20.309038043,19.3110316316,19.7293689757,21.7745707747,20.6933655564,17.4941023907,20.3064696407,23.0475810232,21.8943781251,24.4406820735,25.3956615497,23.9120308833,24.7630114741,22.3601153974,23.1796534901
Molise,29.7998337796,29.9510044752,30.5640388676,30.8561665751,32.3096313493,31.7985948949,29.4105106024,29.9107977975,28.9020168166,26.2618185402,28.7488453355,27.0333013626,25.7150142566,24.3524924225,23.6907043198,24.9908625308,23.3714827243
Campania,31.9530510602,32.5554663227,32.1238557856,32.6131818282,32.9939493727,32.520400584,31.815280796,32.8593978504,31.6537004777,32.6995926692,33.6155098795,32.4315322412,33.5983761371,32.0286262931,31.611550952,31.1247783439,30.9745265059
Puglia,33.588258524,33.4679805026,33.0779329709,32.7988515744,33.0329829495,31.9435489304,30.6152889387,30.0003582331,33.1199404948,33.4023978788,36.8328910529,35.9922103877,34.6328264878,34.3719758928,33.5737536197,32.6352801001,30.9753276704
Basilicata,35.4219576351,36.650723335,33.8573832927,33.54034496,31.1661821262,33.7157230242,35.0634839843,34.5391483877,29.9473157949,28.0781872831,27.475512253,31.4748220056,29.0001875605,29.2221326812,26.5066911611,24.8626856237,27.8697373148
Calabria,36.7225729163,36.3636000857,37.4734526332,37.1792461733,36.3028643685,36.2162392766,34.1623159942,34.9556191632,30.5110689722,29.5586647425,28.9867665808,29.3573567269,28.8450492771,27.5549095083,27.4257954396,25.9266432419,25.1299898546
Sicilia,40.7096418085,40.3502845189,40.1227635209,38.4576570346,36.6300014593,36.1766656774,34.957339729,35.1205828187,33.7066564753,34.2702785441,33.9751843506,32.8710344985,32.7744715376,32.4774580516,31.9132407373,31.3047189493,30.1190394604
Sardegna,34.8731317213,33.3094633278,31.9850328631,30.3095919263,28.9874168907,30.2500319668,28.9231897406,27.520269475,27.8292255143,26.6779621891,27.7411779885,27.6606034946,26.2092066067,23.4553245501,21.6400825562,20.5945237038,20.6036685623
Italia,28.2096525524,27.4857447016,26.8732660466,26.2921334096,25.6335639669,25.1393857579,24.1945347949,23.8846519289,23.9442743858,23.8955651098,24.019810793,23.8234268035,23.7457618715,22.8063586031,22.5654984081,22.1856034526,21.600717655
