Regione,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Piemonte,,,,,,,,,,,,,,,,,
Valle d'Aosta/Vallée d'Aoste,,,,,,,,,,,,,,,,,
Lombardia,,,,,,,,,,,,,,,,,
Trentino-Alto Adige,,,,,,,,,,,,,,,,,
Veneto,2.47197059405e+14,2.47001445697e+14,2.1595450147e+14,1.8298397847e+14,,2.10473822026e+14,2.08923553808e+14,1.83800736515e+14,2.11772140261e+14,1.89737185982e+14,2.08821727518e+14,2.49041114406e+14,3.03278761619e+14,,,2.54711668385e+14,
Friuli-Venezia Giulia,2.79372177172e+14,1.83237263092e+14,1.44182175911e+12,2.67882277634e+14,,3.38286797334e+13,2.81116695481e+14,2.4570056312e+12,2.85257587574e+14,1.5004305417e+14,3.33954714739e+14,4.16168404869e+14,3.5081433764e+14,,,4.19502741683e+14,
Liguria,1.66317892115e+13,2.04807910098e+14,2.55672618963e+14,2.07492578792e+14,,1.73943992322e+14,1.8706048799e+14,1.88356578722e+14,1.96143273463e+13,1.68511411514e+13,1.62085692365e+14,1.78816906877e+14,1.91225715011e+14,,,1.41199342208e+14,
Emilia-Romagna,1.17939785698e+14,1.22790981329e+14,1.36480464973e+14,1.3739590119e+14,,1.36713520819e+14,1.6077318269e+14,1.6178328857e+14,1.60247409476e+14,1.67959967975e+14,1.89526083839e+14,1.86732559189e+14,1.64975669771e+14,,,1.47412605523e+13,
Toscana,8.29304825274e+12,9.31179592606e+14,8.26107009176e+14,7.04840055201e+14,,6.32343426891e+14,5.94820903302e+14,6.10617540274e+14,6.01308712292e+14,4.96109822005e+14,6.23284970476e+14,5.92646115945e+14,7.92924745601e+14,,,6.17193532551e+14,
Umbria,,,,,,,,,,,,,,,,,
Marche,1.33786486478e+14,,,1.47315712803e+14,,2.66710361796e+14,2.21367730272e+14,2.04336140412e+14,2.4650462461e+13,2.10667993728e+14,2.44989019501e+14,2.47415329711e+14,4.1697740128e+14,,,4.31782390663e+14,
Lazio,5.16802652691e+14,6.30159787332e+14,6.015586541e+14,6.58207022484e+14,,4.56999029131e+13,4.76452709752e+14,4.85265217126e+14,4.85307327143e+14,4.23510707147e+14,5.02978739039e+13,5.48316754943e+14,5.13436801187e+14,,,3.67192449345e+13,
Abruzzo,,,2.31251887017e+14,2.17123676307e+14,,2.15063112539e+14,2.07574211026e+14,2.49707398627e+14,2.15350526765e+14,2.41213648516e+14,2.07736895908e+14,2.14186524987e+14,2.34743290236e+14,,,2.21753907092e+14,
Molise,,3.58370997261e+14,4.12570360932e+14,1.51376731001e+14,,9.32798411962e+14,1.02485718067e+14,7.9262468744e+14,1.85825720323e+14,9.11885809706e+14,4.4480410879e+14,7.82582581621e+14,1.01433478837e+14,,,5.90762298551e+14,
Campania,6.77603802174e+13,8.67358327323e+14,9.56873253014e+14,1.04863221141e+14,,9.26715219451e+14,1.0156742927e+14,1.09617759081e+14,1.39725474723e+14,1.16570206987e+14,1.05224757802e+14,1.02041187759e+14,1.12752706739e+14,,,1.27093644239e+14,
Puglia,6.28137293051e+14,6.70749990045e+14,1.11813105453e+14,9.15138679957e+14,,1.07069020261e+14,1.13099320177e+14,1.19997895029e+14,1.43435645532e+14,1.48033204438e+14,1.64448465421e+14,1.5301403155e+14,1.60844022947e+14,,,1.04403972268e+14,
Basilicata,,,,,,,,,,,,,,,,,
Calabria,2.61566878363e+14,7.72958753525e+14,1.15256990626e+14,1.24221406704e+14,,1.21953854179e+14,1.50231345389e+14,1.58780654702e+14,1.86376267042e+14,1.55535879868e+14,1.45194966787e+14,1.17152294805e+14,1.68338797185e+14,,,1.78436601953e+14,
Sicilia,2.08562833834e+14,2.55927361773e+14,2.87298815584e+14,3.04531679523e+14,,2.82904877641e+14,2.94387688184e+14,3.40911424508e+14,3.49414540568e+14,3.18219433875e+14,3.6140417583e+14,2.69176854385e+13,3.57661469615e+14,,,3.53102472319e+14,
Sardegna,2.51894010616e+14,3.2022667711e+14,3.64095085802e+14,3.29876607604e+14,,2.26303830044e+14,2.31313709893e+14,2.08458584067e+14,2.62851419724e+13,2.942927787e+14,3.06090811958e+14,2.80894259937e+14,2.20689681229e+14,,,2.85187570936e+14,
Italia,4.60850454882e+14,5.62535946986e+14,6.05754022258e+14,5.30779012556e+14,,4.7219256288e+14,4.75355252821e+14,4.74250508958e+13,5.2183259584e+13,4.58138287454e+14,5.07684576873e+14,5.08423685893e+14,5.63819527039e+14,,,5.43899899016e+14,
