Regione,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Piemonte,35.416,33.9101875,33.6144375,47.0051176471,35.5999444444,41.882,35.5411052632,34.8541,32.46705,38.02085,41.3545882353,67.4153529412,64.6322777778,55.3011666667,54.2308888889,65.6978333333,74.7396315789
Valle d'Aosta/Vallée d'Aoste,,,,,,,,,,,,,,,,,
Lombardia,80.7869166667,87.0888333333,95.4103333333,92.0035833333,89.64525,100.989166667,90.1357857143,98.2557857143,75.130625,75.89325,72.1837647059,81.4088823529,84.934375,75.6617058824,59.7869166667,58.1399166667,56.5928
Trentino-Alto Adige,0.627,0.638,0.463,0.86,0.8,0.526,0.489,0.488,0.402,0.436,,,,,,,
Veneto,57.7161,53.9136363636,52.63325,53.1989166667,51.5597692308,50.1327857143,50.5585,62.5034285714,67.0142142857,69.419,81.9589166667,78.6611666667,89.6335454545,80.10025,66.018,65.2121428571,70.1317142857
Friuli-Venezia Giulia,178.2211,195.442222222,197.682333333,178.223333333,194.954333333,247.214666667,223.175888889,307.622777778,376.196111111,397.713,380.216545455,371.284181818,340.859363636,309.936181818,319.420363636,339.035818182,277.414461538
Liguria,14.3075,15.047,15.6767142857,13.8452857143,11.562625,12.69425,9.18466666667,9.91444444444,8.70255555556,15.6731111111,11.68,11.3088571429,11.0681428571,12.737,12.3475,14.5296666667,12.9457142857
Emilia-Romagna,42.3442,37.9486,34.15890625,35.96409375,24.1159705882,26.697969697,29.3509393939,30.8769090909,30.8671764706,27.7454848485,25.7881290323,26.58340625,27.8362903226,27.226483871,23.73471875,24.61653125,25.1574375
Toscana,107.097911111,103.183040816,103.489433962,102.334963636,99.0827586207,92.1214923077,95.133671875,88.756140625,85.205516129,84.383515625,99.1400181818,110.392509434,109.093,100.881509091,94.778,96.8980178571,100.169912281
Umbria,29.3641428571,23.2137,32.1449,22.975,29.5866,27.6624545455,25.3581818182,29.3082727273,25.695,31.2473636364,23.6355,23.5779,24.2311818182,23.3651818182,19.6217272727,20.2469090909,21.5046363636
Marche,36.6755454545,30.9123333333,31.6185,29.2509166667,38.7788,40.5809166667,36.5175,33.7197333333,31.1117333333,32.2970666667,30.8729333333,32.7162666667,31.3598,31.3457333333,34.8230666667,29.8724375,29.3720625
Lazio,87.172027027,86.5191772152,88.5554823529,102.939083333,98.8627209302,105.426516129,101.179808511,100.111117021,99.4241914894,106.656278351,124.420579545,129.557418605,130.487183908,137.287806818,132.714477273,175.774875,199.065443182
Abruzzo,12.8182727273,13.0093636364,12.2878181818,14.1446,11.9991818182,14.7022727273,13.5884166667,12.5086875,11.8484705882,10.4941764706,10.0627647059,10.798,10.1850588235,11.5669375,3.9883125,9.01186666667,10.3812142857
Molise,10.104,11.0526666667,7.1206,8.40042857143,8.87171428571,7.51371428571,6.63642857143,6.810375,6.428,5.335625,5.167375,5.273125,5.049625,5.401625,4.447625,6.72188888889,6.69044444444
Campania,188.746176471,153.116789474,123.185866667,131.942022727,113.377714286,113.744148148,103.403017544,100.620724138,94.8632,101.773390625,115.427696429,114.489118644,117.668385965,108.989433962,98.2457118644,105.83120339,109.282637931
Puglia,19.164,23.6446,26.0157,20.9627857143,20.4892,24.6729333333,23.0577058824,25.2444210526,23.4113684211,22.7026315789,26.7066470588,26.0113529412,25.0154117647,25.9764117647,22.0531363636,24.0031818182,25.9249090909
Basilicata,13.4582857143,15.6955454545,15.3242727273,16.9958181818,18.1231818182,22.2651818182,22.4833636364,22.007,21.4346666667,23.99775,20.3943076923,21.2243846154,18.8073076923,17.3242307692,14.4633846154,17.2713846154,15.4516923077
Calabria,23.9452307692,33.1928125,25.8580555556,30.4985789474,37.3385,19.9250526316,19.7276315789,24.4985,21.7699411765,22.79275,19.0691875,20.08375,18.6865,17.144875,14.7984705882,10.1480625,13.1186923077
Sicilia,,,58.9786956522,83.3545869565,87.7580222222,95.6864146341,92.7457906977,104.026790698,90.0864468085,91.70368,91.5302,84.788462963,80.0119285714,66.934,59.5296271186,,
Sardegna,47.340875,52.090125,40.3978181818,37.5948181818,37.9881,33.2481818182,27.5375833333,26.68075,23.1645833333,20.8818333333,24.4672727273,29.5165555556,26.2034,19.1948333333,18.9225384615,23.8855384615,30.4636923077
Italia,79.7355064516,75.1644294294,70.8756280788,76.4253753027,73.5168917647,76.6256988764,72.8936717391,74.3932312634,71.9598672199,75.5889609856,83.240369469,86.2504459161,85.3501732456,80.9672346491,74.618008316,88.310964539,94.6567122642
