Regione,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Piemonte,,2.15867744651,2.19803363295,2.26293236868,2.33990074572,2.32617358732,1.94256739089,2.06325088918,2.43551448923,,2.42840883386,,,,,,
Valle d'Aosta/Vallée d'Aoste,,4.94630440356,5.05447926654,4.60079132179,5.27748628994,4.85258474946,2.0116811135,2.09580834095,6.47985568312,,5.31062644143,,,,,,
Lombardia,,1.62234094056,1.64720084785,1.71600384221,1.75559673053,1.71411260468,1.96616262475,2.1280355384,1.74947068073,,1.73745747971,,,,,,
Trentino-Alto Adige,,2.38304169047,2.42723219265,2.37955233152,2.55473007402,2.43308472297,2.01522581072,2.1320320035,2.49142604515,,2.54718458135,,,,,,
Veneto,,1.81258898829,1.84123456948,1.91660170404,1.95316044409,1.9339801266,1.9871138824,2.06001141411,1.97031530473,,1.98430464009,,,,,,
Friuli-Venezia Giulia,,2.1333738769,2.17521005767,2.23056201045,2.31835647225,2.27565045906,1.98757704689,2.04655141746,2.3649049021,,2.40267849599,,,,,,
Liguria,,2.33850169287,2.38416235047,2.43894403906,2.54754879005,2.51422774695,1.88620072524,2.03939959849,2.72155198778,,2.67699022938,,,,,,
Emilia-Romagna,,2.03945685158,2.06902564897,2.04251643641,2.17814957967,2.06159218505,1.92037383863,2.10473859451,2.18469264419,,2.12867571577,,,,,,
Toscana,,1.83777136955,1.86453017563,1.92610378552,1.97903516875,1.94011978868,1.90563678623,2.04476463645,2.05937286577,,1.99901908111,,,,,,
Umbria,,1.67484749224,1.69332998903,1.69872143623,1.79343593625,1.68764373596,1.90831201178,1.99109649149,1.78643162453,,1.7024770276,,,,,,
Marche,,1.95131235893,1.98098847084,1.9286898672,2.09509881423,1.93794216308,1.95380839687,1.99522944956,2.01956441935,,2.00596398655,,,,,,
Lazio,,1.69991884983,1.69767593838,1.76288338281,1.79619354532,1.75905240669,1.84630586174,2.05672519961,1.90029706585,,1.77367105515,,,,,,
Abruzzo,,2.47423232358,2.52073651035,2.6897677632,2.66665105755,2.77686690805,1.95625743221,1.93121437561,2.93550831709,,2.94905629746,,,,,,
Molise,,2.07774128165,2.12267120714,1.95763260367,2.28849249238,1.98839773977,1.99424224032,1.9078180768,1.99895111731,,2.06190771458,,,,,,
Campania,,1.66154919775,1.67867468406,1.72178915525,1.78199279164,1.70841967322,1.89182881885,1.8510477398,1.80799095773,,1.74320846417,,,,,,
Puglia,,1.6143827081,1.63177330499,1.71640957153,1.73838812975,1.70931976353,1.88818720943,1.85102497832,1.81304831867,,1.74944544086,,,,,,
Basilicata,,1.66530010613,1.70634964139,1.69045621168,1.85570405887,1.69782271915,2.03148650114,1.87311799942,1.63942838822,,1.73195599359,,,,,,
Calabria,,1.96418758333,2.00441582254,2.098433851,2.16393228269,2.1423097157,1.988690424,1.83872948114,2.19035637194,,2.26065375017,,,,,,
Sicilia,,1.82803491772,1.85128174847,1.90801104578,1.96440083133,1.91071449351,1.87982299703,1.85335458358,2.03801485366,,1.98028695121,,,,,,
Sardegna,,1.34859001086,1.3650833706,1.42040688603,1.47978354054,1.38582508738,1.96120858341,1.89551634492,1.3718368864,,1.37499338716,,,,,,
Italia,,1.83307370424,1.85830713975,1.91031194205,1.97518725335,1.92348073906,1.92718557957,1.99899634975,2.0166861628,,1.9810714478,,,,,,
