Regione,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Piemonte,,,,,,22.3488514899,22.6021231423,22.4082177409,18.7108124984,21.0123644329,19.183861217,17.6349910529,17.9768757848,20.3101880857,28.7492512932,25.9778379881,
Valle d'Aosta/Vallée d'Aoste,,,,,,276.359568051,283.822982521,272.520775623,247.714285714,242.196482922,229.245044285,220.233722871,227.193773044,235.340270895,304.731162074,251.407911527,
Lombardia,,,,,,17.1795982168,19.5740155301,15.0158873083,14.2587699062,15.1101721331,12.6581434871,13.8442506492,13.1613990161,17.4684686532,17.7636747286,19.1076000396,
Trentino-Alto Adige,,,,,,180.097053606,174.640778614,139.864013319,112.703862661,129.3147908,97.1693445104,106.837041405,101.820888189,135.570401716,150.632043408,148.878639133,
Veneto,,,,,,13.6031273946,14.289741331,13.3578539614,10.1346244393,12.3630624688,10.3690095457,11.0323020942,10.9246199142,13.0681275281,15.8570808621,15.7828732398,
Friuli-Venezia Giulia,,,,,,16.4783745047,16.8845017214,16.4725360343,11.8083683607,16.8926229431,13.3351718367,13.8873110399,14.037013242,17.7462869845,23.4162184106,22.0088206004,
Liguria,,,,,,3.32735108794,3.67583917563,3.05839916681,2.84858332487,3.44047811339,2.2758097229,3.02410500295,3.01871293991,4.19758401499,5.42414139811,5.35354716344,
Emilia-Romagna,,,,,,4.89518426903,5.49295341015,5.283284138,5.03252310852,6.22683724795,5.68327033085,6.07527131218,5.54334098925,6.84784991596,9.11815053507,9.89294352575,
Toscana,,,,,,26.5712451123,25.5134448444,25.2473730198,27.7639183309,28.8791294243,26.5444184176,27.6560992862,27.7709992854,28.3397046961,30.0833046023,31.4553799175,
Umbria,,,,,,27.3566025576,25.3438960522,17.522317779,19.1146979702,28.260240499,26.78266149,26.9647888432,15.9689806875,18.7844965044,26.2521909128,37.3755928128,
Marche,,,,,,7.2089119053,6.43059412201,4.82646565272,6.41393416263,7.6134753957,7.68825826671,6.28309803593,3.25979191801,7.19417257003,10.0781346893,10.9360530292,
Lazio,,,,,,5.18813063152,5.43639569802,3.76323178106,4.86854001072,6.68867163265,6.08027892925,5.89762410663,3.83289689097,4.97946338081,5.93127649789,7.42548268554,
Abruzzo,,,,,,24.1423125794,21.4949871222,19.9738680907,24.3057535884,26.9879040254,28.442596823,28.3123143919,15.44248611,20.7137528954,36.0398236548,33.9729260673,
Molise,,,,,,10.5829982769,14.8408207785,16.5951359084,20.8530216364,24.5956832802,22.0328554728,16.3757610902,20.281977238,28.3167657022,41.9798241992,59.0732889158,
Campania,,,,,,4.49959436135,5.61277867058,4.61105874795,5.45111725421,6.23019428995,5.95719871047,6.44922020817,5.83044315992,6.99825256787,11.2640045541,15.0939732643,
Puglia,,,,,,1.75976092191,3.06193975955,3.26743350108,2.99569931672,3.9268473821,4.78777202171,5.66412536671,6.91763236098,9.87132627689,13.3797455126,17.7979383367,
Basilicata,,,,,,7.51917177914,9.23743437236,7.5393333568,13.5577018163,15.4994113342,15.8726667086,15.7222255784,15.9935379645,17.1984209164,30.2570800548,37.3660995589,
Calabria,,,,,,12.3856634557,15.0450878026,12.5531774561,23.6913490304,30.5378179435,31.5884291468,27.5473857378,22.5772304389,22.6429238211,44.7284299044,53.9087805305,
Sicilia,,,,,,0.451814074418,0.421893834546,0.455720280213,0.888622219497,1.43083437283,2.60573396528,2.70677768372,4.21162533381,5.03690091088,7.25046194908,10.9918934839,
Sardegna,,,,,,1.3198733175,2.09627091682,1.68568023157,3.47207404737,4.29744814293,6.65338588929,6.86848912815,8.13348344202,7.88344412472,11.3701966444,15.38478564,
Italia,,,,,,16.0074323337,16.8272079802,14.6306588788,13.9101697461,15.8366625487,14.1409655297,14.5502254972,13.7188603997,16.6276268358,20.5359345902,22.2014207982,
