Regione,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Piemonte,36.4638711151,35.3800815161,37.7296611916,42.0607204619,42.7467148968,33.131455564,,,36.6327835281,,36.8260866705,,34.8070917264,,,,
Valle d'Aosta/Vallée d'Aoste,28.1807433101,21.1550016516,27.7705375283,31.0146946697,39.3869281667,33.1805146479,,,18.9137602583,,25.178725819,,25.2701802636,,,,
Lombardia,59.5580672337,61.8369035884,67.3220719869,70.0570854503,65.1004595515,53.2760944916,,,58.0267229977,,60.1583490362,,56.8901351266,,,,
Trentino-Alto Adige,14.1559032159,15.2200433827,16.2515022946,16.5120944739,15.9448865781,13.9400957756,,,14.1447021515,,14.2216846483,,16.2417090134,,,,
Veneto,29.9492127592,34.0483838165,50.0367175824,53.9776876451,56.7700370298,31.1596784677,,,38.4497676623,,34.5022669963,,36.3749092052,,,,
Friuli-Venezia Giulia,26.0474872815,22.6269606536,23.7827492246,42.1661263552,39.5265439729,26.5450348019,,,31.8310261971,,31.6228827812,,36.5932650382,,,,
Liguria,17.392458396,23.3554534606,16.7535459458,15.3539576628,12.5950183081,11.1996959989,,,13.535161607,,8.49605381731,,11.6004706898,,,,
Emilia-Romagna,21.1089234899,22.8895740238,41.9842745807,50.7033827275,53.8668218484,22.5840551762,,,28.33832014,,25.9836709411,,28.1819257438,,,,
Toscana,6.80274044554,7.48183285015,8.51397944818,14.1352703068,10.1955316759,5.54133521868,,,6.40173271094,,6.30893696932,,5.86138632965,,,,
Umbria,7.85200766114,11.1388922365,11.3980599125,15.6660278092,13.4884154141,8.80184572504,,,7.68508223551,,8.49325712327,,7.18963449419,,,,
Marche,6.28547865345,6.99561745986,8.16794253659,10.0425369281,8.44850593799,4.97023200877,,,4.73868707258,,5.25404060766,,4.9446553783,,,,
Lazio,11.3384353226,14.0119695523,16.9260090423,20.150675426,20.2036555511,10.3785978685,,,11.8415725807,,12.7515597009,,12.7789018274,,,,
Abruzzo,7.01325783284,10.0099649651,11.8047616207,14.4104187253,11.1758065564,6.99322729763,,,7.4400752077,,8.81746110368,,7.96360534824,,,,
Molise,3.98728449124,3.58136819039,7.94678169475,12.396837867,9.59673982232,5.51683838999,,,7.18596793467,,5.71943508726,,7.50504976358,,,,
Campania,19.751900618,19.0735081388,20.1176525437,22.9667569203,20.6695339331,14.9147670294,,,16.9662438334,,16.6304111639,,13.8979311243,,,,
Puglia,14.9327216382,17.9053666891,21.6935711645,26.4775173509,25.3330174237,20.1307606851,,,22.2927030028,,19.4071305283,,22.7298035567,,,,
Basilicata,5.99245430971,6.94605602203,8.44302595325,12.2064845755,11.5815386292,7.84533329394,,,9.86664662886,,8.542435592,,8.36520510191,,,,
Calabria,12.9996312738,15.7495269078,15.5531201817,21.6007370775,20.7391356821,12.1302446458,,,15.1187504712,,15.8726751703,,17.2140714817,,,,
Sicilia,11.561411708,13.7860365843,14.452152474,16.8651435267,16.3345553715,12.5750671062,,,14.1826182014,,14.3815071233,,14.0341655477,,,,
Sardegna,4.8748449869,6.15452937468,10.9674235622,14.610552374,12.8724409532,6.06011864631,,,5.56216529382,,6.75955470819,,7.44886086334,,,,
Italia,18.3720649705,19.9585096199,24.5336217827,28.8181568587,27.8567799542,18.7828195505,,,20.8353883913,,20.5654051556,,20.92093654,,,,
