Regione,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Piemonte,,,,,,18.487698987,18.8876013905,19.3759832197,19.5934256055,19.9415448852,20.3173820095,20.3007518797,20.7802547771,,,,
Valle d'Aosta/Vallée d'Aoste,,,,,,12.5,12.619047619,12.8805620609,12.5874125874,12.9186602871,13.5467980296,13.1264916468,13.5198135198,,,,
Lombardia,,,,,,20.4888132296,21.1061214843,22.0559733313,22.2704596519,22.366263774,22.6433763367,22.4572823434,22.4602651432,,,,
Trentino-Alto Adige,,,,,,10.8229266731,11.3452188006,11.9398207426,12.3691722169,12.7925117005,12.9011757229,13.3023255814,13.4387351779,,,,
Veneto,,,,,,14.9214879503,15.5048967163,16.2745416193,16.5805168986,16.881991492,16.9854388036,17.4158171146,17.6380952381,,,,
Friuli-Venezia Giulia,,,,,,15.3889835321,16.0222531293,17.0277777778,17.8187827045,17.8620880642,17.8640776699,18.2810005322,18.805891636,,,,
Liguria,,,,,,14.0709812109,14.0297291794,14.5502645503,14.6295912015,14.9163179916,15.2670157068,15.4146943816,15.9505472233,,,,
Emilia-Romagna,,,,,,16.2688496338,16.8429066915,17.6319920681,18.007410457,18.2170223284,18.8323304602,19.1626281084,19.7648332947,,,,
Toscana,,,,,,15.1257096513,15.2293946391,15.844587982,16.2218634248,16.3920291244,16.6761959215,16.5523632994,16.5906764679,,,,
Umbria,,,,,,14.3048725972,14.4356955381,14.7722246793,14.8001756697,15.3202176643,15.6779661017,16.206185567,16.6333466613,,,,
Marche,,,,,,14.9866666667,14.8691099476,15.2353854113,15.7218442933,15.579160344,15.8897243108,16.1481481481,16.5894120517,,,,
Lazio,,,,,,16.3178628585,16.7349891488,17.774008656,18.0921989857,18.5639901343,18.4357845535,18.6078153913,19.2696806829,,,,
Abruzzo,,,,,,12.4287749288,12.9363449692,13.4872824632,13.7537739014,13.707708406,14.2372881356,14.290473018,14.6898432175,,,,
Molise,,,,,,13.6429608128,13.9436619718,14.1666666667,14.0056022409,13.8545953361,14.2657342657,14.789687924,15.6084656085,,,,
Campania,,,,,,14.2520810561,14.6293568974,15.4094234248,15.9464064436,16.0989991466,15.6804733728,15.7353633652,15.9074648223,,,,
Puglia,,,,,,14.4397620228,14.7219193021,15.3222923865,15.3051300754,15.2480097979,15.221987315,15.8053610239,16.411352571,,,,
Basilicata,,,,,,13.8374899437,13.3609958506,13.9776357827,14.2180094787,14.6708961142,14.9122807018,15.1305683564,15.5824508321,,,,
Calabria,,,,,,12.2928518427,12.6570048309,13.1050767414,13.4168987929,13.9009358594,13.8475836431,14.2660234321,14.5626586661,,,,
Sicilia,,,,,,12.798053528,13.2431670893,13.6219443926,13.8151703369,13.5180995475,13.8445845697,13.6093048814,13.9452943904,,,,
Sardegna,,,,,,12.5616979269,13.1540697674,13.1528046422,13.2853717026,13.5811293781,13.6073706591,13.9357522533,14.1236397314,,,,
Italia,,,,,,15.8445267344,16.2647662471,16.9715260465,17.2729572148,17.4695497027,17.6388674983,17.768712287,18.1198629496,,,,
