Regione,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Piemonte,43.1002591715,47.1097203154,54.5549289705,58.160918699,58.5066386867,66.7717377248,66.1102385175,,66.5914411597,73.2687959274,72.4639857102,74.5208182449,80.8411470108,78.6797854658,75.0752719877,83.465209333,
Valle d'Aosta/Vallée d'Aoste,,,,,,,10.93296597,,5.74112262244,5.5106407304,6.57089845491,6.39334378391,8.71721871997,2.18460030667,,8.61942396601,
Lombardia,162.547704185,183.36914674,198.827396783,221.684064783,270.124888952,309.409154972,298.262171766,,319.023062426,332.480978426,352.569257189,385.912022007,410.95755037,360.349437779,336.951528547,352.675110677,
Trentino-Alto Adige,,,,,,,4.23715216125,,4.39235759888,5.09778392908,6.38594589795,6.92008560327,7.42398737244,6.32333690701,5.00479501611,5.22103986978,
Veneto,83.7026266437,88.8006935508,100.988390208,116.817408816,117.439983874,142.338645429,147.31456431,,179.765771357,198.755711454,203.946785547,221.3545038,249.230774356,243.765373711,234.109540471,242.520810551,
Friuli-Venezia Giulia,37.398615471,42.4069020646,46.2691935167,49.9938833452,48.7530876672,48.2025361949,53.1119851187,,50.5795733908,53.1465871518,49.8213009885,54.1544397079,60.3831413218,63.186624362,56.1189282824,58.3883155835,
Liguria,53.1402490672,51.596032917,53.0490860226,57.1117564626,64.3472201077,65.7237772838,61.0423238855,,65.3173617181,67.4800136161,62.5649855438,66.3901812672,69.8131584672,73.8732469923,69.2683183485,78.687158459,
Emilia-Romagna,54.4043159699,60.7735902664,66.7786350428,77.066276306,86.5387395265,88.0545915474,92.8461098546,,102.185939831,98.9561760616,108.392591564,118.74127389,131.234067367,135.141234726,135.310918312,155.587547242,
Toscana,49.1669898488,55.6581000627,58.6369374737,67.3808949286,70.9615571366,78.587408113,81.2441655693,,94.7700394515,97.4173475854,107.935270314,124.683335806,153.594862465,158.962532292,152.888054609,154.76698756,
Umbria,1.11892184441,1.34040051305,1.48077145549,2.06321648373,0.0,5.87128925935,6.72716575486,,6.56496844668,6.29376200965,6.07719641236,5.14508758678,10.653817506,12.0883445627,13.1262632228,11.9301091809,
Marche,11.8179793579,15.2040706173,17.2392372002,18.6627741335,22.4726422204,26.4230220417,30.2917130437,,33.609372763,32.3389911453,30.1889132688,30.4682654319,31.5503141468,25.7775389486,26.8485069285,32.2394026263,
Lazio,424.375209495,457.462667929,496.086717903,502.722053917,475.448411828,521.869163664,488.504125552,,527.329971064,570.232907317,604.511822975,625.00637613,683.093630773,707.151273891,675.105605674,709.627295988,
Abruzzo,2.74325511531,2.98376676479,3.77663786961,4.52404642396,5.94861024472,6.52663260961,11.8596699501,,22.614353035,25.639416858,25.639153199,25.344078094,27.6018078931,29.7548917463,30.4772676864,34.0182839139,
Molise,,,,,,,,,,,,,,,,,
Campania,44.2510038462,49.5710041565,53.403996498,59.124771244,61.6904765963,70.3282566592,69.3992195644,,80.0677483192,79.7977442692,78.618262742,86.6659137168,98.7824844847,96.8549988851,90.9015104801,94.9672854254,
Puglia,26.6938124682,30.6748921612,37.968160034,41.0220860153,34.2701481892,43.9166292192,43.399944864,,53.4079393206,61.7917250831,59.4257640191,68.093778124,81.0312020686,85.5946753949,96.7875618727,123.421371757,
Basilicata,,,,,,,,,,,,,,,,,
Calabria,32.5389326758,39.4618688175,48.2410821952,52.408864033,56.8908047319,55.0564665931,63.670415518,,81.5999084288,81.9702303583,80.3001632167,101.100746115,104.209614208,103.2300439,105.791805406,123.441885868,
Sicilia,83.6914550702,93.923962848,105.660997994,114.446052442,119.873900597,134.5843656,147.946953947,,178.450317612,190.449148956,193.499172955,204.765502503,226.89621426,224.795673834,230.855455688,250.424447309,
Sardegna,184.716108398,178.691888809,189.998710322,199.096485935,206.754116951,234.488578056,239.183841952,,287.943037155,288.073114236,299.828267834,318.666232293,341.259766741,362.830386937,385.731253019,383.012865701,
Italia,103.328747855,113.067994802,123.859533946,133.034350024,140.40715372,157.995111456,155.169872547,,173.133861615,183.122649454,191.39007235,206.549565358,227.305495956,222.27849666,215.631912695,229.577955204,
