Regione,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Piemonte,,,,4.84210526316,3.56882738529,3.6866359447,3.60480640854,3.75,4.48343079922,,3.0303030303,7.13826366559,5.0,7.72946859903,8.50673194614,,
Valle d'Aosta/Vallée d'Aoste,,,,0.0,0.0,8.33333333333,10.0,0.0,0.0,,7.14285714286,0.0,6.25,6.66666666667,5.88235294118,,
Lombardia,,,,4.59656084656,4.50110166824,4.76046088539,5.36953242836,4.19235511714,4.88378934981,,5.26615428409,6.16378045201,5.76461168935,7.15811965812,7.47980192859,,
Trentino-Alto Adige,,,,2.27272727273,2.77777777778,1.43884892086,2.81690140845,2.39520958084,1.31578947368,,1.91082802548,2.68817204301,5.20833333333,3.41463414634,2.45098039216,,
Veneto,,,,7.57002271007,6.38461538462,6.60944206009,5.36700868193,8.01781737194,6.2676056338,,7.25138121547,10.0,7.94362588085,9.53259532595,11.9237861094,,
Friuli-Venezia Giulia,,,,4.77611940299,3.50404312668,3.97877984085,7.0351758794,7.8167115903,5.78947368421,,5.21091811414,6.60146699267,9.88235294118,9.51219512195,6.65083135392,,
Liguria,,,,4.02576489533,4.5534150613,3.21428571429,4.71544715447,3.85259631491,3.01003344482,,3.04,4.43740095087,4.16666666667,5.47337278107,4.06976744186,,
Emilia-Romagna,,,,3.71694067191,3.88489208633,4.3358568479,4.61016949153,4.81386392811,4.68164794007,,7.6397515528,5.89695841092,9.37859608746,13.6416861827,10.2882984737,,
Toscana,,,,5.93561368209,3.43270099368,5.11669658887,4.51832907076,6.14574187884,5.17998244074,,6.17828773169,6.51277823578,6.77419354839,8.11638591118,7.33532934132,,
Umbria,,,,3.21100917431,4.03225806452,6.32411067194,3.8961038961,4.97737556561,4.6218487395,,9.01639344262,8.66141732283,6.3670411985,10.0334448161,8.93470790378,,
Marche,,,,3.86473429952,5.66502463054,4.98866213152,4.97630331754,4.92170022371,3.50877192982,,5.14403292181,5.04201680672,7.08812260536,6.0546875,9.67117988395,,
Lazio,,,,5.36955148452,2.36612702366,1.86375321337,4.76751030018,2.70429159318,5.05160239001,,6.18990384615,5.7938718663,4.55056179775,7.24867724868,5.5381400209,,
Abruzzo,,,,4.16666666667,4.55927051672,5.71428571429,4.46194225722,5.91259640103,4.32432432432,,7.0351758794,4.85933503836,5.97014925373,9.54545454545,10.7456140351,,
Molise,,,,2.5974025974,2.5641025641,3.8961038961,3.33333333333,3.40909090909,5.61797752809,,6.59340659341,3.2967032967,4.3956043956,7.52688172043,6.93069306931,,
Campania,,,,5.70824524313,2.13447171825,3.38058887677,3.33006856024,5.68400770713,5.21978021978,,4.1095890411,3.47744360902,3.91489361702,6.69456066946,4.25855513308,,
Puglia,,,,4.14052697616,2.43902439024,3.41340075853,1.76991150442,3.84615384615,3.54691075515,,6.04606525912,7.98845043311,4.039497307,7.57717492984,5.83941605839,,
Basilicata,,,,6.74157303371,3.96825396825,1.5037593985,4.95867768595,4.91803278689,2.06896551724,,10.3703703704,3.94736842105,6.0,6.2893081761,7.45341614907,,
Calabria,,,,7.14285714286,10.9523809524,7.35930735931,8.5201793722,7.2,8.30039525692,,15.1394422311,5.10204081633,7.8125,8.82352941176,10.0795755968,,
Sicilia,,,,9.6256684492,4.296875,2.6455026455,2.1207177814,3.70919881306,2.62751159196,,2.90620871863,5.30759951749,4.92610837438,6.88018979834,5.60949298813,,
Sardegna,,,,14.2857142857,8.33333333333,5.0,20.0,12.5,,,27.2727272727,16.6666666667,21.2765957447,10.0,13.4615384615,,
Italia,,,,5.112960761,3.99945678006,4.20089494423,4.51050743209,4.75495175216,4.73671259843,,5.67115708444,6.28949388767,6.07824480887,8.14221441896,7.62540021345,,
